rule,side_filter,target_c,trades,avg_entry_c,median_entry_minute,hit_rate,breakeven_hit_rate,avg_pnl_c,total_pnl_c,min_quartile_ev_c,quartile_ev_c,positive_weeks,weeks,min_week_ev_c,avg_early_low_c,avg_early_reclaim_c,avg_signed_btc_ret_1_5,avg_btc_range_1_5
low<=20_close55-75_green,BOTH,60,374,63.31550802139037,8.0,0.9732620320855615,1.0552584670231728,-4.919786096256685,-1840.0,-6.691489361702128,"-4.46,-4.24,-4.28,-6.69",0,10,-7.838709677419353,15.40561497326203,15.660962566844919,3.4591978609626004,117.59700534759402
low<=20_close55-75_green,BOTH,70,374,63.31550802139037,8.0,0.8609625668449198,0.9045072574484339,-3.04812834224599,-1140.0000000000002,-8.795698924731184,"0.01,-3.38,-8.80,-0.10",3,10,-10.872340425531917,15.40561497326203,15.660962566844919,3.4591978609626004,117.59700534759402
low<=20_close55-75_green,BOTH,80,374,63.31550802139037,8.0,0.7727272727272727,0.7914438502673796,-1.4973262032085568,-560.0000000000002,-5.956989247311829,"2.99,-5.96,-4.49,1.39",4,10,-11.25531914893617,15.40561497326203,15.660962566844919,3.4591978609626004,117.59700534759402
low<=20_close55-75_green,BOTH,85,374,63.31550802139037,8.0,0.7433155080213903,0.7448883296634161,-0.13368983957219296,-50.00000000000017,-7.838709677419356,"3.47,-7.84,-1.75,5.49",6,10,-15.191489361702128,15.40561497326203,15.660962566844919,3.4591978609626004,117.59700534759402
low<=20_close55-75_green,BOTH,90,374,63.31550802139037,8.0,0.7058823529411765,0.7035056446821153,0.21390374331550802,80.0,-7.462365591397851,"4.48,-7.46,-1.05,4.80",7,10,-16.148936170212767,15.40561497326203,15.660962566844919,3.4591978609626004,117.59700534759402
low<=20_close55-75_green,BOTH,99,374,63.31550802139037,8.0,0.6310160427807486,0.6395505860746502,-0.8449197860962567,-316.0,-7.17204301075269,"1.70,-7.17,-2.31,4.32",4,10,-13.46808510638298,15.40561497326203,15.660962566844919,3.4591978609626004,117.59700534759402
low<=20_close55-75_green,YES,60,188,63.670212765957444,8.0,0.973404255319149,1.0611702127659575,-5.26595744680851,-990.0,-6.404255319148936,"-4.85,-4.89,-4.91,-6.40",0,10,-7.944444444444443,15.645212765957448,15.90159574468085,5.4796808510639865,122.9940957446815
low<=20_close55-75_green,YES,70,188,63.670212765957444,8.0,0.8723404255319149,0.9095744680851063,-2.606382978723404,-490.0,-7.042553191489362,"3.23,-5.32,-7.04,-1.30",5,10,-15.631578947368421,15.645212765957448,15.90159574468085,5.4796808510639865,122.9940957446815
low<=20_close55-75_green,YES,80,188,63.670212765957444,8.0,0.776595744680851,0.7958776595744681,-1.5425531914893618,-290.0,-10.425531914893618,"4.09,-10.43,-2.36,2.53",5,10,-21.42105263157895,15.645212765957448,15.90159574468085,5.4796808510639865,122.9940957446815
low<=20_close55-75_green,YES,85,188,63.670212765957444,8.0,0.7553191489361702,0.7490613266583229,0.5319148936170213,100.0,-8.829787234042554,"4.62,-8.83,-0.34,6.68",7,10,-23.263157894736842,15.645212765957448,15.90159574468085,5.4796808510639865,122.9940957446815
low<=20_close55-75_green,YES,90,188,63.670212765957444,8.0,0.7074468085106383,0.7074468085106382,1.5117930548087238e-16,2.842170943040401e-14,-9.361702127659576,"4.72,-9.36,-2.36,7.00",7,10,-25.63157894736842,15.645212765957448,15.90159574468085,5.4796808510639865,122.9940957446815
low<=20_close55-75_green,YES,99,188,63.670212765957444,8.0,0.6223404255319149,0.6431334622823984,-2.0585106382978724,-387.0,-12.23404255319149,"0.89,-12.23,-2.55,5.66",5,10,-21.842105263157894,15.645212765957448,15.90159574468085,5.4796808510639865,122.9940957446815
low<=20_close55-75_green,NO,60,186,62.956989247311824,8.0,0.9731182795698925,1.0492831541218637,-4.569892473118282,-850.0000000000003,-6.723404255319149,"-4.34,-3.98,-3.20,-6.72",0,10,-8.650000000000002,15.163440860215054,15.417741935483873,1.4169892473117371,112.14188172043033
