rule,side,btc_signed_bin,early_low_bin,target_c,trades,avg_entry_c,hit_rate,breakeven_hit_rate,avg_pnl_c,min_quartile_ev_c,quartile_ev_c,positive_weeks,weeks,min_week_ev_c,median_entry_minute
low<=35_close40-65_green,YES,flat,20-25,60,145,50.90344827586207,0.7655172413793103,0.8483908045977011,-4.972413793103448,-6.297297297297298,"-6.30,-3.14,-4.64,-5.78",2,10,-25.125,6.0
low<=35_close40-65_green,YES,flat,20-25,70,145,50.90344827586207,0.7241379310344828,0.727192118226601,-0.2137931034482757,-2.5135135135135145,"-2.51,2.69,-0.75,-0.22",7,10,-28.875,6.0
low<=35_close40-65_green,YES,flat,20-25,80,145,50.90344827586207,0.6620689655172414,0.6362931034482758,2.0620689655172413,-2.4166666666666665,"2.35,5.75,-2.42,2.56",7,10,-25.125,6.0
low<=35_close40-65_green,YES,flat,20-25,85,145,50.90344827586207,0.6275862068965518,0.5988640973630831,2.4413793103448276,-1.7222222222222223,"3.43,6.86,-1.72,1.17",6,10,-23.25,6.0
low<=35_close40-65_green,YES,flat,20-25,90,145,50.90344827586207,0.5793103448275863,0.5655938697318008,1.2344827586206897,-3.8055555555555554,"-0.62,5.19,-3.81,4.22",6,10,-32.625,6.0
low<=35_close40-65_green,YES,flat,20-25,99,145,50.90344827586207,0.5517241379310345,0.5141762452107279,3.717241379310345,-1.8055555555555556,"4.49,7.94,-1.81,4.22",6,10,-30.375,6.0
low<=35_close40-65_green,YES,flat,25-30,60,174,50.37356321839081,0.7758620689655172,0.8395593869731801,-3.82183908045977,-7.545454545454546,"-4.50,3.35,-6.49,-7.55",2,10,-12.0,6.0
low<=35_close40-65_green,YES,flat,25-30,70,174,50.37356321839081,0.6896551724137931,0.7196223316912972,-2.0977011494252875,-8.813953488372093,"-1.77,7.53,-8.81,-5.27",4,10,-16.23076923076923,6.0
low<=35_close40-65_green,YES,flat,25-30,80,174,50.37356321839081,0.5862068965517241,0.6296695402298851,-3.4770114942528734,-9.500000000000002,"-9.50,2.88,-4.63,-2.55",4,10,-22.583333333333332,6.0
low<=35_close40-65_green,YES,flat,25-30,85,174,50.37356321839081,0.5632183908045977,0.59263015551048,-2.5,-8.931818181818183,"-8.93,4.28,-1.72,-3.45",4,10,-20.916666666666668,6.0
low<=35_close40-65_green,YES,flat,25-30,90,174,50.37356321839081,0.5517241379310345,0.55970625798212,-0.7183908045977011,-6.545454545454547,"-6.55,5.44,-0.91,-0.73",4,10,-19.25,6.0
low<=35_close40-65_green,YES,flat,25-30,99,174,50.37356321839081,0.5287356321839081,0.5088238708928364,1.971264367816092,-4.500000000000001,"-4.50,8.79,4.12,-0.32",4,10,-16.25,6.0
low<=35_close40-65_green,YES,flat,30-35,60,181,52.52486187845304,0.7900552486187845,0.875414364640884,-5.121546961325967,-5.955555555555556,"-4.41,-4.71,-5.42,-5.96",2,10,-12.53846153846154,6.0
low<=35_close40-65_green,YES,flat,30-35,70,181,52.52486187845304,0.6629834254143646,0.7503551696921863,-6.116022099447513,-8.933333333333334,"-7.02,-8.93,-8.53,0.04",2,10,-13.791666666666666,6.0
low<=35_close40-65_green,YES,flat,30-35,80,181,52.52486187845304,0.56353591160221,0.656560773480663,-7.441988950276243,-13.155555555555555,"-7.46,-13.16,-7.64,-1.51",1,10,-19.045454545454547,6.0
low<=35_close40-65_green,YES,flat,30-35,85,181,52.52486187845304,0.5414364640883977,0.6179395515112122,-6.502762430939226,-10.6,"-6.48,-10.60,-10.53,1.60",3,10,-17.0,6.0
low<=35_close40-65_green,YES,flat,30-35,90,181,52.52486187845304,0.49171270718232046,0.583609576427256,-8.2707182320442,-12.088888888888889,"-9.63,-8.04,-12.09,-3.29",1,10,-15.875,6.0
low<=35_close40-65_green,YES,flat,30-35,99,181,52.52486187845304,0.430939226519337,0.5305541603884145,-9.861878453038674,-14.688888888888888,"-7.48,-3.44,-14.69,-13.89",1,10,-18.6875,6.0
low<=35_close40-65_green,YES,with25-75,15-20,60,33,51.696969696969695,0.8484848484848485,0.8616161616161616,-0.7878787878787874,-2.3333333333333335,"-2.33,-0.25,-1.00,0.63",5,10,-16.333333333333336,6.0
low<=35_close40-65_green,YES,with25-75,15-20,70,33,51.696969696969695,0.7575757575757576,0.7385281385281385,1.3333333333333335,-2.3333333333333335,"-2.33,-0.25,-1.00,9.38",6,10,-54.0,6.0
low<=35_close40-65_green,YES,with25-75,15-20,80,33,51.696969696969695,0.696969696969697,0.6462121212121212,4.0606060606060606,-12.75,"4.33,-12.75,6.50,18.12",5,10,-54.0,6.0
low<=35_close40-65_green,YES,with25-75,15-20,85,33,51.696969696969695,0.6666666666666666,0.6081996434937611,4.96969696969697,-10.25,"7.67,-10.25,-0.37,22.50",5,10,-54.0,6.0
low<=35_close40-65_green,YES,with25-75,15-20,90,33,51.696969696969695,0.6363636363636364,0.5744107744107744,5.575757575757576,-8.5,"11.00,-7.75,-8.50,26.88",5,10,-54.0,6.0
low<=35_close40-65_green,YES,with25-75,15-20,99,33,51.696969696969695,0.5454545454545454,0.5221916131007039,2.303030303030303,-15.625,"6.00,-15.62,-4.00,22.38",4,10,-54.0,6.0
low<=35_close40-65_green,YES,with25-75,20-25,60,40,53.675,0.9,0.8945833333333333,0.32499999999999946,-13.4,"-13.40,5.90,-0.70,9.50",8,10,-22.5,6.0
low<=35_close40-65_green,YES,with25-75,20-25,70,40,53.675,0.7,0.7667857142857143,-4.675,-20.4,"-20.40,8.90,-5.70,-1.50",5,10,-29.166666666666668,6.0
low<=35_close40-65_green,YES,with25-75,20-25,80,40,53.675,0.65,0.6709375,-1.6750000000000007,-31.4,"-31.40,17.90,1.30,5.50",4,10,-31.666666666666668,6.0
low<=35_close40-65_green,YES,with25-75,20-25,85,40,53.675,0.65,0.6314705882352941,1.5749999999999997,-29.9,"-29.90,22.40,4.80,9.00",6,10,-30.0,6.0
low<=35_close40-65_green,YES,with25-75,20-25,90,40,53.675,0.65,0.5963888888888889,4.825,-28.4,"-28.40,26.90,8.30,12.50",6,10,-28.333333333333332,6.0
low<=35_close40-65_green,YES,with25-75,20-25,99,40,53.675,0.575,0.5421717171717172,3.25,-25.7,"-25.70,15.20,4.70,18.80",5,10,-32.0,6.0
low<=35_close40-65_green,YES,with25-75,25-30,60,51,56.90196078431372,0.9215686274509803,0.9483660130718954,-1.6078431372549014,-5.083333333333333,"1.69,-1.38,-5.08,-1.92",5,10,-29.0,6.0
low<=35_close40-65_green,YES,with25-75,25-30,70,51,56.90196078431372,0.7843137254901961,0.8128851540616246,-2.0,-8.846153846153847,"0.92,-2.92,3.25,-8.85",4,10,-25.75,6.0
low<=35_close40-65_green,YES,with25-75,25-30,80,51,56.90196078431372,0.6470588235294118,0.7112745098039215,-5.137254901960785,-21.384615384615383,"-21.38,-1.38,4.92,-1.92",3,10,-31.666666666666668,6.0
low<=35_close40-65_green,YES,with25-75,25-30,85,51,56.90196078431372,0.5686274509803921,0.6694348327566321,-8.568627450980392,-19.076923076923077,"-19.08,-11.00,1.58,-5.00",3,10,-30.4,6.0
low<=35_close40-65_green,YES,with25-75,25-30,90,51,56.90196078431372,0.5686274509803921,0.632244008714597,-5.7254901960784315,-16.76923076923077,"-16.77,-8.31,4.92,-1.92",3,10,-28.9,6.0
low<=35_close40-65_green,YES,with25-75,25-30,99,51,56.90196078431372,0.47058823529411764,0.5747672806496336,-10.313725490196079,-27.846153846153847,"-27.85,-11.08,2.67,-4.00",4,10,-58.333333333333336,6.0
low<=35_close40-65_green,YES,with25-75,30-35,60,38,58.421052631578945,0.9210526315789473,0.9736842105263157,-3.1578947368421053,-9.2,"-4.50,2.11,-0.22,-9.20",3,10,-13.666666666666666,6.0
low<=35_close40-65_green,YES,with25-75,30-35,70,38,58.421052631578945,0.8421052631578947,0.8345864661654135,0.5263157894736841,-2.500000000000001,"-2.50,4.33,2.00,-1.20",4,10,-9.000000000000002,6.0
low<=35_close40-65_green,YES,with25-75,30-35,80,38,58.421052631578945,0.7368421052631579,0.7302631578947368,0.5263157894736842,-2.500000000000001,"-2.50,4.33,2.00,-1.20",4,10,-7.833333333333332,6.0
low<=35_close40-65_green,YES,with25-75,30-35,85,38,58.421052631578945,0.6842105263157895,0.6873065015479876,-0.2631578947368421,-6.199999999999999,"1.00,8.22,-3.56,-6.20",7,10,-30.333333333333332,6.0
low<=35_close40-65_green,YES,with25-75,30-35,90,38,58.421052631578945,0.6842105263157895,0.6491228070175439,3.1578947368421053,-3.1999999999999993,"4.50,12.11,-0.22,-3.20",7,10,-28.666666666666668,6.0
low<=35_close40-65_green,YES,with25-75,30-35,99,38,58.421052631578945,0.6578947368421053,0.5901116427432217,6.7105263157894735,2.2000000000000006,"10.80,8.11,5.78,2.20",7,10,-25.666666666666668,6.0
low<=35_close45-65_green,NO,against25-75,15-20,60,31,54.67741935483871,0.9032258064516129,0.9112903225806452,-0.4838709677419369,-3.750000000000001,"-3.75,-3.00,6.86,-1.12",5,9,-6.500000000000002,8.0
low<=35_close45-65_green,NO,against25-75,15-20,70,31,54.67741935483871,0.8709677419354839,0.7811059907834101,6.29032258064516,-3.0000000000000018,"5.00,-3.00,16.86,7.62",8,9,-5.571428571428572,8.0
low<=35_close45-65_green,NO,against25-75,15-20,80,31,54.67741935483871,0.7741935483870968,0.6834677419354839,7.258064516129032,-3.625,"13.75,4.50,15.43,-3.62",6,9,-61.0,8.0
low<=35_close45-65_green,NO,against25-75,15-20,85,31,54.67741935483871,0.5806451612903226,0.6432637571157496,-5.32258064516129,-23.625,"7.50,-23.62,-4.57,-0.50",4,9,-61.0,8.0
low<=35_close45-65_green,NO,against25-75,15-20,90,31,54.67741935483871,0.5806451612903226,0.6075268817204301,-2.4193548387096775,-21.75,"11.25,-21.75,-1.71,2.62",4,9,-61.0,8.0
low<=35_close45-65_green,NO,against25-75,15-20,99,31,54.67741935483871,0.5483870967741935,0.5522971652003911,-0.3870967741935484,-18.375,"18.00,-18.38,3.43,-4.12",4,9,-61.0,8.0
low<=35_close45-65_green,NO,against25-75,20-25,60,34,52.5,0.8235294117647058,0.875,-3.0882352941176485,-19.111111111111114,"-19.11,8.00,7.00,-5.89",4,9,-32.666666666666664,8.0
low<=35_close45-65_green,NO,against25-75,20-25,70,34,52.5,0.7941176470588235,0.75,3.0882352941176454,-13.555555555555559,"-13.56,18.00,8.25,1.89",5,9,-29.333333333333332,8.0
low<=35_close45-65_green,NO,against25-75,20-25,80,34,52.5,0.7058823529411765,0.65625,3.970588235294116,-8.11111111111111,"-8.00,18.00,17.00,-8.11",6,9,-52.0,8.0
low<=35_close45-65_green,NO,against25-75,20-25,85,34,52.5,0.7058823529411765,0.6176470588235294,7.499999999999998,-5.333333333333334,"-5.22,22.38,21.38,-5.33",6,9,-52.0,8.0
low<=35_close45-65_green,NO,against25-75,20-25,90,34,52.5,0.5882352941176471,0.5833333333333334,0.44117647058823467,-22.555555555555557,"-12.44,15.50,25.75,-22.56",5,9,-61.0,8.0
low<=35_close45-65_green,NO,against25-75,20-25,99,34,52.5,0.5,0.5303030303030303,-3.000000000000001,-19.555555555555557,"-8.44,9.87,8.87,-19.56",4,9,-61.0,8.0
low<=35_close45-65_green,NO,against25-75,30-35,60,53,52.18867924528302,0.7735849056603774,0.869811320754717,-5.773584905660378,-9.500000000000002,"-9.50,-5.77,-1.92,-5.62",4,10,-22.75,7.0
low<=35_close45-65_green,NO,against25-75,30-35,70,53,52.18867924528302,0.6792452830188679,0.7455525606469002,-4.6415094339622645,-8.846153846153847,"-7.36,-8.85,-4.23,2.08",4,10,-29.333333333333332,7.0
low<=35_close45-65_green,NO,against25-75,30-35,80,53,52.18867924528302,0.6037735849056604,0.6523584905660378,-3.8867924528301887,-15.769230769230772,"-0.93,-2.69,-15.77,3.62",3,10,-26.0,7.0
low<=35_close45-65_green,NO,against25-75,30-35,85,53,52.18867924528302,0.5660377358490566,0.613984461709212,-4.0754716981132075,-13.461538461538463,"-3.79,0.38,-13.46,0.54",3,10,-25.16666666666667,7.0
low<=35_close45-65_green,NO,against25-75,30-35,90,53,52.18867924528302,0.5283018867924528,0.579874213836478,-4.6415094339622645,-18.076923076923077,"-7.36,3.46,-18.08,3.62",3,10,-23.500000000000004,7.0
low<=35_close45-65_green,NO,against25-75,30-35,99,53,52.18867924528302,0.49056603773584906,0.52715837621498,-3.6226415094339623,-14.615384615384617,"-9.93,1.38,-14.62,9.15",4,10,-36.166666666666664,7.0
low<=35_close45-65_green,NO,flat,15-20,60,76,52.46052631578947,0.7763157894736842,0.8743421052631579,-5.881578947368422,-11.157894736842106,"-8.53,-3.00,-11.16,-0.84",2,10,-17.2,7.0
low<=35_close45-65_green,NO,flat,15-20,70,76,52.46052631578947,0.7105263157894737,0.7494360902255639,-2.7236842105263164,-8.000000000000002,"-4.84,-2.47,-8.00,4.42",3,10,-15.9,7.0
low<=35_close45-65_green,NO,flat,15-20,80,76,52.46052631578947,0.5921052631578947,0.6557565789473684,-5.092105263157895,-10.631578947368421,"-10.63,-8.26,-10.11,8.63",2,10,-18.9,7.0
low<=35_close45-65_green,NO,flat,15-20,85,76,52.46052631578947,0.5657894736842105,0.6171826625386997,-4.368421052631579,-10.105263157894736,"-8.00,-10.11,-7.47,8.11",2,10,-16.9,7.0
low<=35_close45-65_green,NO,flat,15-20,90,76,52.46052631578947,0.5394736842105263,0.5828947368421052,-3.9078947368421053,-12.473684210526315,"-5.37,-12.47,-9.58,11.79",3,10,-20.11111111111111,7.0
low<=35_close45-65_green,NO,flat,15-20,99,76,52.46052631578947,0.5263157894736842,0.5299043062200957,-0.35526315789473684,-8.68421052631579,"-5.84,-8.68,-5.32,18.42",6,10,-17.11111111111111,7.0
low<=35_close45-65_green,NO,flat,20-25,60,92,52.97826086956522,0.8478260869565217,0.8829710144927536,-2.1086956521739144,-7.434782608695655,"-5.35,-7.43,2.04,2.30",4,10,-8.272727272727275,7.0
low<=35_close45-65_green,NO,flat,20-25,70,92,52.97826086956522,0.7934782608695652,0.756832298136646,2.5652173913043472,-5.695652173913046,"2.48,-5.70,8.13,5.35",6,10,-8.5,7.0
low<=35_close45-65_green,NO,flat,20-25,80,92,52.97826086956522,0.7065217391304348,0.6622282608695652,3.5434782608695645,-5.695652173913046,"3.35,-5.70,9.87,6.65",6,10,-12.25,7.0
low<=35_close45-65_green,NO,flat,20-25,85,92,52.97826086956522,0.6739130434782609,0.6232736572890025,4.304347826086956,-6.347826086956524,"3.13,-6.35,10.09,10.35",7,10,-14.923076923076925,7.0
low<=35_close45-65_green,NO,flat,20-25,90,92,52.97826086956522,0.6413043478260869,0.5886473429951691,4.739130434782608,-3.521739130434785,"2.48,-3.52,9.87,10.13",7,10,-18.5,7.0
low<=35_close45-65_green,NO,flat,20-25,99,92,52.97826086956522,0.5652173913043478,0.5351339481774264,2.978260869565217,-0.6521739130434802,"-0.65,1.57,7.52,3.48",6,10,-15.125,7.0
low<=35_close45-65_green,NO,flat,25-30,60,116,54.23275862068966,0.8706896551724138,0.9038793103448276,-1.9913793103448294,-2.5862068965517255,"-0.86,-2.59,-2.48,-2.03",4,10,-5.941176470588239,7.0
low<=35_close45-65_green,NO,flat,25-30,70,116,54.23275862068966,0.7672413793103449,0.7747536945812808,-0.5258620689655185,-6.379310344827588,"-6.38,-1.21,3.72,1.76",3,10,-15.181818181818185,7.0
low<=35_close45-65_green,NO,flat,25-30,80,116,54.23275862068966,0.6724137931034483,0.6779094827586207,-0.4396551724137939,-5.000000000000002,"-5.00,0.86,-1.79,4.17",6,10,-17.000000000000004,7.0
low<=35_close45-65_green,NO,flat,25-30,85,116,54.23275862068966,0.6206896551724138,0.6380324543610548,-1.4741379310344833,-7.758620689655174,"-7.76,1.38,-7.31,7.79",6,10,-19.714285714285715,7.0
low<=35_close45-65_green,NO,flat,25-30,90,116,54.23275862068966,0.603448275862069,0.6025862068965517,0.07758620689655117,-8.103448275862071,"-8.10,4.66,-4.55,8.31",6,10,-30.428571428571427,7.0
low<=35_close45-65_green,NO,flat,25-30,99,116,54.23275862068966,0.5517241379310345,0.5478056426332288,0.3879310344827579,-10.27586206896552,"-10.28,10.55,-6.41,7.69",5,10,-27.857142857142858,7.0
low<=35_close45-65_green,NO,flat,30-35,60,198,55.22222222222222,0.8686868686868687,0.9203703703703704,-3.1010101010101034,-3.7551020408163285,"-2.92,-2.53,-3.76,-3.20",3,10,-9.571428571428575,6.0
low<=35_close45-65_green,NO,flat,30-35,70,198,55.22222222222222,0.7676767676767676,0.7888888888888889,-1.4848484848484866,-4.400000000000002,"-2.72,1.96,-0.69,-4.40",5,10,-8.619047619047622,6.0
low<=35_close45-65_green,NO,flat,30-35,80,198,55.22222222222222,0.6616161616161617,0.6902777777777778,-2.292929292929294,-8.4,"-3.32,3.59,-0.90,-8.40",4,10,-14.333333333333336,6.0
low<=35_close45-65_green,NO,flat,30-35,85,198,55.22222222222222,0.6464646464646465,0.6496732026143791,-0.2727272727272737,-5.500000000000001,"-1.82,5.53,0.84,-5.50",5,10,-11.833333333333336,6.0
low<=35_close45-65_green,NO,flat,30-35,90,198,55.22222222222222,0.6111111111111112,0.6135802469135803,-0.22222222222222307,-2.600000000000001,"-2.32,5.43,-1.31,-2.60",5,10,-12.481481481481483,6.0
low<=35_close45-65_green,NO,flat,30-35,99,198,55.22222222222222,0.5454545454545454,0.5578002244668911,-1.2222222222222234,-7.280000000000001,"-1.06,3.41,0.16,-7.28",5,10,-22.814814814814813,6.0
low<=35_close45-65_green,NO,with25-75,20-25,60,31,57.16129032258065,0.8387096774193549,0.9526881720430108,-6.838709677419357,-9.875000000000002,"-9.88,-5.50,-7.43,-4.63",5,10,-30.500000000000004,6.0
low<=35_close45-65_green,NO,with25-75,20-25,70,31,57.16129032258065,0.7741935483870968,0.8165898617511521,-2.9677419354838737,-11.125000000000002,"-11.13,-5.50,1.14,4.12",5,10,-60.5,6.0
low<=35_close45-65_green,NO,with25-75,20-25,80,31,57.16129032258065,0.7419354838709677,0.7145161290322581,2.193548387096772,-14.875000000000002,"-14.88,2.00,9.71,12.87",7,10,-60.5,6.0
low<=35_close45-65_green,NO,with25-75,20-25,85,31,57.16129032258065,0.7419354838709677,0.6724857685009488,5.903225806451612,-12.375000000000002,"-12.38,5.75,14.00,17.25",8,10,-60.5,6.0
low<=35_close45-65_green,NO,with25-75,20-25,90,31,57.16129032258065,0.7419354838709677,0.6351254480286739,9.61290322580645,-9.875000000000002,"-9.88,9.50,18.29,21.62",8,10,-60.5,6.0
low<=35_close45-65_green,NO,with25-75,20-25,99,31,57.16129032258065,0.6129032258064516,0.5773867709351581,3.5161290322580636,-5.375000000000002,"-5.38,3.87,11.86,4.75",6,10,-60.5,6.0
low<=35_close45-65_green,NO,with25-75,25-30,60,41,58.26829268292683,0.9512195121951219,0.9711382113821138,-1.1951219512195148,-4.000000000000003,"-1.91,0.20,1.00,-4.00",6,10,-15.750000000000002,6.0
low<=35_close45-65_green,NO,with25-75,25-30,70,41,58.26829268292683,0.8048780487804879,0.832404181184669,-1.9268292682926844,-10.000000000000004,"-5.55,3.20,-10.00,5.00",4,10,-25.75,6.0
low<=35_close45-65_green,NO,with25-75,25-30,80,41,58.26829268292683,0.6097560975609756,0.7283536585365853,-9.487804878048781,-27.8,"-12.82,-27.80,-3.00,6.00",4,10,-40.75,6.0
low<=35_close45-65_green,NO,with25-75,25-30,85,41,58.26829268292683,0.6097560975609756,0.685509325681492,-6.439024390243903,-25.8,"-10.09,-25.80,0.50,10.00",4,10,-39.5,6.0
low<=35_close45-65_green,NO,with25-75,25-30,90,41,58.26829268292683,0.6097560975609756,0.6474254742547425,-3.3902439024390243,-23.800000000000004,"-7.36,-23.80,4.00,14.00",5,10,-38.25,6.0
low<=35_close45-65_green,NO,with25-75,25-30,99,41,58.26829268292683,0.5609756097560976,0.5885686129588569,-2.731707317073171,-30.1,"-11.45,-30.10,10.30,21.20",6,10,-60.75,6.0
low<=35_close45-65_green,NO,with25-75,30-35,60,35,58.34285714285714,0.9428571428571428,0.9723809523809523,-1.7714285714285731,-10.444444444444446,"2.11,-10.44,2.00,-0.33",4,10,-22.5,6.0
low<=35_close45-65_green,NO,with25-75,30-35,70,35,58.34285714285714,0.7428571428571429,0.833469387755102,-6.342857142857144,-29.22222222222222,"12.11,-2.67,-5.50,-29.22",4,10,-62.0,6.0
low<=35_close45-65_green,NO,with25-75,30-35,80,35,58.34285714285714,0.7142857142857143,0.7292857142857143,-1.2000000000000017,-24.77777777777778,"22.11,-3.78,2.00,-24.78",4,10,-62.0,6.0
low<=35_close45-65_green,NO,with25-75,30-35,85,35,58.34285714285714,0.6571428571428571,0.6863865546218487,-2.485714285714287,-22.555555555555557,"27.11,-9.89,-4.88,-22.56",4,10,-62.0,6.0
low<=35_close45-65_green,NO,with25-75,30-35,90,35,58.34285714285714,0.6285714285714286,0.6482539682539682,-1.7714285714285727,-30.333333333333332,"32.11,-7.11,-1.75,-30.33",4,10,-62.0,6.0
low<=35_close45-65_green,NO,with25-75,30-35,99,35,58.34285714285714,0.5428571428571428,0.5893217893217894,-4.6,-27.333333333333332,"41.11,-13.11,-20.88,-27.33",2,10,-62.0,6.0
low<=35_close45-65_green,YES,against25-75,20-25,60,36,52.19444444444444,0.8611111111111112,0.8699074074074074,-0.527777777777777,-6.111111111111111,"2.78,-4.89,6.11,-6.11",5,9,-24.499999999999996,8.0
low<=35_close45-65_green,YES,against25-75,20-25,70,36,52.19444444444444,0.8055555555555556,0.7456349206349207,4.194444444444445,-6.111111111111111,"11.67,2.89,8.33,-6.11",7,9,-54.5,8.0
low<=35_close45-65_green,YES,against25-75,20-25,80,36,52.19444444444444,0.6944444444444444,0.6524305555555555,3.361111111111111,0.5555555555555564,"2.78,1.78,8.33,0.56",7,9,-54.5,8.0
low<=35_close45-65_green,YES,against25-75,20-25,85,36,52.19444444444444,0.6666666666666666,0.6140522875816993,4.472222222222222,-3.3333333333333335,"-3.33,5.11,12.22,3.89",6,9,-54.5,8.0
low<=35_close45-65_green,YES,against25-75,20-25,90,36,52.19444444444444,0.6388888888888888,0.5799382716049383,5.305555555555555,-10.555555555555555,"-10.56,8.44,16.11,7.22",5,9,-54.5,8.0
low<=35_close45-65_green,YES,against25-75,20-25,99,36,52.19444444444444,0.5833333333333334,0.5272166105499438,5.555555555555555,-8.777777777777779,"-6.56,14.44,23.11,-8.78",5,9,-54.5,8.0
low<=35_close45-65_green,YES,against25-75,25-30,60,58,52.13793103448276,0.8275862068965517,0.8689655172413794,-2.4827586206896544,-6.928571428571429,"-1.87,-6.29,-6.93,4.60",5,9,-28.2,7.0
low<=35_close45-65_green,YES,against25-75,25-30,70,58,52.13793103448276,0.7241379310344828,0.7448275862068966,-1.4482758620689646,-9.071428571428571,"-3.20,-3.43,-9.07,9.27",4,9,-24.2,7.0
low<=35_close45-65_green,YES,against25-75,25-30,80,58,52.13793103448276,0.7068965517241379,0.6517241379310346,4.413793103448276,-2.6428571428571423,"3.47,3.71,-2.64,12.60",5,9,-20.2,7.0
low<=35_close45-65_green,YES,against25-75,25-30,85,58,52.13793103448276,0.6896551724137931,0.6133874239350913,6.482758620689657,0.571428571428572,"6.80,7.29,0.57,10.93",6,9,-18.2,7.0
low<=35_close45-65_green,YES,against25-75,25-30,90,58,52.13793103448276,0.6724137931034483,0.5793103448275863,8.379310344827585,3.785714285714286,"10.13,10.86,3.79,8.60",7,9,-24.333333333333332,7.0
low<=35_close45-65_green,YES,against25-75,25-30,99,58,52.13793103448276,0.6551724137931034,0.5266457680250785,12.724137931034482,9.571428571428571,"16.13,10.21,9.57,14.60",7,9,-21.333333333333332,7.0
low<=35_close45-65_green,YES,against25-75,30-35,60,44,52.06818181818182,0.8181818181818182,0.8678030303030303,-2.977272727272727,-7.363636363636363,"-2.45,-3.18,1.09,-7.36",5,9,-21.0,8.0
low<=35_close45-65_green,YES,against25-75,30-35,70,44,52.06818181818182,0.75,0.7438311688311688,0.431818181818182,-6.454545454545454,"-0.64,-1.36,10.18,-6.45",5,9,-16.0,8.0
low<=35_close45-65_green,YES,against25-75,30-35,80,44,52.06818181818182,0.7045454545454546,0.6508522727272728,4.295454545454546,-1.3636363636363635,"6.64,-1.36,12.00,-0.09",6,9,-18.857142857142858,8.0
low<=35_close45-65_green,YES,against25-75,30-35,85,44,52.06818181818182,0.6818181818181818,0.6125668449197861,5.886363636363637,-5.909090909090909,"10.27,-5.91,16.09,3.09",6,9,-28.857142857142858,8.0
low<=35_close45-65_green,YES,against25-75,30-35,90,44,52.06818181818182,0.6363636363636364,0.5785353535353536,5.204545454545454,-3.1818181818181817,"5.73,-3.18,20.18,-1.91",6,9,-27.428571428571427,8.0
low<=35_close45-65_green,YES,against25-75,30-35,99,44,52.06818181818182,0.6363636363636364,0.5259412304866851,10.931818181818182,1.7272727272727273,"11.45,1.73,27.55,3.00",6,9,-24.857142857142858,8.0
low<=35_close45-65_green,YES,flat,15-20,60,67,51.91044776119403,0.8059701492537313,0.8651741293532338,-3.5522388059701493,-16.58823529411765,"-16.59,-2.24,8.31,-3.00",5,10,-21.250000000000004,7.0
low<=35_close45-65_green,YES,flat,15-20,70,67,51.91044776119403,0.6865671641791045,0.7415778251599147,-3.8507462686567164,-10.705882352941174,"-10.71,-10.47,9.56,-3.00",5,10,-33.75,7.0
low<=35_close45-65_green,YES,flat,15-20,80,67,51.91044776119403,0.5970149253731343,0.6488805970149254,-4.149253731343284,-9.52941176470588,"-9.53,-9.29,8.31,-5.35",6,10,-31.250000000000004,7.0
low<=35_close45-65_green,YES,flat,15-20,85,67,51.91044776119403,0.5671641791044776,0.6107111501316944,-3.701492537313433,-11.88235294117647,"-11.88,-11.65,12.06,-2.41",5,10,-30.000000000000004,7.0
low<=35_close45-65_green,YES,flat,15-20,90,67,51.91044776119403,0.5373134328358209,0.5767827529021559,-3.5522388059701493,-14.823529411764705,"-14.82,-9.29,10.19,0.53",4,10,-28.750000000000004,7.0
low<=35_close45-65_green,YES,flat,15-20,99,67,51.91044776119403,0.5074626865671642,0.524347957183778,-1.671641791044776,-11.117647058823527,"-11.12,-5.06,10.19,-0.00",6,10,-26.500000000000004,7.0
low<=35_close45-65_green,YES,flat,20-25,60,124,53.45967741935484,0.8145161290322581,0.890994623655914,-4.588709677419355,-8.096774193548388,"-8.10,-0.94,-5.32,-4.00",2,10,-25.125,7.0
low<=35_close45-65_green,YES,flat,20-25,70,124,53.45967741935484,0.7741935483870968,0.7637096774193548,0.7338709677419357,-5.193548387096775,"-5.19,5.52,-1.77,4.39",7,10,-28.875,7.0
low<=35_close45-65_green,YES,flat,20-25,80,124,53.45967741935484,0.7016129032258065,0.6682459677419355,2.6693548387096775,-4.67741935483871,"1.58,6.16,-4.68,7.61",6,10,-25.125,7.0
low<=35_close45-65_green,YES,flat,20-25,85,124,53.45967741935484,0.6693548387096774,0.6289373814041745,3.435483870967742,-1.6129032258064517,"2.23,7.13,-1.61,6.00",6,10,-23.25,7.0
low<=35_close45-65_green,YES,flat,20-25,90,124,53.45967741935484,0.6129032258064516,0.5939964157706094,1.7016129032258065,-7.258064516129032,"-3.26,7.77,-7.26,9.55",6,10,-32.625,7.0
low<=35_close45-65_green,YES,flat,20-25,99,124,53.45967741935484,0.5806451612903226,0.5399967416096448,4.024193548387097,-5.806451612903226,"1.68,10.68,-5.81,9.55",6,10,-30.375,7.0
low<=35_close45-65_green,YES,flat,25-30,60,153,52.86274509803921,0.8366013071895425,0.8810457516339869,-2.666666666666667,-9.526315789473685,"-2.49,2.37,-9.53,-1.03",4,10,-16.82608695652174,7.0
low<=35_close45-65_green,YES,flat,25-30,70,153,52.86274509803921,0.7450980392156863,0.7551820728291316,-0.7058823529411765,-11.368421052631579,"0.33,6.05,-11.37,2.13",5,10,-19.869565217391305,7.0
