rule,side,btc_ret_bin,ema15_bin,ema15_slope_bin,target_c,trades,avg_entry_c,median_entry_minute,hit_rate,breakeven_hit_rate,avg_pnl_c,min_quartile_ev_c,quartile_ev_c,positive_weeks,weeks,min_week_ev_c,avg_signed_btc_ret_window,avg_signed_dist_ema21_15m,avg_signed_ema21_slope_15m,avg_early_low_c
m5_low30-40_close50-70_green,YES,flat,above>150,slope_with>75,85,30,58.36666666666667,6.0,0.7,0.6866666666666666,1.133333333333333,-12.142857142857142,"17.50,-12.14,1.71,-4.13",6,9,-52.0,1.2486666666656674,480.7297872711412,143.93984425340872,35.3
m6_low0-20_close35-55_green,NO,flat,below50-150,slope_flat,65,24,42.708333333333336,7.0,0.5,0.657051282051282,-10.208333333333334,-21.666666666666668,"2.00,-11.00,-21.67,-10.17",1,9,-46.0,-7.488749999998315,-89.50682108978738,-13.723748197381004,14.404166666666663
m6_low0-20_close35-55_green,NO,flat,below50-150,slope_flat,70,24,42.708333333333336,7.0,0.5,0.6101190476190477,-7.708333333333333,-20.0,"5.33,-8.50,-20.00,-7.67",2,9,-46.0,-7.488749999998315,-89.50682108978738,-13.723748197381004,14.404166666666663
m6_low0-20_close35-55_green,NO,flat,below50-150,slope_flat,75,24,42.708333333333336,7.0,0.5,0.5694444444444445,-5.208333333333334,-18.333333333333332,"8.67,-6.00,-18.33,-5.17",2,9,-46.0,-7.488749999998315,-89.50682108978738,-13.723748197381004,14.404166666666663
m6_low0-20_close35-55_green,NO,flat,below50-150,slope_flat,80,24,42.708333333333336,7.0,0.4583333333333333,0.5338541666666667,-6.041666666666667,-16.666666666666668,"-1.33,-3.50,-16.67,-2.67",2,9,-46.0,-7.488749999998315,-89.50682108978738,-13.723748197381004,14.404166666666663
m6_low0-20_close35-55_green,NO,flat,below50-150,slope_flat,85,24,42.708333333333336,7.0,0.4166666666666667,0.5024509803921569,-7.291666666666667,-29.166666666666668,"1.17,-1.00,-29.17,-0.17",4,9,-46.0,-7.488749999998315,-89.50682108978738,-13.723748197381004,14.404166666666663
m6_low0-20_close35-55_green,NO,flat,above50-150,slope_with25-75,65,24,43.75,7.5,0.5416666666666666,0.6730769230769231,-8.541666666666666,-23.333333333333332,"-3.83,-23.33,-8.83,1.83",3,9,-41.0,-0.8908333333326178,100.2754762908374,40.276316402275675,14.316666666666665
m6_low0-20_close35-55_green,NO,flat,above50-150,slope_with25-75,70,24,43.75,7.5,0.5,0.625,-8.75,-33.333333333333336,"-0.50,-33.33,-6.33,5.17",4,9,-41.0,-0.8908333333326178,100.2754762908374,40.276316402275675,14.316666666666665
m6_low0-20_close35-55_green,NO,flat,above50-150,slope_with25-75,75,24,43.75,7.5,0.4583333333333333,0.5833333333333334,-9.375,-32.5,"2.83,-32.50,-3.83,-4.00",4,9,-41.0,-0.8908333333326178,100.2754762908374,40.276316402275675,14.316666666666665
m6_low0-20_close35-55_green,NO,flat,above50-150,slope_with25-75,80,24,43.75,7.5,0.4583333333333333,0.546875,-7.083333333333333,-31.666666666666668,"6.17,-31.67,-1.33,-1.50",5,9,-41.0,-0.8908333333326178,100.2754762908374,40.276316402275675,14.316666666666665
m6_low0-20_close35-55_green,NO,flat,above50-150,slope_with25-75,85,24,43.75,7.5,0.4166666666666667,0.5147058823529411,-8.333333333333334,-30.833333333333332,"-4.67,-30.83,1.17,1.00",4,9,-41.0,-0.8908333333326178,100.2754762908374,40.276316402275675,14.316666666666665
m6_low0-20_close40-60_green,NO,flat,above50-150,slope_with25-75,65,23,47.04347826086956,7.0,0.6086956521739131,0.7237458193979933,-7.4782608695652195,-23.666666666666668,"2.67,-23.67,-8.60,-0.50",3,8,-23.333333333333332,-1.746086956520942,101.76279869810526,39.27144202125403,14.391304347826088
m6_low0-20_close40-60_green,NO,flat,above50-150,slope_with25-75,70,23,47.04347826086956,7.0,0.5652173913043478,0.6720496894409937,-7.478260869565218,-33.666666666666664,"6.83,-33.67,-5.60,2.83",5,8,-33.333333333333336,-1.746086956520942,101.76279869810526,39.27144202125403,14.391304347826088
m6_low0-20_close40-60_green,NO,flat,above50-150,slope_with25-75,75,23,47.04347826086956,7.0,0.5217391304347826,0.6272463768115941,-7.913043478260869,-32.833333333333336,"11.00,-32.83,-2.60,-6.33",4,8,-32.5,-1.746086956520942,101.76279869810526,39.27144202125403,14.391304347826088
m6_low0-20_close40-60_green,NO,flat,above50-150,slope_with25-75,80,23,47.04347826086956,7.0,0.5217391304347826,0.5880434782608696,-5.304347826086956,-32.0,"15.17,-32.00,0.40,-3.83",4,8,-31.666666666666668,-1.746086956520942,101.76279869810526,39.27144202125403,14.391304347826088
m6_low0-20_close40-60_green,NO,flat,above50-150,slope_with25-75,85,23,47.04347826086956,7.0,0.4782608695652174,0.5534526854219949,-6.391304347826087,-31.166666666666668,"5.17,-31.17,3.40,-1.33",3,8,-30.833333333333332,-1.746086956520942,101.76279869810526,39.27144202125403,14.391304347826088
m6_low15-25_close35-55_green,NO,flat,below50-150,slope_flat,65,21,42.904761904761905,8.0,0.47619047619047616,0.6600732600732601,-11.952380952380953,-16.8,"-12.00,-16.60,-16.80,-2.40",1,8,-39.0,-7.8347619047615025,-77.52073569961864,-10.539519230853156,20.714285714285715
m6_low15-25_close35-55_green,NO,flat,below50-150,slope_flat,70,21,42.904761904761905,8.0,0.47619047619047616,0.6129251700680273,-9.571428571428571,-14.8,"-9.50,-14.60,-14.80,0.60",1,8,-39.0,-7.8347619047615025,-77.52073569961864,-10.539519230853156,20.714285714285715
m6_low15-25_close35-55_green,NO,flat,below50-150,slope_flat,75,21,42.904761904761905,8.0,0.47619047619047616,0.572063492063492,-7.190476190476191,-12.8,"-7.00,-12.60,-12.80,3.60",1,8,-39.0,-7.8347619047615025,-77.52073569961864,-10.539519230853156,20.714285714285715
m6_low15-25_close35-55_green,NO,flat,below50-150,slope_flat,80,21,42.904761904761905,8.0,0.47619047619047616,0.5363095238095238,-4.809523809523809,-10.8,"-4.50,-10.60,-10.80,6.60",1,8,-39.0,-7.8347619047615025,-77.52073569961864,-10.539519230853156,20.714285714285715
m6_low15-25_close35-55_green,NO,flat,below50-150,slope_flat,85,21,42.904761904761905,8.0,0.47619047619047616,0.5047619047619047,-2.4285714285714284,-8.8,"-2.00,-8.60,-8.80,9.60",2,8,-39.0,-7.8347619047615025,-77.52073569961864,-10.539519230853156,20.714285714285715
m6_low15-25_close35-55_green,NO,flat,below0-50,slope_flat,65,25,44.24,7.0,0.68,0.6806153846153846,-0.039999999999999716,-10.166666666666668,"12.14,-2.17,-10.17,-2.00",6,10,-19.0,-0.9343999999994412,-24.55765327149129,-3.368359632859356,20.72
m6_low15-25_close35-55_green,NO,flat,below0-50,slope_flat,70,25,44.24,7.0,0.64,0.632,0.5600000000000003,-10.333333333333334,"16.43,1.17,-7.67,-10.33",7,10,-29.0,-0.9343999999994412,-24.55765327149129,-3.368359632859356,20.72
m6_low15-25_close35-55_green,NO,flat,below0-50,slope_flat,75,25,44.24,7.0,0.56,0.5898666666666667,-2.24,-17.666666666666668,"10.00,4.50,-17.67,-7.83",7,10,-28.166666666666668,-0.9343999999994412,-24.55765327149129,-3.368359632859356,20.72
m6_low15-25_close35-55_green,NO,flat,below0-50,slope_flat,80,25,44.24,7.0,0.52,0.553,-2.64,-16.0,"2.14,7.83,-16.00,-5.33",6,10,-38.0,-0.9343999999994412,-24.55765327149129,-3.368359632859356,20.72
m6_low15-25_close35-55_green,NO,flat,below0-50,slope_flat,85,25,44.24,7.0,0.52,0.5204705882352941,-0.040000000000000285,-14.333333333333334,"5.00,11.17,-14.33,-2.83",6,10,-38.0,-0.9343999999994412,-24.55765327149129,-3.368359632859356,20.72
m6_low15-25_close35-55_green,NO,flat,above0-50,slope_flat,65,30,44.03333333333333,7.5,0.5333333333333333,0.6774358974358974,-9.366666666666667,-14.75,"-14.75,-6.57,-5.71,-9.62",3,9,-52.0,-0.31600000000059175,27.891740388399192,5.4326697352310775,20.133333333333333
m6_low15-25_close35-55_green,NO,flat,above0-50,slope_flat,70,30,44.03333333333333,7.5,0.5333333333333333,0.629047619047619,-6.7,-12.25,"-12.25,-3.71,-2.86,-7.12",3,9,-52.0,-0.31600000000059175,27.891740388399192,5.4326697352310775,20.133333333333333
m6_low15-25_close35-55_green,NO,flat,above0-50,slope_flat,75,30,44.03333333333333,7.5,0.5,0.5871111111111111,-6.533333333333333,-11.571428571428568,"-9.75,-11.57,-0.00,-4.62",3,9,-52.0,-0.31600000000059175,27.891740388399192,5.4326697352310775,20.133333333333333
m6_low15-25_close35-55_green,NO,flat,above0-50,slope_flat,80,30,44.03333333333333,7.5,0.4666666666666667,0.5504166666666667,-6.7,-9.428571428571425,"-7.25,-9.43,-8.57,-2.12",4,9,-52.0,-0.31600000000059175,27.891740388399192,5.4326697352310775,20.133333333333333
m6_low15-25_close35-55_green,NO,flat,above0-50,slope_flat,85,30,44.03333333333333,7.5,0.4666666666666667,0.5180392156862745,-4.366666666666666,-7.285714285714282,"-4.75,-7.29,-6.43,0.38",4,9,-52.0,-0.31600000000059175,27.891740388399192,5.4326697352310775,20.133333333333333
m6_low15-25_close35-55_green,NO,flat,above50-150,slope_with25-75,65,23,43.43478260869565,7.0,0.5652173913043478,0.6682274247491639,-6.695652173913044,-21.666666666666668,"-21.17,-21.67,5.60,12.50",3,9,-40.0,-0.33217391304282023,104.04116217872671,36.935259028990515,19.47826086956522
m6_low15-25_close35-55_green,NO,flat,above50-150,slope_with25-75,70,23,43.43478260869565,7.0,0.5217391304347826,0.6204968944099378,-6.913043478260869,-31.666666666666668,"-19.50,-31.67,9.60,16.67",4,9,-40.0,-0.33217391304282023,104.04116217872671,36.935259028990515,19.47826086956522
m6_low15-25_close35-55_green,NO,flat,above50-150,slope_with25-75,75,23,43.43478260869565,7.0,0.4782608695652174,0.5791304347826086,-7.565217391304348,-30.833333333333332,"-17.83,-30.83,-1.40,20.83",4,9,-40.0,-0.33217391304282023,104.04116217872671,36.935259028990515,19.47826086956522
m6_low15-25_close35-55_green,NO,flat,above50-150,slope_with25-75,80,23,43.43478260869565,7.0,0.43478260869565216,0.5429347826086957,-8.652173913043478,-30.0,"-16.17,-30.00,1.60,11.67",4,9,-40.0,-0.33217391304282023,104.04116217872671,36.935259028990515,19.47826086956522
m6_low15-25_close35-55_green,NO,flat,above50-150,slope_with25-75,85,23,43.43478260869565,7.0,0.391304347826087,0.5109974424552429,-10.173913043478262,-29.166666666666668,"-14.50,-29.17,-12.40,15.00",3,9,-52.0,-0.33217391304282023,104.04116217872671,36.935259028990515,19.47826086956522
m6_low15-25_close35-55_green,YES,flat,below50-150,slope_flat,65,23,45.91304347826087,7.0,0.9130434782608695,0.7063545150501672,13.434782608695652,5.6,"21.17,16.83,5.60,8.83",8,8,4.2,0.4199999999998355,-77.88301890631524,-15.70257838843036,20.043478260869566
m6_low15-25_close35-55_green,YES,flat,below50-150,slope_flat,70,23,45.91304347826087,7.0,0.8260869565217391,0.6559006211180124,11.91304347826087,-4.4,"14.50,21.83,-4.40,13.00",6,8,-9.5,0.4199999999998355,-77.88301890631524,-15.70257838843036,20.043478260869566
m6_low15-25_close35-55_green,YES,flat,below50-150,slope_flat,75,23,45.91304347826087,7.0,0.782608695652174,0.6121739130434782,12.782608695652174,-16.4,"18.67,26.83,-16.40,17.17",6,8,-17.8,0.4199999999998355,-77.88301890631524,-15.70257838843036,20.043478260869566
m6_low15-25_close35-55_green,YES,flat,below50-150,slope_flat,80,23,45.91304347826087,7.0,0.6956521739130435,0.5739130434782609,9.73913043478261,-30.4,"22.83,31.83,-30.40,8.00",6,8,-31.8,0.4199999999998355,-77.88301890631524,-15.70257838843036,20.043478260869566
m6_low15-25_close35-55_green,YES,flat,below50-150,slope_flat,85,23,45.91304347826087,7.0,0.6956521739130435,0.5401534526854219,13.217391304347826,-29.4,"27.00,36.83,-29.40,11.33",6,8,-30.8,0.4199999999998355,-77.88301890631524,-15.70257838843036,20.043478260869566
m6_low15-25_close35-55_green,YES,flat,above50-150,slope_flat,65,21,45.333333333333336,8.0,0.6666666666666666,0.6974358974358975,-2.0,-4.666666666666667,"-4.67,-4.60,5.80,-4.00",5,9,-45.0,2.255714285714757,79.94146295829047,15.099373286807566,21.38095238095238
m6_low15-25_close35-55_green,YES,flat,above50-150,slope_flat,70,21,45.333333333333336,8.0,0.6190476190476191,0.6476190476190476,-2.0,-13.0,"-13.00,-1.60,9.80,-1.00",4,9,-45.0,2.255714285714757,79.94146295829047,15.099373286807566,21.38095238095238
m6_low15-25_close35-55_green,YES,flat,above50-150,slope_flat,75,21,45.333333333333336,8.0,0.6190476190476191,0.6044444444444445,1.0952380952380953,-10.5,"-10.50,1.40,13.80,2.00",4,9,-45.0,2.255714285714757,79.94146295829047,15.099373286807566,21.38095238095238
m6_low15-25_close35-55_green,YES,flat,above50-150,slope_flat,80,21,45.333333333333336,8.0,0.5714285714285714,0.5666666666666667,0.38095238095238093,-8.0,"-8.00,4.40,1.80,5.00",4,9,-45.0,2.255714285714757,79.94146295829047,15.099373286807566,21.38095238095238
m6_low15-25_close35-55_green,YES,flat,above50-150,slope_flat,85,21,45.333333333333336,8.0,0.5238095238095238,0.5333333333333333,-0.8095238095238095,-9.0,"-5.50,7.40,4.80,-9.00",3,9,-45.0,2.255714285714757,79.94146295829047,15.099373286807566,21.38095238095238
m6_low15-25_close40-60_green,NO,flat,below0-50,slope_flat,65,22,47.68181818181818,7.0,0.6818181818181818,0.7335664335664336,-3.3636363636363638,-12.8,"5.67,-12.80,-6.40,-2.00",5,9,-19.0,0.2754545454547703,-25.93667149030741,-3.538846899651782,20.818181818181817
m6_low15-25_close40-60_green,NO,flat,below0-50,slope_flat,70,22,47.68181818181818,7.0,0.6363636363636364,0.6811688311688311,-3.1363636363636362,-10.333333333333334,"9.83,-9.80,-3.40,-10.33",6,9,-29.0,0.2754545454547703,-25.93667149030741,-3.538846899651782,20.818181818181817
m6_low15-25_close40-60_green,NO,flat,below0-50,slope_flat,75,22,47.68181818181818,7.0,0.5454545454545454,0.6357575757575757,-6.7727272727272725,-15.400000000000002,"1.50,-6.80,-15.40,-7.83",5,9,-28.0,0.2754545454547703,-25.93667149030741,-3.538846899651782,20.818181818181817
m6_low15-25_close40-60_green,NO,flat,below0-50,slope_flat,80,22,47.68181818181818,7.0,0.5454545454545454,0.5960227272727272,-4.045454545454546,-13.400000000000002,"4.83,-3.80,-13.40,-5.33",5,9,-27.0,0.2754545454547703,-25.93667149030741,-3.538846899651782,20.818181818181817
m6_low15-25_close40-60_green,NO,flat,below0-50,slope_flat,85,22,47.68181818181818,7.0,0.5454545454545454,0.5609625668449197,-1.3181818181818181,-11.400000000000002,"8.17,-0.80,-11.40,-2.83",5,9,-26.0,0.2754545454547703,-25.93667149030741,-3.538846899651782,20.818181818181817
m6_low15-25_close40-60_green,NO,flat,above0-50,slope_flat,65,28,47.392857142857146,7.0,0.6071428571428571,0.7291208791208792,-7.928571428571429,-21.0,"-21.00,-9.86,-7.86,7.00",3,9,-52.0,0.767857142856883,28.297149136635976,5.335282435659402,20.714285714285715
m6_low15-25_close40-60_green,NO,flat,above0-50,slope_flat,70,28,47.392857142857146,7.0,0.6071428571428571,0.6770408163265307,-4.892857142857143,-18.857142857142858,"-18.86,-7.00,-5.00,11.29",4,9,-52.0,0.767857142856883,28.297149136635976,5.335282435659402,20.714285714285715
m6_low15-25_close40-60_green,NO,flat,above0-50,slope_flat,75,28,47.392857142857146,7.0,0.5714285714285714,0.631904761904762,-4.535714285714286,-16.714285714285715,"-16.71,-14.86,-2.14,15.57",3,9,-52.0,0.767857142856883,28.297149136635976,5.335282435659402,20.714285714285715
m6_low15-25_close40-60_green,NO,flat,above0-50,slope_flat,80,28,47.392857142857146,7.0,0.5357142857142857,0.5924107142857143,-4.535714285714286,-14.571428571428571,"-14.57,-12.71,-10.71,19.86",4,9,-52.0,0.767857142856883,28.297149136635976,5.335282435659402,20.714285714285715
m6_low15-25_close40-60_green,NO,flat,above0-50,slope_flat,85,28,47.392857142857146,7.0,0.5357142857142857,0.557563025210084,-1.8571428571428572,-12.428571428571429,"-12.43,-10.57,-8.57,24.14",4,9,-52.0,0.767857142856883,28.297149136635976,5.335282435659402,20.714285714285715
m6_low15-25_close40-60_green,NO,flat,above50-150,slope_with25-75,65,22,47.04545454545455,7.0,0.6818181818181818,0.7237762237762237,-2.7272727272727297,-19.8,"-7.17,-19.80,-8.00,20.33",4,9,-43.00000000000001,-1.1772727272718013,102.9058250362617,36.25148490518966,19.545454545454547
m6_low15-25_close40-60_green,NO,flat,above50-150,slope_with25-75,70,22,47.04545454545455,7.0,0.6363636363636364,0.672077922077922,-2.5000000000000027,-31.8,"-3.83,-31.80,-5.00,25.33",4,9,-43.00000000000001,-1.1772727272718013,102.9058250362617,36.25148490518966,19.545454545454547
m6_low15-25_close40-60_green,NO,flat,above50-150,slope_with25-75,75,22,47.04545454545455,7.0,0.5909090909090909,0.6272727272727273,-2.7272727272727297,-30.8,"-0.50,-30.80,-2.00,17.83",6,9,-43.00000000000001,-1.1772727272718013,102.9058250362617,36.25148490518966,19.545454545454547
m6_low15-25_close40-60_green,NO,flat,above50-150,slope_with25-75,80,22,47.04545454545455,7.0,0.5454545454545454,0.5880681818181819,-3.4090909090909105,-29.8,"2.83,-29.80,1.00,8.67",5,9,-43.00000000000001,-1.1772727272718013,102.9058250362617,36.25148490518966,19.545454545454547
m6_low15-25_close40-60_green,NO,flat,above50-150,slope_with25-75,85,22,47.04545454545455,7.0,0.5,0.553475935828877,-4.545454545454548,-28.8,"6.17,-28.80,-13.00,12.00",4,9,-52.0,-1.1772727272718013,102.9058250362617,36.25148490518966,19.545454545454547
m6_low15-25_close40-60_green,YES,flat,below50-150,slope_flat,65,21,48.42857142857143,7.0,0.9047619047619048,0.7450549450549451,10.380952380952381,3.0000000000000013,"17.00,17.00,3.00,3.20",8,8,0.75,0.6352380952375825,-72.32343799384952,-15.3352227378744,19.857142857142858
m6_low15-25_close40-60_green,YES,flat,below50-150,slope_flat,70,21,48.42857142857143,7.0,0.8095238095238095,0.6918367346938776,8.238095238095237,-6.999999999999998,"10.33,22.00,-7.00,7.20",6,8,-52.0,0.6352380952375825,-72.32343799384952,-15.3352227378744,19.857142857142858
m6_low15-25_close40-60_green,YES,flat,below50-150,slope_flat,75,21,48.42857142857143,7.0,0.7619047619047619,0.6457142857142858,8.714285714285714,-19.0,"14.50,27.00,-19.00,11.20",6,8,-52.0,0.6352380952375825,-72.32343799384952,-15.3352227378744,19.857142857142858
m6_low15-25_close40-60_green,YES,flat,below50-150,slope_flat,80,21,48.42857142857143,7.0,0.6666666666666666,0.6053571428571429,4.904761904761905,-33.0,"18.67,32.00,-33.00,-0.80",5,8,-52.0,0.6352380952375825,-72.32343799384952,-15.3352227378744,19.857142857142858
m6_low15-25_close40-60_green,YES,flat,below50-150,slope_flat,85,21,48.42857142857143,7.0,0.6666666666666666,0.5697478991596638,8.238095238095237,-32.0,"22.83,37.00,-32.00,2.20",5,8,-52.0,0.6352380952375825,-72.32343799384952,-15.3352227378744,19.857142857142858
m6_low15-25_close40-60_green,YES,flat,above0-50,slope_flat,65,20,48.5,7.0,0.75,0.7461538461538462,0.24999999999999928,-8.2,"-6.80,-8.20,2.60,13.40",5,9,-17.0,-2.2849999999994908,29.043086503344238,6.211563632603429,21.05
m6_low15-25_close40-60_green,YES,flat,above0-50,slope_flat,70,20,48.5,7.0,0.75,0.6928571428571428,4.0,-5.2,"-3.80,-5.20,6.60,18.40",5,9,-14.500000000000002,-2.2849999999994908,29.043086503344238,6.211563632603429,21.05
m6_low15-25_close40-60_green,YES,flat,above0-50,slope_flat,75,20,48.5,7.0,0.65,0.6466666666666666,0.24999999999999928,-19.4,"-0.80,-2.20,-19.40,23.40",5,9,-30.75,-2.2849999999994908,29.043086503344238,6.211563632603429,21.05
m6_low15-25_close40-60_green,YES,flat,above0-50,slope_flat,80,20,48.5,7.0,0.55,0.60625,-4.500000000000001,-17.4,"2.20,0.80,-17.40,-3.60",3,9,-55.00000000000001,-2.2849999999994908,29.043086503344238,6.211563632603429,21.05
m6_low15-25_close40-60_green,YES,flat,above0-50,slope_flat,85,20,48.5,7.0,0.45,0.5705882352941176,-10.25,-15.4,"-11.80,-13.20,-15.40,-0.60",2,9,-55.00000000000001,-2.2849999999994908,29.043086503344238,6.211563632603429,21.05
m6_low15-25_close45-65_green,NO,flat,above0-50,slope_flat,65,20,53.95,7.0,0.7,0.8300000000000001,-8.45,-25.8,"-25.00,6.60,-25.80,10.40",3,7,-50.0,3.231999999999607,27.29488984277159,4.091560037961608,20.35
m6_low15-25_close45-65_green,NO,flat,above0-50,slope_flat,70,20,53.95,7.0,0.7,0.7707142857142858,-4.95,-23.8,"-23.00,11.60,-23.80,15.40",3,7,-50.0,3.231999999999607,27.29488984277159,4.091560037961608,20.35
m6_low15-25_close45-65_green,NO,flat,above0-50,slope_flat,75,20,53.95,7.0,0.65,0.7193333333333334,-5.2,-21.8,"-21.00,1.60,-21.80,20.40",2,7,-50.0,3.231999999999607,27.29488984277159,4.091560037961608,20.35
m6_low15-25_close45-65_green,NO,flat,above0-50,slope_flat,80,20,53.95,7.0,0.65,0.6743750000000001,-1.95,-19.8,"-19.00,5.60,-19.80,25.40",3,7,-50.0,3.231999999999607,27.29488984277159,4.091560037961608,20.35
m6_low15-25_close45-65_green,NO,flat,above0-50,slope_flat,85,20,53.95,7.0,0.65,0.6347058823529412,1.2999999999999996,-17.8,"-17.00,9.60,-17.80,30.40",3,7,-50.0,3.231999999999607,27.29488984277159,4.091560037961608,20.35
m6_low15-25_close45-65_green,NO,flat,above50-150,slope_with25-75,65,20,54.55,7.5,0.75,0.8392307692307692,-5.800000000000002,-25.4,"8.00,-25.40,-17.80,12.00",5,8,-62.0,-3.3249999999989086,99.53616497950898,37.09050360822293,19.65
m6_low15-25_close45-65_green,NO,flat,above50-150,slope_with25-75,70,20,54.55,7.5,0.7,0.7792857142857142,-5.550000000000002,-37.4,"13.00,-37.40,-14.80,17.00",5,8,-62.0,-3.3249999999989086,99.53616497950898,37.09050360822293,19.65
m6_low15-25_close45-65_green,NO,flat,above50-150,slope_with25-75,75,20,54.55,7.5,0.65,0.7273333333333333,-5.800000000000002,-36.4,"18.00,-36.40,-26.80,22.00",4,8,-62.0,-3.3249999999989086,99.53616497950898,37.09050360822293,19.65
m6_low15-25_close45-65_green,NO,flat,above50-150,slope_with25-75,80,20,54.55,7.5,0.65,0.681875,-2.5500000000000016,-35.4,"23.00,-35.40,-24.80,27.00",4,8,-62.0,-3.3249999999989086,99.53616497950898,37.09050360822293,19.65
m6_low15-25_close45-65_green,NO,flat,above50-150,slope_with25-75,85,20,54.55,7.5,0.6,0.6417647058823529,-3.55,-39.8,"28.00,-34.40,-39.80,32.00",3,8,-62.0,-3.3249999999989086,99.53616497950898,37.09050360822293,19.65
m6_low15-25_close45-65_green,YES,flat,below50-150,slope_flat,65,22,51.77272727272727,8.0,0.9090909090909091,0.7965034965034965,7.318181818181818,2.842170943040401e-15,"11.67,15.00,0.00,2.67",8,10,-1.3999999999999972,0.11681818181783786,-76.41304257418166,-15.633586182969752,20.5
m6_low15-25_close45-65_green,YES,flat,below50-150,slope_flat,70,22,51.77272727272727,8.0,0.8181818181818182,0.7396103896103896,5.5,-9.999999999999996,"5.00,20.00,-10.00,6.83",8,10,-22.0,0.11681818181783786,-76.41304257418166,-15.633586182969752,20.5
m6_low15-25_close45-65_green,YES,flat,below50-150,slope_flat,75,22,51.77272727272727,8.0,0.7727272727272727,0.6903030303030303,6.181818181818182,-21.999999999999996,"9.17,25.00,-22.00,11.00",8,10,-23.4,0.11681818181783786,-76.41304257418166,-15.633586182969752,20.5
m6_low15-25_close45-65_green,YES,flat,below50-150,slope_flat,80,22,51.77272727272727,8.0,0.7272727272727273,0.647159090909091,6.409090909090909,-19.999999999999996,"13.33,30.00,-20.00,1.83",7,10,-21.4,0.11681818181783786,-76.41304257418166,-15.633586182969752,20.5
m6_low15-25_close45-65_green,YES,flat,below50-150,slope_flat,85,22,51.77272727272727,8.0,0.6818181818181818,0.6090909090909091,6.181818181818182,-17.999999999999996,"3.33,35.00,-18.00,5.17",6,10,-61.0,0.11681818181783786,-76.41304257418166,-15.633586182969752,20.5
m6_low15-25_close50-70_green,NO,flat,below0-50,slope_flat,65,21,58.61904761904762,8.0,0.9047619047619048,0.9018315018315018,0.19047619047619013,-9.2,"7.17,8.40,-9.20,-7.00",8,10,-61.0,-0.6928571428565885,-24.23101486665733,-3.8795773494310284,20.238095238095237
m6_low15-25_close50-70_green,NO,flat,below0-50,slope_flat,70,21,58.61904761904762,8.0,0.9047619047619048,0.8374149659863945,4.714285714285714,-5.2,"12.17,13.40,-5.20,-3.00",8,10,-61.0,-0.6928571428565885,-24.23101486665733,-3.8795773494310284,20.238095238095237
m6_low15-25_close50-70_green,NO,flat,below0-50,slope_flat,75,21,58.61904761904762,8.0,0.8095238095238095,0.7815873015873016,2.0952380952380953,-14.0,"4.67,18.40,-1.20,-14.00",8,10,-61.0,-0.6928571428565885,-24.23101486665733,-3.8795773494310284,20.238095238095237
m6_low15-25_close50-70_green,NO,flat,below0-50,slope_flat,80,21,58.61904761904762,8.0,0.7619047619047619,0.7327380952380953,2.3333333333333335,-11.0,"-4.50,23.40,2.80,-11.00",7,10,-62.0,-0.6928571428565885,-24.23101486665733,-3.8795773494310284,20.238095238095237
m6_low15-25_close50-70_green,NO,flat,below0-50,slope_flat,85,21,58.61904761904762,8.0,0.7619047619047619,0.6896358543417367,6.142857142857143,-8.0,"-1.17,28.40,6.80,-8.00",7,10,-62.0,-0.6928571428565885,-24.23101486665733,-3.8795773494310284,20.238095238095237
m6_low15-25_close50-70_green,NO,flat,above0-50,slope_flat,65,21,56.285714285714285,7.0,0.7619047619047619,0.865934065934066,-6.761904761904762,-24.0,"-24.00,5.00,-15.00,10.40",3,8,-50.0,2.0757142857141195,27.143025387758307,4.262026165256906,20.333333333333332
m6_low15-25_close50-70_green,NO,flat,above0-50,slope_flat,70,21,56.285714285714285,7.0,0.7619047619047619,0.8040816326530612,-2.9523809523809526,-21.5,"-21.50,10.00,-12.00,15.40",4,8,-50.0,2.0757142857141195,27.143025387758307,4.262026165256906,20.333333333333332
m6_low15-25_close50-70_green,NO,flat,above0-50,slope_flat,75,21,56.285714285714285,7.0,0.7142857142857143,0.7504761904761904,-2.7142857142857144,-24.0,"-19.00,15.00,-24.00,20.40",3,8,-50.0,2.0757142857141195,27.143025387758307,4.262026165256906,20.333333333333332
m6_low15-25_close50-70_green,NO,flat,above0-50,slope_flat,80,21,56.285714285714285,7.0,0.7142857142857143,0.7035714285714285,0.8571428571428568,-22.0,"-16.50,20.00,-22.00,25.40",3,8,-50.0,2.0757142857141195,27.143025387758307,4.262026165256906,20.333333333333332
m6_low15-25_close50-70_green,NO,flat,above0-50,slope_flat,85,21,56.285714285714285,7.0,0.7142857142857143,0.6621848739495798,4.428571428571428,-20.0,"-14.00,25.00,-20.00,30.40",4,8,-50.0,2.0757142857141195,27.143025387758307,4.262026165256906,20.333333333333332
m6_low20-30_close35-55_green,NO,flat,below0-50,slope_flat,65,27,44.51851851851852,7.0,0.6296296296296297,0.6849002849002849,-3.5925925925925926,-15.000000000000002,"12.29,-15.00,-14.33,1.14",3,8,-23.666666666666668,-1.6888888888891045,-24.095756085280165,-5.043621190149106,25.296296296296298
m6_low20-30_close35-55_green,NO,flat,below0-50,slope_flat,70,27,44.51851851851852,7.0,0.6296296296296297,0.635978835978836,-0.4444444444444444,-12.85714285714286,"16.57,-12.86,-11.83,4.71",4,8,-22.0,-1.6888888888891045,-24.095756085280165,-5.043621190149106,25.296296296296298
