rule,side,btc_ret_bin,ema15_bin,target_c,trades,avg_entry_c,median_entry_minute,hit_rate,breakeven_hit_rate,avg_pnl_c,min_quartile_ev_c,quartile_ev_c,positive_weeks,weeks,min_week_ev_c,avg_signed_btc_ret_window,avg_signed_dist_ema21_15m,avg_signed_ema21_slope_15m,avg_early_low_c
m5_low30-40_close45-65_green,NO,flat,above0-50,70,53,55.16981132075472,6.0,0.7169811320754716,0.7881401617250674,-4.981132075471699,-7.076923076923079,"-5.71,-2.00,-7.08,-5.08",3,10,-23.500000000000004,1.740566037735849,23.854720081140634,4.7522408374297465,34.84905660377358
m5_low30-40_close45-65_green,NO,flat,above0-50,75,53,55.16981132075472,6.0,0.6981132075471698,0.7355974842767296,-2.811320754716982,-9.384615384615387,"-2.14,1.85,-9.38,-1.62",5,10,-21.000000000000004,1.740566037735849,23.854720081140634,4.7522408374297465,34.84905660377358
m5_low30-40_close45-65_green,NO,flat,above0-50,80,53,55.16981132075472,6.0,0.660377358490566,0.689622641509434,-2.339622641509435,-6.30769230769231,"-4.29,-0.46,-6.31,1.85",3,10,-18.500000000000004,1.740566037735849,23.854720081140634,4.7522408374297465,34.84905660377358
m5_low30-40_close45-65_green,NO,flat,above0-50,85,53,55.16981132075472,6.0,0.660377358490566,0.6490566037735849,0.9622641509433957,-3.2307692307692326,"-1.07,3.00,-3.23,5.31",4,10,-16.000000000000004,1.740566037735849,23.854720081140634,4.7522408374297465,34.84905660377358
m5_low30-40_close45-65_green,NO,flat,above50-150,65,46,56.69565217391305,6.0,0.8478260869565217,0.8722408026755853,-1.5869565217391324,-8.363636363636367,"-1.58,2.18,-8.36,1.17",4,9,-16.333333333333332,2.6636956521735713,85.92775702750077,24.577190619586673,34.04347826086956
m5_low30-40_close45-65_green,NO,flat,above50-150,70,46,56.69565217391305,6.0,0.7608695652173914,0.8099378881987578,-3.434782608695654,-11.090909090909093,"-3.25,0.36,-11.09,-0.08",3,9,-25.000000000000004,2.6636956521735713,85.92775702750077,24.577190619586673,34.04347826086956
m5_low30-40_close45-65_green,NO,flat,above50-150,75,46,56.69565217391305,6.0,0.7608695652173914,0.7559420289855073,0.3695652173913031,-7.909090909090912,"0.50,4.45,-7.91,4.08",4,9,-22.500000000000004,2.6636956521735713,85.92775702750077,24.577190619586673,34.04347826086956
m5_low30-40_close45-65_green,NO,flat,above50-150,80,46,56.69565217391305,6.0,0.717391304347826,0.7086956521739131,0.6956521739130426,-4.72727272727273,"-2.42,1.27,-4.73,8.25",4,9,-20.000000000000004,2.6636956521735713,85.92775702750077,24.577190619586673,34.04347826086956
m5_low30-40_close45-65_green,NO,flat,above50-150,85,46,56.69565217391305,6.0,0.6739130434782609,0.6670076726342712,0.5869565217391292,-9.272727272727275,"0.92,-2.82,-9.27,12.42",4,9,-17.500000000000004,2.6636956521735713,85.92775702750077,24.577190619586673,34.04347826086956
m5_low30-40_close45-65_green,NO,flat,above>150,65,40,55.675,6.0,0.9,0.8565384615384615,2.824999999999997,-5.400000000000002,"3.90,-5.40,8.80,4.00",7,9,-10.250000000000002,0.8687499999992724,323.36537203131354,93.2274071423708,35.375
m5_low30-40_close45-65_green,NO,flat,above>150,70,40,55.675,6.0,0.85,0.7953571428571428,3.824999999999998,-8.400000000000002,"1.40,-8.40,13.80,8.50",6,9,-9.66666666666667,0.8687499999992724,323.36537203131354,93.2274071423708,35.375
m5_low30-40_close45-65_green,NO,flat,above>150,75,40,55.675,6.0,0.825,0.7423333333333333,6.1999999999999975,-4.900000000000002,"5.40,-4.90,11.30,13.00",6,9,-6.333333333333336,0.8687499999992724,323.36537203131354,93.2274071423708,35.375
m5_low30-40_close45-65_green,NO,flat,above>150,80,40,55.675,6.0,0.8,0.6959375,8.325,-1.4000000000000021,"1.40,-1.40,15.80,17.50",7,9,-7.85714285714286,0.8687499999992724,323.36537203131354,93.2274071423708,35.375
m5_low30-40_close45-65_green,NO,flat,above>150,85,40,55.675,6.0,0.775,0.6549999999999999,10.2,2.099999999999998,"4.90,2.10,11.80,22.00",7,9,-12.25,0.8687499999992724,323.36537203131354,93.2274071423708,35.375
m5_low30-40_close45-65_green,YES,flat,below>150,65,33,55.333333333333336,6.0,0.7878787878787878,0.8512820512820514,-4.121212121212123,-18.333333333333336,"-18.33,-2.38,11.38,-5.38",4,9,-55.00000000000001,-2.2666666666674162,-313.4544033974693,-94.67120510032515,34.696969696969695
m5_low30-40_close45-65_green,YES,flat,below>150,70,33,55.333333333333336,6.0,0.7272727272727273,0.7904761904761906,-4.424242424242424,-23.333333333333336,"-23.33,2.00,7.62,-1.62",5,9,-55.00000000000001,-2.2666666666674162,-313.4544033974693,-94.67120510032515,34.696969696969695
m5_low30-40_close45-65_green,YES,flat,below>150,75,33,55.333333333333336,6.0,0.696969696969697,0.7377777777777778,-3.0606060606060606,-21.111111111111114,"-21.11,6.37,12.00,-7.25",4,9,-55.00000000000001,-2.2666666666674162,-313.4544033974693,-94.67120510032515,34.696969696969695
m5_low30-40_close45-65_green,YES,flat,below>150,80,33,55.333333333333336,6.0,0.696969696969697,0.6916666666666667,0.4242424242424238,-18.888888888888893,"-18.89,10.75,16.38,-4.12",5,9,-55.00000000000001,-2.2666666666674162,-313.4544033974693,-94.67120510032515,34.696969696969695
m5_low30-40_close45-65_green,YES,flat,below>150,85,33,55.333333333333336,6.0,0.6363636363636364,0.6509803921568628,-1.2424242424242424,-16.66666666666667,"-16.67,4.50,10.12,-1.00",4,9,-55.00000000000001,-2.2666666666674162,-313.4544033974693,-94.67120510032515,34.696969696969695
m5_low30-40_close45-65_green,YES,flat,below50-150,65,37,53.75675675675676,6.0,0.6756756756756757,0.827027027027027,-9.837837837837839,-20.2,"-20.20,-11.89,-1.44,-4.67",3,8,-28.0,-1.9291891891895117,-90.40903180994988,-22.395407096666876,35.54054054054054
m5_low30-40_close45-65_green,YES,flat,below50-150,70,37,53.75675675675676,6.0,0.6216216216216216,0.7679536679536679,-10.243243243243244,-24.7,"-24.70,-8.56,-5.33,-0.78",3,8,-40.0,-1.9291891891895117,-90.40903180994988,-22.395407096666876,35.54054054054054
m5_low30-40_close45-65_green,YES,flat,below50-150,75,37,53.75675675675676,6.0,0.5675675675675675,0.7167567567567568,-11.18918918918919,-22.7,"-22.70,-13.56,-10.33,3.11",2,8,-39.0,-1.9291891891895117,-90.40903180994988,-22.395407096666876,35.54054054054054
m5_low30-40_close45-65_green,YES,flat,below50-150,80,37,53.75675675675676,6.0,0.4864864864864865,0.6719594594594595,-14.837837837837839,-28.7,"-28.70,-10.78,-7.56,-10.78",1,8,-38.0,-1.9291891891895117,-90.40903180994988,-22.395407096666876,35.54054054054054
m5_low30-40_close45-65_green,YES,flat,below50-150,85,37,53.75675675675676,6.0,0.4594594594594595,0.6324324324324324,-14.702702702702704,-27.2,"-27.20,-8.00,-14.22,-8.00",2,8,-37.0,-1.9291891891895117,-90.40903180994988,-22.395407096666876,35.54054054054054
m5_low30-40_close45-65_green,YES,flat,below0-50,65,42,54.42857142857143,6.0,0.7142857142857143,0.8373626373626374,-8.0,-19.727272727272727,"-19.73,-11.50,-1.20,0.73",4,10,-46.5,1.2878571428574062,-24.499251692744327,-6.831497310303911,35.38095238095238
m5_low30-40_close45-65_green,YES,flat,below0-50,70,42,54.42857142857143,6.0,0.6190476190476191,0.7775510204081633,-11.095238095238095,-29.727272727272727,"-29.73,-15.00,-4.20,4.82",3,10,-50.666666666666664,1.2878571428574062,-24.499251692744327,-6.831497310303911,35.38095238095238
m5_low30-40_close45-65_green,YES,flat,below0-50,75,42,54.42857142857143,6.0,0.6190476190476191,0.7257142857142858,-8.0,-27.90909090909091,"-27.91,-12.00,-0.70,8.91",3,10,-50.666666666666664,1.2878571428574062,-24.499251692744327,-6.831497310303911,35.38095238095238
m5_low30-40_close45-65_green,YES,flat,below0-50,80,42,54.42857142857143,6.0,0.6190476190476191,0.6803571428571429,-4.904761904761904,-26.09090909090909,"-26.09,-9.00,2.80,13.00",4,10,-50.666666666666664,1.2878571428574062,-24.499251692744327,-6.831497310303911,35.38095238095238
m5_low30-40_close45-65_green,YES,flat,below0-50,85,42,54.42857142857143,6.0,0.6190476190476191,0.6403361344537816,-1.8095238095238089,-24.272727272727273,"-24.27,-6.00,6.30,17.09",5,10,-50.666666666666664,1.2878571428574062,-24.499251692744327,-6.831497310303911,35.38095238095238
m5_low30-40_close45-65_green,YES,flat,above0-50,65,47,55.255319148936174,6.0,0.7872340425531915,0.8500818330605565,-4.085106382978723,-17.000000000000004,"4.00,-17.00,-2.18,-1.00",4,10,-31.4,0.8961702127660132,25.015161428980758,9.74791162447698,35.97872340425532
m5_low30-40_close45-65_green,YES,flat,above0-50,70,47,55.255319148936174,6.0,0.7021276595744681,0.7893617021276597,-6.1063829787234045,-25.75,"8.58,-25.75,-4.45,-2.67",4,10,-43.4,0.8961702127660132,25.015161428980758,9.74791162447698,35.97872340425532
m5_low30-40_close45-65_green,YES,flat,above0-50,75,47,55.255319148936174,6.0,0.5957446808510638,0.7367375886524823,-10.574468085106384,-29.916666666666668,"6.92,-29.92,-14.45,-5.17",3,10,-42.4,0.8961702127660132,25.015161428980758,9.74791162447698,35.97872340425532
m5_low30-40_close45-65_green,YES,flat,above0-50,80,47,55.255319148936174,6.0,0.5531914893617021,0.6906914893617022,-11.0,-28.25,"11.08,-28.25,-19.00,-8.50",4,10,-41.4,0.8961702127660132,25.015161428980758,9.74791162447698,35.97872340425532
m5_low30-40_close45-65_green,YES,flat,above0-50,85,47,55.255319148936174,6.0,0.5319148936170213,0.6500625782227785,-10.042553191489361,-33.666666666666664,"15.25,-33.67,-16.73,-5.58",4,10,-40.4,0.8961702127660132,25.015161428980758,9.74791162447698,35.97872340425532
m5_low30-40_close45-65_green,YES,flat,above50-150,65,65,55.353846153846156,6.0,0.7230769230769231,0.8515976331360947,-8.353846153846154,-16.0625,"-6.00,-3.44,-8.06,-16.06",2,10,-55.0,2.4461538461546297,94.30506068363265,26.800051086276316,35.53846153846154
m5_low30-40_close45-65_green,YES,flat,above50-150,70,65,55.353846153846156,6.0,0.6923076923076923,0.7907692307692308,-6.892307692307693,-13.25,"-2.18,-3.75,-8.69,-13.25",4,10,-55.0,2.4461538461546297,94.30506068363265,26.800051086276316,35.53846153846154
m5_low30-40_close45-65_green,YES,flat,above50-150,75,65,55.353846153846156,6.0,0.676923076923077,0.7380512820512821,-4.584615384615384,-10.4375,"1.65,-4.69,-5.25,-10.44",5,10,-55.0,2.4461538461546297,94.30506068363265,26.800051086276316,35.53846153846154
m5_low30-40_close45-65_green,YES,flat,above50-150,80,65,55.353846153846156,6.0,0.6,0.691923076923077,-7.3538461538461535,-16.8125,"5.47,-11.25,-16.81,-7.62",4,10,-55.0,2.4461538461546297,94.30506068363265,26.800051086276316,35.53846153846154
m5_low30-40_close45-65_green,YES,flat,above50-150,85,65,55.353846153846156,6.0,0.5692307692307692,0.6512217194570136,-6.969230769230769,-19.625,"9.29,-13.75,-19.62,-4.81",4,10,-55.0,2.4461538461546297,94.30506068363265,26.800051086276316,35.53846153846154
m5_low30-40_close45-65_green,YES,flat,above>150,65,48,55.291666666666664,6.0,0.8333333333333334,0.8506410256410256,-1.125,-5.833333333333333,"4.75,-5.83,-2.67,-0.75",5,10,-14.8,1.8637499999998302,370.49850547107434,108.16748176925239,35.583333333333336
m5_low30-40_close45-65_green,YES,flat,above>150,70,48,55.291666666666664,6.0,0.8125,0.7898809523809524,1.5833333333333333,-7.916666666666667,"9.33,-7.92,1.50,3.42",6,10,-14.0,1.8637499999998302,370.49850547107434,108.16748176925239,35.583333333333336
m5_low30-40_close45-65_green,YES,flat,above>150,75,48,55.291666666666664,6.0,0.7291666666666666,0.7372222222222222,-0.6041666666666666,-10.833333333333334,"7.67,-10.83,-0.58,1.33",5,10,-31.0,1.8637499999998302,370.49850547107434,108.16748176925239,35.583333333333336
m5_low30-40_close45-65_green,YES,flat,above>150,80,48,55.291666666666664,6.0,0.7083333333333334,0.6911458333333333,1.375,-7.916666666666667,"11.83,-7.92,-3.50,5.08",5,10,-29.333333333333332,1.8637499999998302,370.49850547107434,108.16748176925239,35.583333333333336
m5_low30-40_close45-65_green,YES,flat,above>150,85,48,55.291666666666664,6.0,0.7083333333333334,0.6504901960784314,4.916666666666667,-5.0,"16.00,-5.00,-0.17,8.83",5,10,-27.666666666666668,1.8637499999998302,370.49850547107434,108.16748176925239,35.583333333333336
m5_low30-40_close50-70_green,NO,flat,below>150,65,47,59.57446808510638,7.0,0.9787234042553191,0.9165302782324058,4.04255319148936,1.8333333333333304,"5.25,1.83,6.18,3.08",7,10,-2.0,1.007021276595627,-294.35149438509814,-79.31939379039699,34.851063829787236
m5_low30-40_close50-70_green,NO,flat,below>150,70,47,59.57446808510638,7.0,0.9361702127659575,0.851063829787234,5.957446808510637,0.5833333333333304,"10.25,0.58,11.18,2.25",9,10,-20.333333333333332,1.007021276595627,-294.35149438509814,-79.31939379039699,34.851063829787236
m5_low30-40_close50-70_green,NO,flat,below>150,75,47,59.57446808510638,7.0,0.8085106382978723,0.7943262411347518,1.0638297872340423,-11.91666666666667,"15.25,-1.50,2.55,-11.92",7,10,-42.0,1.007021276595627,-294.35149438509814,-79.31939379039699,34.851063829787236
m5_low30-40_close50-70_green,NO,flat,below>150,80,47,59.57446808510638,7.0,0.7659574468085106,0.7446808510638298,1.702127659574468,-8.583333333333336,"20.25,-4.42,-0.64,-8.58",7,10,-40.333333333333336,1.007021276595627,-294.35149438509814,-79.31939379039699,34.851063829787236
m5_low30-40_close50-70_green,NO,flat,below>150,85,47,59.57446808510638,7.0,0.7021276595744681,0.7008760951188986,0.1063829787234029,-15.250000000000002,"18.17,-15.25,3.00,-5.25",7,10,-38.666666666666664,1.007021276595627,-294.35149438509814,-79.31939379039699,34.851063829787236
m5_low30-40_close50-70_green,NO,flat,below50-150,65,72,57.90277777777778,6.0,0.9027777777777778,0.8908119658119659,0.7777777777777755,-2.944444444444446,"1.33,2.67,2.06,-2.94",6,10,-5.300000000000002,1.8461111111102784,-92.67082180431882,-27.861101322780492,34.93055555555556
m5_low30-40_close50-70_green,NO,flat,below50-150,70,72,57.90277777777778,6.0,0.7777777777777778,0.8271825396825397,-3.458333333333335,-9.777777777777779,"-9.78,-0.39,2.89,-6.56",3,10,-10.333333333333334,1.8461111111102784,-92.67082180431882,-27.861101322780492,34.93055555555556
m5_low30-40_close50-70_green,NO,flat,below50-150,75,72,57.90277777777778,6.0,0.7361111111111112,0.7720370370370371,-2.694444444444446,-10.611111111111114,"-10.61,-4.56,7.33,-2.94",4,10,-19.272727272727277,1.8461111111102784,-92.67082180431882,-27.861101322780492,34.93055555555556
m5_low30-40_close50-70_green,NO,flat,below50-150,80,72,57.90277777777778,6.0,0.7222222222222222,0.7237847222222222,-0.12500000000000158,-7.555555555555559,"-7.56,-0.94,11.78,-3.78",3,10,-16.545454545454547,1.8461111111102784,-92.67082180431882,-27.861101322780492,34.93055555555556
m5_low30-40_close50-70_green,NO,flat,below50-150,85,72,57.90277777777778,6.0,0.6944444444444444,0.6812091503267974,1.124999999999999,-4.500000000000003,"-4.50,-2.06,11.50,-0.44",4,10,-14.000000000000002,1.8461111111102784,-92.67082180431882,-27.861101322780492,34.93055555555556
m5_low30-40_close50-70_green,NO,flat,below0-50,65,63,59.74603174603175,7.0,0.8412698412698413,0.9191697191697192,-5.063492063492064,-12.266666666666667,"-5.94,3.81,-12.27,-6.31",3,9,-16.000000000000004,0.9342857142851461,-24.018477384852535,-5.982422046127174,34.301587301587304
m5_low30-40_close50-70_green,NO,flat,below0-50,70,63,59.74603174603175,7.0,0.7777777777777778,0.853514739229025,-5.301587301587303,-17.933333333333334,"-10.63,8.81,-17.93,-2.25",2,9,-24.33333333333334,0.9342857142851461,-24.018477384852535,-5.982422046127174,34.301587301587304
m5_low30-40_close50-70_green,NO,flat,below0-50,75,63,59.74603174603175,7.0,0.6984126984126984,0.7966137566137567,-7.365079365079366,-24.933333333333334,"-11.88,13.81,-24.93,-7.56",3,9,-26.727272727272727,0.9342857142851461,-24.018477384852535,-5.982422046127174,34.301587301587304
m5_low30-40_close50-70_green,NO,flat,below0-50,80,63,59.74603174603175,7.0,0.6825396825396826,0.7468253968253968,-5.142857142857144,-22.6,"-8.75,13.81,-22.60,-4.13",2,9,-24.454545454545453,0.9342857142851461,-24.018477384852535,-5.982422046127174,34.301587301587304
m5_low30-40_close50-70_green,NO,flat,below0-50,85,63,59.74603174603175,7.0,0.6507936507936508,0.7028944911297853,-4.428571428571431,-20.266666666666666,"-10.94,13.19,-20.27,-0.69",4,9,-22.181818181818183,0.9342857142851461,-24.018477384852535,-5.982422046127174,34.301587301587304
m5_low30-40_close50-70_green,NO,flat,above0-50,65,61,59.377049180327866,7.0,0.8524590163934426,0.9134930643127364,-3.967213114754099,-6.562500000000002,"-6.56,-4.13,0.93,-5.93",5,10,-26.000000000000004,1.8140983606555563,23.484518925952305,3.9115416661352653,35.09836065573771
m5_low30-40_close50-70_green,NO,flat,above0-50,70,61,59.377049180327866,7.0,0.8032786885245902,0.8482435597189695,-3.147540983606558,-6.875000000000002,"-6.88,0.20,-3.73,-1.93",3,10,-23.500000000000004,1.8140983606555563,23.484518925952305,3.9115416661352653,35.09836065573771
m5_low30-40_close50-70_green,NO,flat,above0-50,75,61,59.377049180327866,7.0,0.8032786885245902,0.7916939890710382,0.868852459016393,-3.1250000000000018,"-3.13,4.53,0.27,2.07",6,10,-21.000000000000004,1.8140983606555563,23.484518925952305,3.9115416661352653,35.09836065573771
m5_low30-40_close50-70_green,NO,flat,above0-50,80,61,59.377049180327866,7.0,0.7868852459016393,0.7422131147540983,3.5737704918032787,-1.066666666666667,"0.62,8.87,-1.07,6.07",7,10,-18.500000000000004,1.8140983606555563,23.484518925952305,3.9115416661352653,35.09836065573771
m5_low30-40_close50-70_green,NO,flat,above0-50,85,61,59.377049180327866,7.0,0.7704918032786885,0.6985535197685632,6.114754098360656,2.5999999999999996,"4.37,13.20,2.60,4.40",7,10,-16.000000000000004,1.8140983606555563,23.484518925952305,3.9115416661352653,35.09836065573771
m5_low30-40_close50-70_green,NO,flat,above50-150,65,49,59.755102040816325,6.0,0.8979591836734694,0.919309262166405,-1.387755102040818,-5.230769230769233,"-5.23,-0.00,-3.17,3.17",6,10,-13.66666666666667,3.8314285714283813,84.361743560253,24.969100179673827,34.30612244897959
m5_low30-40_close50-70_green,NO,flat,above50-150,70,49,59.755102040816325,6.0,0.7755102040816326,0.8536443148688047,-5.469387755102042,-11.769230769230772,"-11.77,-1.25,-10.67,2.33",4,10,-25.000000000000004,3.8314285714283813,84.361743560253,24.969100179673827,34.30612244897959
m5_low30-40_close50-70_green,NO,flat,above50-150,75,49,59.755102040816325,6.0,0.7755102040816326,0.796734693877551,-1.5918367346938787,-8.30769230769231,"-8.31,2.92,-7.33,6.92",5,10,-22.500000000000004,3.8314285714283813,84.361743560253,24.969100179673827,34.30612244897959
m5_low30-40_close50-70_green,NO,flat,above50-150,80,49,59.755102040816325,6.0,0.7346938775510204,0.746938775510204,-0.9795918367346953,-11.000000000000002,"-11.00,0.42,-4.00,11.50",5,10,-22.500000000000004,3.8314285714283813,84.361743560253,24.969100179673827,34.30612244897959
m5_low30-40_close50-70_green,NO,flat,above50-150,85,49,59.755102040816325,6.0,0.6938775510204082,0.7030012004801921,-0.7755102040816338,-7.923076923076925,"-7.92,-2.92,-7.75,16.08",5,10,-20.000000000000004,3.8314285714283813,84.361743560253,24.969100179673827,34.30612244897959
m5_low30-40_close50-70_green,NO,flat,above>150,65,44,58.11363636363637,6.0,0.9090909090909091,0.8940559440559441,0.977272727272726,-4.363636363636366,"1.09,-4.36,5.64,1.55",7,9,-10.250000000000002,1.1829545454536194,311.9793969442754,91.48912288856148,35.47727272727273
m5_low30-40_close50-70_green,NO,flat,above>150,70,44,58.11363636363637,6.0,0.8409090909090909,0.8301948051948053,0.7499999999999993,-6.636363636363639,"-0.73,-6.64,10.64,-0.27",5,9,-16.400000000000002,1.1829545454536194,311.9793969442754,91.48912288856148,35.47727272727273
m5_low30-40_close50-70_green,NO,flat,above>150,75,44,58.11363636363637,6.0,0.7954545454545454,0.7748484848484849,1.545454545454544,-3.0000000000000027,"3.36,-3.00,2.00,3.82",4,9,-13.400000000000002,1.1829545454536194,311.9793969442754,91.48912288856148,35.47727272727273
m5_low30-40_close50-70_green,NO,flat,above>150,80,44,58.11363636363637,6.0,0.7727272727272727,0.7264204545454546,3.7045454545454537,0.18181818181817988,"0.18,0.64,6.09,7.91",6,9,-10.400000000000002,1.1829545454536194,311.9793969442754,91.48912288856148,35.47727272727273
m5_low30-40_close50-70_green,NO,flat,above>150,85,44,58.11363636363637,6.0,0.75,0.6836898395721925,5.636363636363635,2.4545454545454564,"3.82,4.27,2.45,12.00",5,9,-15.75,1.1829545454536194,311.9793969442754,91.48912288856148,35.47727272727273
m5_low30-40_close50-70_green,NO,with20-50,below>150,65,25,61.76,6.0,0.96,0.9501538461538461,0.6400000000000017,-7.333333333333326,"1.00,-7.33,3.33,5.50",7,9,-24.5,32.06839999999968,-412.12323616606534,-123.76914917096205,34.84
m5_low30-40_close50-70_green,NO,with20-50,below>150,70,25,61.76,6.0,0.92,0.8822857142857142,2.6400000000000023,-3.1666666666666594,"6.00,-3.17,8.33,-1.17",7,9,-22.0,32.06839999999968,-412.12323616606534,-123.76914917096205,34.84
m5_low30-40_close50-70_green,NO,with20-50,below>150,75,25,61.76,6.0,0.84,0.8234666666666667,1.240000000000002,-23.99999999999999,"11.00,-24.00,13.33,3.00",5,9,-19.5,32.06839999999968,-412.12323616606534,-123.76914917096205,34.84
m5_low30-40_close50-70_green,NO,with20-50,below>150,80,25,61.76,6.0,0.8,0.772,2.240000000000002,-21.49999999999999,"16.00,-21.50,5.00,7.17",5,9,-17.0,32.06839999999968,-412.12323616606534,-123.76914917096205,34.84
m5_low30-40_close50-70_green,NO,with20-50,below>150,85,25,61.76,6.0,0.68,0.7265882352941176,-3.9599999999999977,-18.999999999999993,"-3.29,-19.00,-5.00,11.33",4,9,-57.0,32.06839999999968,-412.12323616606534,-123.76914917096205,34.84
m5_low30-40_close50-70_green,YES,flat,below>150,65,39,60.69230769230769,7.0,0.8974358974358975,0.9337278106508876,-2.35897435897436,-13.500000000000004,"-13.50,3.90,5.67,-4.70",7,9,-26.666666666666668,0.17589743589726425,-318.325208904286,-91.61198260886289,34.94871794871795
m5_low30-40_close50-70_green,YES,flat,below>150,70,39,60.69230769230769,7.0,0.8205128205128205,0.8670329670329671,-3.2564102564102573,-17.000000000000004,"-17.00,-5.10,10.67,-0.20",6,9,-24.166666666666668,0.17589743589726425,-318.325208904286,-91.61198260886289,34.94871794871795
m5_low30-40_close50-70_green,YES,flat,below>150,75,39,60.69230769230769,7.0,0.7692307692307693,0.8092307692307692,-3.000000000000001,-14.000000000000004,"-14.00,-1.10,15.67,-10.70",5,9,-21.666666666666668,0.17589743589726425,-318.325208904286,-91.61198260886289,34.94871794871795
m5_low30-40_close50-70_green,YES,flat,below>150,80,39,60.69230769230769,7.0,0.7692307692307693,0.7586538461538461,0.8461538461538461,-11.000000000000004,"-11.00,2.90,20.67,-7.20",5,9,-19.166666666666668,0.17589743589726425,-318.325208904286,-91.61198260886289,34.94871794871795
m5_low30-40_close50-70_green,YES,flat,below>150,85,39,60.69230769230769,7.0,0.6923076923076923,0.714027149321267,-1.8461538461538463,-12.2,"-8.00,-1.60,16.22,-12.20",4,9,-21.5,0.17589743589726425,-318.325208904286,-91.61198260886289,34.94871794871795
m5_low30-40_close50-70_green,YES,flat,below50-150,65,39,59.23076923076923,7.0,0.7948717948717948,0.9112426035502958,-7.564102564102564,-13.0,"-13.00,-8.30,-6.56,-2.30",2,9,-21.0,-0.41307692307712457,-90.72500002181019,-23.435089879020197,35.64102564102564
m5_low30-40_close50-70_green,YES,flat,below50-150,70,39,59.23076923076923,7.0,0.7435897435897436,0.8461538461538461,-7.17948717948718,-16.5,"-16.50,-11.30,-2.67,2.20",4,9,-31.8,-0.41307692307712457,-90.72500002181019,-23.435089879020197,35.64102564102564
m5_low30-40_close50-70_green,YES,flat,below50-150,75,39,59.23076923076923,7.0,0.6923076923076923,0.7897435897435898,-7.3076923076923075,-15.3,"-13.50,-15.30,-7.11,6.70",4,9,-29.8,-0.41307692307712457,-90.72500002181019,-23.435089879020197,35.64102564102564
m5_low30-40_close50-70_green,YES,flat,below50-150,80,39,59.23076923076923,7.0,0.5897435897435898,0.7403846153846154,-12.051282051282051,-18.5,"-18.50,-12.30,-3.78,-12.80",2,9,-27.8,-0.41307692307712457,-90.72500002181019,-23.435089879020197,35.64102564102564
m5_low30-40_close50-70_green,YES,flat,below50-150,85,39,59.23076923076923,7.0,0.5641025641025641,0.6968325791855204,-11.282051282051283,-16.0,"-16.00,-9.30,-9.89,-9.80",3,9,-30.857142857142858,-0.41307692307712457,-90.72500002181019,-23.435089879020197,35.64102564102564
m5_low30-40_close50-70_green,YES,flat,below0-50,65,46,60.15217391304348,6.0,0.8260869565217391,0.9254180602006689,-6.456521739130435,-17.0,"-17.00,-6.82,-6.64,4.58",4,9,-58.5,2.6060869565210494,-24.253314217663263,-7.673955919095929,36.04347826086956
m5_low30-40_close50-70_green,YES,flat,below0-50,70,46,60.15217391304348,6.0,0.7391304347826086,0.8593167701863353,-8.41304347826087,-19.5,"-19.50,-9.09,-15.27,9.58",3,9,-58.5,2.6060869565210494,-24.253314217663263,-7.673955919095929,36.04347826086956
m5_low30-40_close50-70_green,YES,flat,below0-50,75,46,60.15217391304348,6.0,0.717391304347826,0.8020289855072463,-6.3478260869565215,-18.90909090909091,"-16.58,-5.45,-18.91,14.58",4,9,-58.5,2.6060869565210494,-24.253314217663263,-7.673955919095929,36.04347826086956
m5_low30-40_close50-70_green,YES,flat,below0-50,80,46,60.15217391304348,6.0,0.717391304347826,0.7519021739130435,-2.760869565217391,-16.181818181818183,"-13.67,-1.82,-16.18,19.58",5,9,-58.5,2.6060869565210494,-24.253314217663263,-7.673955919095929,36.04347826086956
m5_low30-40_close50-70_green,YES,flat,below0-50,85,46,60.15217391304348,6.0,0.6956521739130435,0.7076726342710997,-1.0217391304347827,-13.454545454545455,"-10.75,-5.91,-13.45,24.58",4,9,-58.5,2.6060869565210494,-24.253314217663263,-7.673955919095929,36.04347826086956
m5_low30-40_close50-70_green,YES,flat,above0-50,65,58,59.689655172413794,6.0,0.8275862068965517,0.9183023872679045,-5.896551724137931,-17.714285714285715,"0.07,-17.71,-3.93,-2.67",3,10,-26.5,3.502413793103689,23.83687559700298,7.803786684672277,35.89655172413793
m5_low30-40_close50-70_green,YES,flat,above0-50,70,58,59.689655172413794,6.0,0.7586206896551724,0.8527093596059113,-6.586206896551725,-19.5,"4.73,-19.50,-9.64,-3.00",3,10,-35.666666666666664,3.502413793103689,23.83687559700298,7.803786684672277,35.89655172413793
m5_low30-40_close50-70_green,YES,flat,above0-50,75,58,59.689655172413794,6.0,0.6551724137931034,0.7958620689655173,-10.551724137931034,-22.0,"4.40,-22.00,-16.79,-9.00",2,10,-34.0,3.502413793103689,23.83687559700298,7.803786684672277,35.89655172413793
m5_low30-40_close50-70_green,YES,flat,above0-50,80,58,59.689655172413794,6.0,0.6206896551724138,0.7461206896551724,-10.03448275862069,-19.5,"8.73,-19.50,-13.93,-16.33",3,10,-32.333333333333336,3.502413793103689,23.83687559700298,7.803786684672277,35.89655172413793
m5_low30-40_close50-70_green,YES,flat,above0-50,85,58,59.689655172413794,6.0,0.5689655172413793,0.7022312373225152,-11.327586206896552,-29.142857142857142,"13.07,-29.14,-11.07,-19.33",4,10,-34.75,3.502413793103689,23.83687559700298,7.803786684672277,35.89655172413793
