side_filter,entry_c,target_c,gross_win_c,loss_c,breakeven_hit_rate,trades,hit_rate,edge_vs_breakeven,avg_pnl_c,total_pnl_c,median_fill_minute,avg_spread_at_fill_c,median_spread_at_fill_c,min_quartile_ev_c,quartile_ev_c,quartile_hit_rate,positive_weeks,weeks,min_week_ev_c
YES,26,33,7,26,0.7878787878787878,3537,0.6703420978230139,-0.11753669005577394,-3.878710771840543,-13719,4.0,1.0107435679954762,1.0000000000000009,-4.2983050847457624,"-4.30,-3.83,-4.01,-3.38","0.658,0.672,0.666,0.686",0,10,-4.652291105121294
YES,26,34,8,26,0.7647058823529411,3537,0.6545094713033645,-0.11019641104957667,-3.7466779756856092,-13252,4.0,1.0107435679954762,1.0000000000000009,-4.178531073446328,"-4.18,-3.58,-4.04,-3.19","0.642,0.660,0.646,0.671",0,10,-4.738786279683377
YES,26,35,9,26,0.7428571428571429,3537,0.6324568843652814,-0.11040025849186152,-3.8640090472151543,-13667,4.0,1.0107435679954762,1.0000000000000009,-4.288135593220339,"-4.29,-3.67,-4.07,-3.43","0.620,0.638,0.627,0.645",0,10,-4.575197889182058
YES,26,36,10,26,0.7222222222222222,3537,0.6188860616341533,-0.10333616058806894,-3.7201017811704835,-13158,4.0,1.0107435679954762,1.0000000000000009,-4.115254237288136,"-4.12,-3.52,-4.05,-3.19","0.608,0.624,0.610,0.633",0,10,-4.8179419525065965
YES,26,37,11,26,0.7027027027027027,3537,0.6064461407972859,-0.09625656190541687,-3.561492790500424,-12597,4.0,1.0107435679954762,1.0000000000000009,-3.9004524886877827,"-3.84,-3.40,-3.90,-3.11","0.599,0.611,0.597,0.619",0,10,-4.424802110817942
YES,26,38,12,26,0.6842105263157895,3537,0.5928753180661578,-0.0913352082496317,-3.4707379134860052,-12276,4.0,1.0107435679954762,1.0000000000000009,-3.8619909502262444,"-3.80,-3.35,-3.86,-2.87","0.584,0.596,0.583,0.609",0,10,-4.3430079155672825
YES,26,39,13,26,0.6666666666666666,3537,0.5759117896522477,-0.09075487701441898,-3.539440203562341,-12519,4.0,1.0107435679954762,1.0000000000000009,-3.8970588235294117,"-3.79,-3.41,-3.90,-3.06","0.569,0.579,0.567,0.588",0,10,-4.287598944591029
YES,26,40,14,26,0.65,3537,0.5640373197625106,-0.08596268023748943,-3.438507209499576,-12162,4.0,1.0107435679954762,1.0000000000000009,-3.828054298642534,"-3.81,-3.38,-3.83,-2.74","0.555,0.566,0.554,0.581",0,10,-4.301369863013699
YES,26,41,15,26,0.6341463414634146,3537,0.5499010460842522,-0.08424529537916248,-3.4540571105456603,-12217,4.0,1.0107435679954762,1.0000000000000009,-3.9694570135746607,"-3.76,-3.51,-3.97,-2.58","0.542,0.549,0.537,0.571",0,10,-4.472295514511873
YES,26,42,16,26,0.6190476190476191,3537,0.5354820469324286,-0.08356557211519045,-3.5097540288379983,-12414,4.0,1.0107435679954762,1.0000000000000009,-4.049773755656108,"-3.88,-3.29,-4.05,-2.81","0.527,0.541,0.523,0.552",0,10,-4.722955145118734
YES,26,43,17,26,0.6046511627906976,3537,0.5253039298840826,-0.07934723290661505,-3.41193101498445,-12068,4.0,1.0107435679954762,1.0000000000000009,-3.916289592760181,"-3.70,-3.33,-3.92,-2.70","0.519,0.527,0.514,0.542",0,10,-5.010554089709762
YES,26,44,18,26,0.5909090909090909,3537,0.5156912637828668,-0.07521782712622416,-3.3095843935538594,-11706,4.0,1.0107435679954762,1.0000000000000009,-3.776271186440678,"-3.78,-3.30,-3.65,-2.51","0.505,0.516,0.508,0.534",0,10,-4.754617414248021
YES,26,45,19,26,0.5777777777777777,3537,0.5024031665253039,-0.0753746112524738,-3.391857506361323,-11997,4.0,1.0107435679954762,1.0000000000000009,-3.8813559322033897,"-3.88,-3.35,-3.86,-2.48","0.492,0.503,0.492,0.523",0,10,-4.90625
YES,26,46,20,26,0.5652173913043478,3537,0.4956177551597399,-0.0695996361446079,-3.201583262651965,-11324,4.0,1.0107435679954762,1.0000000000000009,-3.7805429864253393,"-3.65,-3.16,-3.78,-2.22","0.486,0.497,0.483,0.517",0,10,-4.759894459102902
YES,26,47,21,26,0.5531914893617021,3537,0.48628781453208936,-0.06690367482961279,-3.144472716991801,-11122,4.0,1.0107435679954762,1.0000000000000009,-3.776018099547511,"-3.43,-3.35,-3.78,-2.02","0.480,0.482,0.473,0.510",0,10,-4.91820580474934
YES,26,48,22,26,0.5416666666666666,3537,0.47837150127226463,-0.063295165394402,-3.0381679389312977,-10746,4.0,1.0107435679954762,1.0000000000000009,-3.737556561085973,"-3.38,-3.14,-3.74,-1.89","0.471,0.476,0.464,0.502",0,10,-5.102902374670185
YES,26,49,23,26,0.5306122448979592,3537,0.46875883517104894,-0.06185340972691028,-3.0308170766186033,-10720,4.0,1.0107435679954762,1.0000000000000009,-3.77262443438914,"-3.35,-3.00,-3.77,-2.00","0.462,0.469,0.454,0.490",0,10,-5.313984168865435
YES,26,50,24,26,0.52,3537,0.457167090754877,-0.06283290924512303,-3.1416454622561494,-11112,4.0,1.0107435679954762,1.0000000000000009,-3.8846153846153846,"-3.51,-2.70,-3.88,-2.47","0.450,0.466,0.442,0.471",0,10,-5.287598944591029
YES,26,51,25,26,0.5098039215686274,3537,0.4506644048628781,-0.059139516705749295,-3.0161153519932147,-10668,4.0,1.0107435679954762,1.0000000000000009,-3.5830508474576273,"-3.58,-2.52,-3.56,-2.40","0.440,0.460,0.440,0.463",0,10,-5.007915567282322
YES,26,52,26,26,0.5,3537,0.4433135425501838,-0.05668645744981621,-2.947695787390444,-10426,4.0,1.0107435679954762,1.0000000000000009,-3.672316384180791,"-3.67,-2.53,-3.35,-2.24","0.429,0.451,0.436,0.457",0,10,-4.733509234828496
YES,26,53,27,26,0.49056603773584906,3537,0.4348317783432287,-0.05573425939262033,-2.953915747808878,-10448,4.0,1.0107435679954762,1.0000000000000009,-3.542372881355932,"-3.54,-2.86,-3.46,-1.96","0.424,0.437,0.425,0.454",1,10,-4.604221635883905
YES,26,54,28,26,0.48148148148148145,3537,0.42748091603053434,-0.05400056545094711,-2.9160305343511452,-10314,4.0,1.0107435679954762,1.0000000000000009,-3.606779661016949,"-3.61,-2.54,-3.46,-2.05","0.415,0.434,0.417,0.443",1,10,-4.627968337730871
YES,26,55,29,26,0.4727272727272727,3537,0.42097823013853547,-0.05174904258873725,-2.8461973423805484,-10067,4.0,1.0107435679954762,1.0000000000000009,-3.5649717514124295,"-3.56,-2.36,-3.48,-1.98","0.408,0.430,0.410,0.437",1,10,-4.37730870712401
YES,26,56,30,26,0.4642857142857143,3537,0.4153237206672321,-0.04896199361848219,-2.7418716426350014,-9698,4.0,1.0107435679954762,1.0000000000000009,-3.473446327683616,"-3.47,-2.43,-3.13,-1.93","0.402,0.421,0.408,0.430",1,10,-3.984168865435356
YES,26,57,31,26,0.45614035087719296,3537,0.40231834888323437,-0.05382200199395859,-3.0678541136556405,-10851,4.0,1.0107435679954762,1.0000000000000009,-3.8440677966101693,"-3.84,-2.66,-3.75,-2.01","0.389,0.410,0.390,0.421",1,10,-4.493403693931398
YES,26,58,32,26,0.4482758620689655,3537,0.3955329375176703,-0.0527429245512952,-3.05908962397512,-10820,4.0,1.0107435679954762,1.0000000000000009,-3.848587570621469,"-3.85,-2.64,-3.56,-2.18","0.382,0.403,0.387,0.411",1,10,-4.552083333333333
YES,26,59,33,26,0.4406779661016949,3537,0.3955329375176703,-0.04514502858402458,-2.66355668645745,-9421,4.0,1.0107435679954762,1.0000000000000009,-3.466666666666667,"-3.47,-2.24,-3.17,-1.77","0.382,0.403,0.387,0.411",1,10,-4.182291666666667
YES,26,60,34,26,0.43333333333333335,3537,0.38761662425784565,-0.045716709075487694,-2.7430025445292623,-9702,4.0,1.0107435679954762,1.0000000000000009,-3.694915254237288,"-3.69,-2.11,-3.33,-1.84","0.372,0.398,0.378,0.403",1,10,-4.28125
YES,26,61,35,26,0.4262295081967213,3537,0.38365846762793326,-0.04257104056878802,-2.59683347469607,-9185,4.0,1.0107435679954762,1.0000000000000009,-3.7367231638418077,"-3.74,-1.78,-3.16,-1.71","0.365,0.397,0.374,0.398",1,10,-4.132075471698113
YES,26,62,36,26,0.41935483870967744,3537,0.37659033078880405,-0.042764507920873385,-2.6513994910941476,-9378,4.0,1.0107435679954762,1.0000000000000009,-3.792090395480226,"-3.79,-1.73,-3.21,-1.87","0.358,0.391,0.368,0.389",1,10,-4.274932614555256
YES,26,63,37,26,0.4126984126984127,3537,0.3717839977381962,-0.04091441496021647,-2.577608142493639,-9117,4.0,1.0107435679954762,1.0000000000000009,-3.647457627118644,"-3.65,-1.70,-3.12,-1.84","0.355,0.386,0.363,0.383",1,10,-3.9245283018867925
YES,26,64,38,26,0.40625,3537,0.36810856658184904,-0.03814143341815096,-2.4410517387616624,-8634,4.0,1.0107435679954762,1.0000000000000009,-3.4372881355932203,"-3.44,-1.53,-3.12,-1.67","0.353,0.382,0.357,0.380",1,10,-3.746630727762803
YES,26,65,39,26,0.4,3537,0.36188860616341534,-0.038111393836584684,-2.477240599378004,-8762,4.0,1.0107435679954762,1.0000000000000009,-3.5254237288135593,"-3.53,-1.74,-3.21,-1.44","0.346,0.373,0.351,0.378",1,10,-4.218997361477572
YES,26,66,40,26,0.3939393939393939,3537,0.35906135142776363,-0.03487804251163029,-2.3019508057675995,-8142,4.0,1.0107435679954762,1.0000000000000009,-3.3778280542986425,"-3.18,-1.59,-3.38,-1.06","0.346,0.370,0.343,0.378",1,10,-4.580474934036939
YES,26,67,41,26,0.3880597014925373,3537,0.3559513712185468,-0.032108330273990515,-2.151258128357365,-7609,4.0,1.0107435679954762,1.0000000000000009,-3.2124293785310734,"-3.21,-1.44,-3.11,-0.84","0.340,0.367,0.342,0.376",1,10,-4.255936675461742
YES,26,68,42,26,0.38235294117647056,3537,0.3522759400621996,-0.030077001114270974,-2.045236075770427,-7234,4.0,1.0107435679954762,1.0000000000000009,-3.3333333333333335,"-3.33,-1.31,-2.85,-0.69","0.333,0.363,0.340,0.372",2,10,-4.555256064690027
YES,26,69,43,26,0.37681159420289856,3537,0.3457732541702007,-0.031038340032697842,-2.1416454622561494,-7575,4.0,1.0107435679954762,1.0000000000000009,-3.4677966101694917,"-3.47,-1.49,-2.90,-0.71","0.327,0.355,0.335,0.367",2,10,-4.611859838274933
YES,26,70,44,26,0.37142857142857144,3537,0.3418150975402884,-0.02961347388828306,-2.0729431721798135,-7332,4.0,1.0107435679954762,1.0000000000000009,-3.2994350282485874,"-3.30,-1.37,-2.96,-0.66","0.324,0.352,0.329,0.362",2,10,-4.490566037735849
YES,27,30,3,27,0.9,3638,0.7570093457943925,-0.14299065420560753,-4.289719626168225,-15606,4.0,1.0156404617921935,1.0000000000000009,-5.142857142857143,"-5.14,-4.23,-4.29,-3.49","0.729,0.759,0.757,0.784",0,10,-5.627968337730871
YES,27,31,4,27,0.8709677419354839,3638,0.739692138537658,-0.13127560339782585,-4.069543705332601,-14805,4.0,1.0156404617921935,1.0000000000000009,-4.9252747252747255,"-4.93,-3.98,-4.12,-3.26","0.712,0.743,0.738,0.766",0,10,-5.651715039577836
YES,27,32,5,27,0.84375,3638,0.717152281473337,-0.12659771852666302,-4.051126992853216,-14738,4.0,1.0156404617921935,1.0000000000000009,-4.881318681318682,"-4.88,-3.94,-4.05,-3.33","0.691,0.721,0.717,0.740",0,10,-5.300791556728232
YES,27,33,6,27,0.8181818181818182,3638,0.6979109400769654,-0.12027087810485282,-3.968938977460143,-14439,4.0,1.0156404617921935,1.0000000000000009,-4.734065934065934,"-4.73,-3.73,-4.06,-3.36","0.675,0.705,0.695,0.716",0,10,-5.058047493403694
YES,27,34,7,27,0.7941176470588235,3638,0.682517866959868,-0.11159978009895544,-3.794392523364486,-13804,4.0,1.0156404617921935,1.0000000000000009,-4.545054945054945,"-4.55,-3.47,-3.96,-3.20","0.660,0.692,0.678,0.700",0,10,-4.662269129287599
YES,27,35,8,27,0.7714285714285715,3638,0.660527762506872,-0.11090080892169951,-3.881528312259483,-14121,4.0,1.0156404617921935,1.0000000000000009,-4.615384615384615,"-4.62,-3.55,-3.94,-3.42","0.640,0.670,0.659,0.674",0,10,-4.559366754617415
YES,27,36,9,27,0.75,3638,0.645959318306762,-0.10404068169323799,-3.7454645409565694,-13626,4.0,1.0156404617921935,1.0000000000000009,-4.49010989010989,"-4.49,-3.40,-3.91,-3.18","0.625,0.656,0.641,0.662",0,10,-4.661538461538462
YES,27,37,10,27,0.7297297297297297,3638,0.6341396371632765,-0.09559009256645323,-3.5368334249587687,-12867,4.0,1.0156404617921935,1.0000000000000009,-4.19010989010989,"-4.19,-3.27,-3.72,-2.97","0.616,0.641,0.629,0.649",0,10,-4.253298153034301
YES,27,38,11,27,0.7105263157894737,3638,0.6187465640461792,-0.09177975174329445,-3.4876305662451896,-12688,4.0,1.0156404617921935,1.0000000000000009,-4.116483516483516,"-4.12,-3.30,-3.80,-2.74","0.602,0.624,0.611,0.638",0,10,-4.065656565656566
YES,27,39,12,27,0.6923076923076923,3638,0.6008796041781198,-0.09142808812957248,-3.565695437053326,-12972,4.0,1.0156404617921935,1.0000000000000009,-4.0285714285714285,"-4.03,-3.36,-3.79,-3.09","0.589,0.606,0.595,0.613",0,10,-4.145161290322581
YES,27,40,13,27,0.675,3638,0.5890599230346344,-0.08594007696536565,-3.4376030786146234,-12506,4.0,1.0156404617921935,1.0000000000000009,-3.967032967032967,"-3.97,-3.37,-3.72,-2.69","0.576,0.591,0.582,0.608",0,10,-4.419354838709677
YES,27,41,14,27,0.6585365853658537,3638,0.5755909840571742,-0.08294560130867945,-3.4007696536558547,-12372,4.0,1.0156404617921935,1.0000000000000009,-3.8868131868131868,"-3.89,-3.46,-3.77,-2.49","0.564,0.574,0.567,0.598",0,10,-4.516129032258065
YES,27,42,15,27,0.6428571428571429,3638,0.560197910940077,-0.08265923191706592,-3.4716877405167677,-12630,4.0,1.0156404617921935,1.0000000000000009,-4.015384615384615,"-4.02,-3.20,-3.90,-2.77","0.547,0.567,0.550,0.577",0,10,-4.492307692307692
YES,27,43,16,27,0.627906976744186,3638,0.5497526113249038,-0.07815436541928222,-3.3606377130291367,-12226,4.0,1.0156404617921935,1.0000000000000009,-3.940659340659341,"-3.94,-3.16,-3.73,-2.62","0.536,0.554,0.541,0.567",0,10,-4.728205128205128
YES,27,44,17,27,0.6136363636363636,3638,0.5387575590984057,-0.07487880453795792,-3.2946673996701485,-11986,4.0,1.0156404617921935,1.0000000000000009,-4.032967032967033,"-4.03,-3.14,-3.52,-2.49","0.522,0.542,0.534,0.557",0,10,-4.777777777777778
YES,27,45,18,27,0.6,3638,0.5241891148982958,-0.0758108851017042,-3.4114898295766904,-12411,4.0,1.0156404617921935,1.0000000000000009,-4.153846153846154,"-4.15,-3.29,-3.78,-2.42","0.508,0.527,0.516,0.546",0,10,-5.068181818181818
YES,27,46,19,27,0.5869565217391305,3638,0.5178669598680594,-0.06908956187107107,-3.178119846069269,-11562,4.0,1.0156404617921935,1.0000000000000009,-3.9494505494505496,"-3.95,-3.06,-3.62,-2.08","0.501,0.520,0.508,0.542",0,10,-4.696969696969697
YES,27,47,20,27,0.574468085106383,3638,0.5074216602528862,-0.06704642485349688,-3.1511819681143485,-11464,4.0,1.0156404617921935,1.0000000000000009,-3.758241758241758,"-3.76,-3.22,-3.73,-1.90","0.495,0.506,0.495,0.534",0,10,-4.825641025641025
YES,27,48,21,27,0.5625,3638,0.49807586586036284,-0.06442413413963716,-3.092358438702584,-11250,4.0,1.0156404617921935,1.0000000000000009,-3.8184818481848186,"-3.74,-2.97,-3.82,-1.84","0.485,0.501,0.483,0.524",1,10,-5.092307692307692
YES,27,49,22,27,0.5510204081632653,3638,0.4876305662451897,-0.06338984191807556,-3.1061022539857066,-11300,4.0,1.0156404617921935,1.0000000000000009,-3.8745874587458746,"-3.74,-2.85,-3.87,-1.96","0.475,0.493,0.472,0.511",0,10,-5.264102564102564
YES,27,50,23,27,0.54,3638,0.4763606377130291,-0.06363936228697092,-3.181968114348543,-11576,4.0,1.0156404617921935,1.0000000000000009,-4.007700770077007,"-3.81,-2.58,-4.01,-2.33","0.464,0.488,0.460,0.493",0,10,-5.333333333333333
YES,27,51,24,27,0.5294117647058824,3638,0.47003848268279275,-0.05937328202308961,-3.02803738317757,-11016,4.0,1.0156404617921935,1.0000000000000009,-3.853846153846154,"-3.85,-2.37,-3.66,-2.23","0.454,0.483,0.458,0.486",1,10,-5.030769230769231
YES,27,52,25,27,0.5192307692307693,3638,0.46151731720725675,-0.057713452023512524,-3.00109950522265,-10918,4.0,1.0156404617921935,1.0000000000000009,-4.0285714285714285,"-4.03,-2.34,-3.55,-2.09","0.442,0.474,0.451,0.479",1,10,-4.733333333333333
YES,27,53,26,27,0.5094339622641509,3638,0.45299615173172075,-0.05643781053243019,-2.9912039582188017,-10882,4.0,1.0156404617921935,1.0000000000000009,-3.878021978021978,"-3.88,-2.69,-3.62,-1.78","0.436,0.459,0.441,0.476",1,10,-4.576923076923077
YES,27,54,27,27,0.5,3638,0.44529961517317207,-0.05470038482682793,-2.9538207806487082,-10746,4.0,1.0156404617921935,1.0000000000000009,-3.9164835164835163,"-3.92,-2.47,-3.59,-1.84","0.427,0.454,0.433,0.466",1,10,-4.569230769230769
YES,27,55,28,27,0.4909090909090909,3638,0.43870258383727323,-0.052206507071817676,-2.8713578889499725,-10446,4.0,1.0156404617921935,1.0000000000000009,-3.8516483516483517,"-3.85,-2.25,-3.58,-1.80","0.421,0.450,0.426,0.458",1,10,-4.294871794871795
YES,27,56,29,27,0.48214285714285715,3638,0.43293018141836176,-0.04921267572449539,-2.755909840571743,-10026,4.0,1.0156404617921935,1.0000000000000009,-3.7384615384615385,"-3.74,-2.36,-3.22,-1.71","0.415,0.440,0.425,0.452",1,10,-4.245382585751979
YES,27,57,30,27,0.47368421052631576,3638,0.4194612424409016,-0.05422296808541416,-3.090709180868609,-11244,4.0,1.0156404617921935,1.0000000000000009,-4.137362637362638,"-4.14,-2.54,-3.92,-1.76","0.401,0.429,0.405,0.443",1,10,-4.638461538461539
YES,27,58,31,27,0.46551724137931033,3638,0.41231445849367787,-0.05320278288563246,-3.085761407366685,-11226,4.0,1.0156404617921935,1.0000000000000009,-4.118681318681318,"-4.12,-2.56,-3.71,-1.95","0.395,0.421,0.402,0.432",1,10,-4.590909090909091
YES,27,59,32,27,0.4576271186440678,3638,0.41231445849367787,-0.04531266015038993,-2.673446948873007,-9726,4.0,1.0156404617921935,1.0000000000000009,-3.7241758241758243,"-3.72,-2.14,-3.31,-1.52","0.395,0.421,0.402,0.432",1,10,-4.204545454545454
YES,27,60,33,27,0.45,3638,0.4043430456294667,-0.0456569543705333,-2.7394172622319957,-9966,4.0,1.0156404617921935,1.0000000000000009,-3.989010989010989,"-3.99,-1.98,-3.44,-1.55","0.384,0.417,0.393,0.424",1,10,-4.361477572559367
YES,27,61,34,27,0.4426229508196721,3638,0.4004947773501924,-0.042128173469479724,-2.5698185816382626,-9349,4.0,1.0156404617921935,1.0000000000000009,-4.0747252747252745,"-4.07,-1.63,-3.18,-1.39","0.376,0.416,0.391,0.420",1,10,-4.627968337730871
YES,27,62,35,27,0.43548387096774194,3638,0.39279824079164377,-0.042685630176098166,-2.646509070918087,-9628,4.0,1.0156404617921935,1.0000000000000009,-4.107692307692307,"-4.11,-1.56,-3.20,-1.72","0.369,0.410,0.384,0.408",1,10,-4.75197889182058
YES,27,63,36,27,0.42857142857142855,3638,0.3875755909840572,-0.04099583758737135,-2.582737768004398,-9396,4.0,1.0156404617921935,1.0000000000000009,-3.9461538461538463,"-3.95,-1.63,-3.09,-1.66","0.366,0.403,0.380,0.402",0,10,-4.3931398416886545
YES,27,64,37,27,0.421875,3638,0.3834524463991204,-0.038422553600879594,-2.4590434304562945,-8946,4.0,1.0156404617921935,1.0000000000000009,-3.720879120879121,"-3.72,-1.44,-3.06,-1.61","0.364,0.399,0.374,0.397",0,10,-4.203166226912929
YES,27,65,38,27,0.4153846153846154,3638,0.37630566245189667,-0.039078952932718736,-2.540131940626718,-9241,4.0,1.0156404617921935,1.0000000000000009,-3.7857142857142856,"-3.79,-1.61,-3.26,-1.50","0.357,0.391,0.365,0.392",0,10,-4.532981530343008
YES,27,66,39,27,0.4090909090909091,3638,0.37355689939527215,-0.03553400969563697,-2.3452446399120395,-8532,4.0,1.0156404617921935,1.0000000000000009,-3.4285714285714284,"-3.43,-1.44,-3.40,-1.11","0.357,0.387,0.358,0.392",1,10,-4.661538461538462
YES,27,67,40,27,0.40298507462686567,3638,0.37053326003298515,-0.032451814593880524,-2.1742715777899946,-7910,4.0,1.0156404617921935,1.0000000000000009,-3.4395604395604398,"-3.44,-1.28,-3.12,-0.86","0.352,0.384,0.356,0.390",1,10,-4.323076923076923
YES,27,68,41,27,0.39705882352941174,3638,0.36641011544804836,-0.030648708081363385,-2.0841121495327104,-7582,4.0,1.0156404617921935,1.0000000000000009,-3.536263736263736,"-3.54,-1.19,-2.91,-0.70","0.345,0.380,0.354,0.387",1,10,-4.931398416886544
YES,27,69,42,27,0.391304347826087,3638,0.3598130841121495,-0.031491263713937456,-2.1728971962616823,-7905,4.0,1.0156404617921935,1.0000000000000009,-3.646153846153846,"-3.65,-1.34,-2.94,-0.76","0.338,0.372,0.349,0.380",2,10,-4.970976253298153
YES,27,70,43,27,0.38571428571428573,3638,0.3559648158328752,-0.02974946988141053,-2.0824628916987358,-7576,4.0,1.0156404617921935,1.0000000000000009,-3.4615384615384617,"-3.46,-1.20,-2.97,-0.69","0.336,0.369,0.343,0.376",2,10,-4.836411609498681
YES,28,30,2,28,0.9333333333333333,3733,0.7856951513527993,-0.14763818198053402,-4.429145459416019,-16534,4.0,1.01816233592285,1.0000000000000009,-5.226980728051392,"-5.23,-4.27,-4.43,-3.79","0.759,0.791,0.786,0.807",0,10,-5.364341085271318
YES,28,31,3,28,0.9032258064516129,3733,0.7680150013394053,-0.13521080511220762,-4.191534958478435,-15647,4.0,1.01816233592285,1.0000000000000009,-5.065310492505353,"-5.07,-3.98,-4.21,-3.51","0.740,0.775,0.767,0.790",0,10,-5.410852713178294
YES,28,32,4,28,0.875,3733,0.7463166354138763,-0.12868336458612373,-4.11786766675596,-15372,4.0,1.01816233592285,1.0000000000000009,-5.079229122055675,"-5.08,-3.96,-4.06,-3.37","0.716,0.751,0.748,0.770",0,10,-5.178294573643411
YES,28,33,5,28,0.8484848484848485,3733,0.7262255558532011,-0.12225929263164736,-4.034556656844361,-15061,4.0,1.01816233592285,1.0000000000000009,-4.963597430406852,"-4.96,-3.77,-4.05,-3.35","0.698,0.734,0.726,0.747",0,10,-4.976744186046512
YES,28,34,6,28,0.8235294117647058,3733,0.7096169300830432,-0.11391248168166268,-3.8730243771765336,-14458,4.0,1.01816233592285,1.0000000000000009,-4.775160599571734,"-4.78,-3.47,-3.98,-3.26","0.683,0.721,0.706,0.728",0,10,-4.799007444168734
YES,28,35,7,28,0.8,3733,0.6865791588534691,-0.11342084114653095,-3.969729440128583,-14819,4.0,1.01816233592285,1.0000000000000009,-4.916488222698073,"-4.92,-3.50,-4.03,-3.43","0.660,0.700,0.685,0.702",0,10,-4.811414392059554
YES,28,36,8,28,0.7777777777777778,3733,0.671845700508974,-0.10593207726880383,-3.8135547816769355,-14236,4.0,1.01816233592285,1.0000000000000009,-4.758029978586724,"-4.76,-3.31,-3.96,-3.23","0.646,0.686,0.668,0.688",0,10,-4.651162790697675
YES,28,37,9,28,0.7567567567567568,3733,0.658719528529333,-0.09803722822742378,-3.62737744441468,-13541,4.0,1.01816233592285,1.0000000000000009,-4.429336188436831,"-4.43,-3.25,-3.77,-3.06","0.637,0.669,0.655,0.674",0,10,-4.312655086848635
YES,28,38,10,28,0.7368421052631579,3733,0.6421109027591749,-0.09473120250398293,-3.5997856951513527,-13438,4.0,1.01816233592285,1.0000000000000009,-4.402569593147752,"-4.40,-3.36,-3.85,-2.79","0.621,0.648,0.636,0.663",0,10,-4.521091811414392
YES,28,39,11,28,0.717948717948718,3733,0.6230913474417359,-0.09485737050698206,-3.6994374497723013,-13810,4.0,1.01816233592285,1.0000000000000009,-4.32441113490364,"-4.32,-3.38,-3.88,-3.21","0.607,0.631,0.618,0.636",0,10,-4.5390625
YES,28,40,12,28,0.7,3733,0.6094294133404768,-0.09057058665952311,-3.6228234663809267,-13524,4.0,1.01816233592285,1.0000000000000009,-4.274089935760172,"-4.27,-3.52,-3.82,-2.88","0.593,0.612,0.605,0.628",0,10,-4.875
YES,28,41,13,28,0.6829268292682927,3733,0.5957674792392178,-0.08715935002907493,-3.573533351192071,-13340,4.0,1.01816233592285,1.0000000000000009,-4.163811563169165,"-4.16,-3.61,-3.79,-2.73","0.581,0.595,0.591,0.616",0,10,-4.9375
YES,28,42,14,28,0.6666666666666666,3733,0.5799624966514867,-0.08670417001517994,-3.6415751406375567,-13594,4.0,1.01816233592285,1.0000000000000009,-4.301927194860814,"-4.30,-3.38,-3.87,-3.02","0.564,0.586,0.574,0.595",0,10,-4.759305210918114
YES,28,43,15,28,0.6511627906976745,3733,0.5697830163407447,-0.08137977435692978,-3.4993302973479774,-13063,4.0,1.01816233592285,1.0000000000000009,-4.15203426124197,"-4.15,-3.30,-3.67,-2.88","0.555,0.574,0.566,0.584",0,10,-4.632754342431761
YES,28,44,16,28,0.6363636363636364,3733,0.5585320117867667,-0.07783162457686965,-3.4245914813822664,-12784,4.0,1.01816233592285,1.0000000000000009,-4.209850107066381,"-4.21,-3.29,-3.48,-2.72","0.541,0.562,0.557,0.574",0,10,-4.962779156327543
YES,28,45,17,28,0.6222222222222222,3733,0.5443343155638897,-0.07788790665833256,-3.5049557996249665,-13084,4.0,1.01816233592285,1.0000000000000009,-4.247323340471092,"-4.25,-3.45,-3.69,-2.63","0.528,0.546,0.540,0.564",0,10,-5.109181141439206
YES,28,46,18,28,0.6086956521739131,3733,0.5368336458612376,-0.07186200631267547,-3.30565229038307,-12340,4.0,1.01816233592285,1.0000000000000009,-4.06423982869379,"-4.06,-3.15,-3.69,-2.31","0.520,0.540,0.528,0.558",0,10,-4.828784119106699
YES,28,47,19,28,0.5957446808510638,3733,0.5258505223680686,-0.06989415848299518,-3.285025448700777,-12263,4.0,1.01816233592285,1.0000000000000009,-3.8961456102783725,"-3.90,-3.32,-3.82,-2.11","0.513,0.525,0.514,0.551",0,10,-4.441687344913151
YES,28,48,20,28,0.5833333333333334,3733,0.5170104473613716,-0.06632288597196179,-3.1834985266541658,-11884,4.0,1.01816233592285,1.0000000000000009,-3.8713826366559485,"-3.74,-3.10,-3.87,-2.02","0.505,0.519,0.503,0.541",0,10,-4.535980148883374
YES,28,49,21,28,0.5714285714285714,3733,0.5062952049290115,-0.06513336649955992,-3.1915349584784356,-11914,4.0,1.01816233592285,1.0000000000000009,-3.9464094319399785,"-3.71,-3.05,-3.95,-2.06","0.496,0.509,0.491,0.529",0,10,-4.776674937965261
YES,28,50,22,28,0.56,3733,0.4958478435574605,-0.06415215644253958,-3.2076078221269757,-11974,4.0,1.01816233592285,1.0000000000000009,-3.9914255091103965,"-3.64,-2.81,-3.99,-2.38","0.487,0.504,0.480,0.512",0,10,-4.799007444168734
YES,28,51,23,28,0.5490196078431373,3733,0.48861505491561746,-0.06040455292751984,-3.0806321993035093,-11500,4.0,1.01816233592285,1.0000000000000009,-3.646680942184154,"-3.65,-2.69,-3.62,-2.36","0.478,0.496,0.478,0.503",0,10,-4.461538461538462
YES,28,52,24,28,0.5384615384615384,3733,0.47977497990892043,-0.05868655855261801,-3.051701044736137,-11392,4.0,1.01816233592285,1.0000000000000009,-3.892933618843683,"-3.89,-2.64,-3.48,-2.20","0.464,0.488,0.472,0.496",1,10,-4.258064516129032
