model,edge,cost_low,cost_high,target_c,discovery_trades,discovery_avg_pnl_c,discovery_profit_factor,discovery_win_rate,discovery_yes_share,validation_trades,validation_avg_pnl_c,validation_profit_factor,validation_win_rate,validation_yes_share
p_xgboost,0.11999999999999998,0.0,1.0,100,125,-7.3952,0.7215159366150509,0.368,0.8,82,-0.6951219512195121,0.9649984648449493,0.7195121951219512,0.3170731707317073
p_xgboost,0.039999999999999994,0.3,0.6,90,610,-6.973770491803279,0.7212319790301441,0.46885245901639344,0.6655737704918033,171,-1.5643274853801177,0.9261763488340002,0.6198830409356725,0.16374269005847952
p_kalshi_signal,0.09999999999999999,0.0,1.0,100,336,-7.065476190476191,0.7210996240601504,0.375,0.6964285714285714,153,-7.290849673202614,0.6974505017629509,0.6209150326797386,0.24183006535947713
p_logit,0.06,0.4,0.7,100,306,-7.7973856209150325,0.7210335554776102,0.5098039215686274,0.6405228758169934,203,-5.66256157635468,0.7810267644537575,0.5911330049261084,0.17733990147783252
p_lightgbm,0.039999999999999994,0.0,1.0,100,1437,-6.601739735560195,0.7210015675225792,0.42519137091162146,0.6631871955462769,628,-4.85891719745223,0.7754044545200277,0.6656050955414012,0.30095541401273884
p_logit,0.06,0.0,1.0,100,732,-7.000136612021858,0.7209627794265798,0.4207650273224044,0.6775956284153005,371,-7.187870619946091,0.6994996732099794,0.633423180592992,0.18328840970350405
p_btc_signal,0.039999999999999994,0.3,0.6,90,705,-6.921276595744681,0.7206686321092252,0.4765957446808511,0.6085106382978723,237,-4.761603375527426,0.7997693399574166,0.5611814345991561,0.25738396624472576
p_kalshi_signal,0.11999999999999998,0.0,1.0,99,206,-7.201456310679611,0.7202790609974545,0.3592233009708738,0.7135922330097088,62,-5.774193548387097,0.7640079103493738,0.6129032258064516,0.27419354838709675
p_xgboost,0.09999999999999999,0.0,1.0,99,211,-7.068720379146919,0.7201951036488135,0.3981042654028436,0.7725118483412322,176,-2.2045454545454546,0.8841099163679809,0.7159090909090909,0.2727272727272727
p_lightgbm,0.02,0.5,0.8,90,573,-5.395287958115183,0.7200995925758261,0.7068062827225131,0.6649214659685864,489,-3.596114519427403,0.7913007358177071,0.754601226993865,0.37627811860940696
p_lightgbm,0.12999999999999998,0.3,0.6,80,164,-6.347560975609756,0.7200107584722969,0.5,0.7987804878048781,37,-9.635135135135135,0.5733093955715141,0.5945945945945946,0.13513513513513514
p_residual_lightgbm,0.07999999999999999,0.0,1.0,90,452,-5.426548672566372,0.7199936071599808,0.504424778761062,0.5309734513274337,72,-1.4305555555555556,0.9088898717381689,0.6805555555555556,0.3333333333333333
p_ensemble,0.11999999999999998,0.0,1.0,80,107,-6.425233644859813,0.719959266802444,0.4392523364485981,0.794392523364486,57,-4.973684210526316,0.6252478519497686,0.5964912280701754,0.22807017543859648
p_residual_lightgbm,0.03,0.3,0.6,90,654,-7.039755351681957,0.719780888618381,0.4923547400611621,0.5091743119266054,152,-4.151315789473684,0.8213223842559819,0.5460526315789473,0.35526315789473684
p_logit,0.09,0.3,0.6,100,195,-7.982051282051282,0.7197262987305303,0.4,0.6256410256410256,70,-6.92857142857143,0.7460732984293194,0.4857142857142857,0.12857142857142856
p_logit,0.039999999999999994,0.3,0.6,100,628,-7.931528662420382,0.7197197760459162,0.4124203821656051,0.6194267515923567,164,-6.085365853658536,0.7770330652368186,0.4878048780487805,0.17682926829268292
p_logit,0.03,0.3,0.6,99,746,-7.845844504021447,0.7196234820722857,0.4222520107238606,0.6206434316353887,200,-6.005,0.7772832637923042,0.495,0.22
p_btc_signal,0.02,0.0,1.0,100,2160,-6.265416666666666,0.7195595277812891,0.4013888888888889,0.5902777777777778,818,-4.60158924205379,0.7888587230891774,0.628361858190709,0.33496332518337407
p_logit,0.06999999999999999,0.3,0.6,100,337,-7.921364985163205,0.7194282411056808,0.4035608308605341,0.6231454005934718,98,-6.500000000000001,0.7647710487444609,0.4897959183673469,0.12244897959183673
p_logit,0.049999999999999996,0.3,0.6,99,504,-7.865079365079365,0.7192932762100344,0.4146825396825397,0.623015873015873,139,-7.456834532374101,0.732170542635659,0.48201438848920863,0.16546762589928057
p_btc_signal,0.02,0.3,0.6,90,919,-7.016866158868335,0.7190624523493149,0.4766050054406964,0.5875952121871599,269,-3.425650557620818,0.8515983573556647,0.5724907063197026,0.27137546468401486
p_residual_lightgbm,0.07999999999999999,0.4,0.7,90,218,-6.660550458715596,0.7190402476780186,0.5963302752293578,0.518348623853211,42,4.642857142857142,1.332197614991482,0.7619047619047619,0.38095238095238093
p_btc_signal,0.09999999999999999,0.3,0.6,90,265,-6.967924528301887,0.7189497716894977,0.4716981132075472,0.7132075471698113,133,-4.387218045112783,0.8092513893429225,0.5789473684210527,0.21052631578947367
p_hist_gb,0.03,0.0,1.0,100,1711,-6.570134424313267,0.718930879723969,0.4243132670952659,0.6364699006428989,703,-4.776813655761024,0.7786617276789835,0.6586059743954481,0.32574679943101
p_lightgbm,0.03,0.5,0.8,90,476,-5.508403361344538,0.7187902187902188,0.7016806722689075,0.680672268907563,450,-3.68,0.7874606943464031,0.7533333333333333,0.3511111111111111
p_btc_signal,0.039999999999999994,0.0,1.0,100,1645,-6.31063829787234,0.7187841158129418,0.38480243161094224,0.6115501519756839,705,-4.560283687943262,0.793563549037486,0.6354609929078014,0.30638297872340425
p_hist_gb,0.03,0.3,0.6,90,859,-7.094877764842841,0.7187002377051072,0.470314318975553,0.6565774155995343,223,-3.2937219730941703,0.8547844998022934,0.57847533632287,0.2062780269058296
p_xgboost,0.02,0.0,1.0,99,1869,-6.1517924023542,0.7185089250520863,0.4772605671482076,0.6185125735687533,780,-5.249871794871795,0.7484983232812098,0.676923076923077,0.358974358974359
p_hist_gb,0.02,0.0,1.0,100,2015,-6.41786600496278,0.7184362018062583,0.4317617866004963,0.6178660049627791,778,-4.690745501285347,0.7818088331131132,0.6478149100257069,0.3380462724935733
p_logit,0.06,0.3,0.6,100,403,-7.9689826302729525,0.718165862220272,0.4044665012406948,0.6129032258064516,120,-7.975,0.7200526546731022,0.475,0.14166666666666666
p_residual_lightgbm,0.11999999999999998,0.0,1.0,99,119,-6.836134453781512,0.7178286507110648,0.5294117647058824,0.5798319327731093,11,-14.590909090909092,0.5007776049766719,0.5454545454545454,0.2727272727272727
p_xgboost,0.07999999999999999,0.5,0.8,99,124,-7.032258064516129,0.7176165803108808,0.6290322580645161,0.7903225806451613,231,-5.257575757575758,0.7685564554549785,0.6753246753246753,0.3203463203463203
p_logit,0.039999999999999994,0.4,0.7,99,501,-7.851297405189621,0.7172381568542879,0.5129740518962076,0.6407185628742516,273,-5.990842490842491,0.7672051811258985,0.5934065934065934,0.2454212454212454
p_kalshi_signal,0.049999999999999996,0.5,0.8,100,297,-7.271043771043771,0.7171022466758368,0.6060606060606061,0.6599326599326599,334,-4.748502994011976,0.7928963175763907,0.6706586826347305,0.36826347305389223
p_lightgbm,0.03,0.0,1.0,100,1738,-6.600978135788262,0.716887776757776,0.43095512082853854,0.6415420023014959,704,-5.417187500000001,0.7533900223091596,0.6534090909090909,0.3224431818181818
p_ensemble,0.02,0.5,0.8,90,507,-5.5848126232741615,0.7167083541770886,0.7001972386587771,0.6962524654832347,485,-3.415463917525773,0.7985160858724077,0.7587628865979381,0.35051546391752575
p_kalshi_signal,0.10999999999999999,0.0,1.0,99,257,-7.221789883268483,0.7166628501641096,0.36186770428015563,0.7003891050583657,97,-7.644329896907217,0.6973469387755102,0.6082474226804123,0.29896907216494845
p_xgboost,0.10999999999999999,0.3,0.6,99,109,-7.7110091743119265,0.716621712744437,0.3761467889908257,0.8073394495412844,28,0.5714285714285714,1.0243716679360244,0.6071428571428571,0.07142857142857142
p_residual_lightgbm,0.10999999999999999,0.3,0.6,99,106,-7.952830188679245,0.7165433759246805,0.4528301886792453,0.5471698113207547,8,-3.2500000000000018,0.8737864077669902,0.5,0.0
p_hist_gb,0.02,0.3,0.6,90,962,-7.169438669438669,0.7163770946848977,0.4708939708939709,0.6382536382536382,267,-3.6872659176029963,0.8382751540041068,0.5692883895131086,0.23220973782771537
p_lightgbm,0.02,0.0,1.0,99,2050,-6.421560975609756,0.716313860197698,0.4419512195121951,0.6258536585365854,789,-4.90874524714829,0.7649978459652806,0.6577946768060836,0.34980988593155893
p_ensemble,0.03,0.0,1.0,99,1477,-6.600406228842247,0.7159208793258193,0.42857142857142855,0.6770480704129993,672,-5.095238095238095,0.7580553985302431,0.6755952380952381,0.3020833333333333
p_xgboost,0.06,0.0,1.0,100,785,-6.6676433121019105,0.7155040276554805,0.4369426751592357,0.6828025477707006,474,-5.534177215189873,0.745720323374886,0.6877637130801688,0.30168776371308015
p_logit,0.06999999999999999,0.4,0.7,100,250,-7.992,0.7153035052721574,0.504,0.664,168,-5.791666666666667,0.7768092671177887,0.5892857142857143,0.16071428571428573
p_kalshi_signal,0.049999999999999996,0.5,0.8,99,297,-7.21043771043771,0.7147519147519148,0.6127946127946128,0.6599326599326599,334,-4.529940119760479,0.7966534507089578,0.6796407185628742,0.36826347305389223
p_ensemble,0.049999999999999996,0.0,1.0,90,901,-6.256270810210877,0.7146451351624987,0.4406215316315205,0.7069922308546059,501,-5.158483033932136,0.6889038688398295,0.6586826347305389,0.25948103792415167
p_kalshi_signal,0.03,0.0,1.0,90,1674,-5.624372759856631,0.7144668087984205,0.45818399044205493,0.6236559139784946,662,-5.834138972809668,0.6566689186786615,0.6163141993957704,0.3474320241691843
p_xgboost,0.049999999999999996,0.0,1.0,99,997,-6.5978936810431295,0.7143595332902,0.4463390170511535,0.6649949849548646,554,-5.112815884476534,0.752693523320586,0.7003610108303249,0.3285198555956679
p_logit,0.09999999999999999,0.4,0.7,90,114,-6.798245614035087,0.7141803429835885,0.5701754385964912,0.6666666666666666,86,-3.755813953488372,0.8131327740815736,0.6627906976744186,0.1744186046511628
p_logit,0.06999999999999999,0.5,0.8,90,169,-5.523668639053255,0.7140012254901961,0.7041420118343196,0.7100591715976331,205,-4.368292682926829,0.7557283142389526,0.7463414634146341,0.18536585365853658
p_lightgbm,0.06,0.0,1.0,90,985,-6.120710659898477,0.7139216960942949,0.4467005076142132,0.6730964467005076,497,-5.251509054325956,0.687668282175552,0.6539235412474849,0.2796780684104628
p_btc_signal,0.03,0.0,1.0,100,1905,-6.464566929133858,0.7138502076125371,0.3910761154855643,0.5921259842519685,762,-4.078871391076115,0.8113662157323281,0.636482939632546,0.32020997375328086
p_kalshi_signal,0.12999999999999998,0.0,1.0,90,159,-7.080503144654088,0.713813615333774,0.389937106918239,0.7358490566037735,43,-5.872093023255814,0.719600222098834,0.6511627906976745,0.27906976744186046
p_btc_signal,0.03,0.3,0.6,90,813,-7.175276752767528,0.7131582829325859,0.47601476014760147,0.5879458794587946,253,-3.389328063241107,0.8532683093771389,0.5731225296442688,0.25691699604743085
p_kalshi_signal,0.049999999999999996,0.6,0.9,100,217,-5.799539170506913,0.7130315813476229,0.7373271889400922,0.728110599078341,340,-5.014705882352941,0.7425249169435216,0.7470588235294118,0.3941176470588235
p_lightgbm,0.02,0.3,0.6,90,990,-7.2727272727272725,0.7129701608563057,0.4696969696969697,0.6262626262626263,248,-1.3225806451612903,0.9382936694572477,0.6008064516129032,0.23387096774193547
p_hist_gb,0.07999999999999999,0.3,0.6,80,434,-6.331797235023042,0.712927657351789,0.5230414746543779,0.6912442396313364,106,-4.679245283018869,0.7676270789412041,0.6320754716981132,0.1509433962264151
p_xgboost,0.02,0.5,0.8,90,593,-5.479763912310287,0.7127640767258906,0.7133220910623946,0.6441821247892074,518,-3.781853281853282,0.7800729722144261,0.7548262548262549,0.3764478764478765
p_residual_lightgbm,0.039999999999999994,0.4,0.7,90,563,-6.7060390763765545,0.7127586731588558,0.605683836589698,0.5168738898756661,190,-3.6,0.8193343898573693,0.6736842105263158,0.37894736842105264
p_dual_stack,0.03,0.5,0.8,99,298,-6.946308724832215,0.7123202001250781,0.6476510067114094,0.8959731543624161,429,-5.458041958041958,0.7577340920848422,0.682983682983683,0.22843822843822845
p_btc_signal,0.06999999999999999,0.0,1.0,99,1026,-6.506140350877193,0.7116501079913607,0.36744639376218324,0.6588693957115009,527,-4.4296015180265655,0.7957726763717805,0.6489563567362429,0.2827324478178368
p_dual_stack,0.02,0.6,0.9,99,381,-5.358267716535433,0.7115303094531581,0.7585301837270341,0.8320209973753281,533,-4.387429643527205,0.7589548008039994,0.7654784240150094,0.399624765478424
p_xgboost,0.06999999999999999,0.0,1.0,100,584,-6.966438356164383,0.7110244553829543,0.4315068493150685,0.7054794520547946,390,-6.776923076923077,0.7010350093320513,0.6743589743589744,0.28205128205128205
p_btc_signal,0.10999999999999999,0.3,0.6,100,208,-8.076923076923077,0.7107188979767542,0.40865384615384615,0.7596153846153846,118,-2.0932203389830515,0.9161147902869757,0.5508474576271186,0.211864406779661
p_ensemble,0.09999999999999999,0.0,1.0,80,231,-6.413419913419913,0.7103616813294232,0.47186147186147187,0.7748917748917749,131,-3.0877862595419856,0.7168358417920896,0.6259541984732825,0.16793893129770993
p_residual_lightgbm,0.10999999999999999,0.4,0.7,90,102,-6.901960784313726,0.7101687937422808,0.5882352941176471,0.5588235294117647,12,4.083333333333332,1.2714681440443214,0.75,0.3333333333333333
p_lightgbm,0.039999999999999994,0.0,1.0,99,1437,-6.820250521920668,0.7101516567494351,0.42727905358385526,0.6631871955462769,628,-4.736305732484077,0.7745761555776183,0.6735668789808917,0.30095541401273884
p_ensemble,0.02,0.3,0.6,100,903,-8.184385382059801,0.7096127777450345,0.4119601328903654,0.6533776301218162,221,-0.8665158371040733,0.964723220042369,0.5520361990950227,0.167420814479638
p_xgboost,0.06999999999999999,0.3,0.6,99,342,-8.067251461988304,0.7095789473684211,0.39766081871345027,0.6988304093567251,89,-4.162921348314607,0.8403705299439896,0.550561797752809,0.10112359550561797
p_ensemble,0.02,0.0,1.0,100,1833,-6.6931260229132565,0.7095367408736746,0.4353518821603928,0.6541189307146754,749,-4.800934579439253,0.7736149584487535,0.6688918558077437,0.32176234979973295
p_hist_gb,0.03,0.0,1.0,99,1711,-6.762419637638808,0.7091414135066175,0.4266510812390415,0.6364699006428989,703,-4.590469416785206,0.7807646843027759,0.6657183499288762,0.32574679943101
p_ensemble,0.09,0.0,1.0,80,296,-6.198648648648648,0.7089836315188428,0.4797297297297297,0.7668918918918919,187,-3.836898395721925,0.6481980877666095,0.5882352941176471,0.1711229946524064
p_dual_stack,0.02,0.4,0.7,100,388,-8.056701030927835,0.708965645656829,0.5412371134020618,0.7783505154639175,335,-4.7477611940298505,0.8088800769045903,0.6179104477611941,0.16119402985074627
p_logit,0.049999999999999996,0.6,0.9,99,199,-6.238693467336684,0.7089097303634232,0.7185929648241206,0.7336683417085427,305,-6.49344262295082,0.685285237565549,0.7311475409836066,0.25901639344262295
p_logit,0.049999999999999996,0.3,0.6,90,504,-7.490079365079365,0.708764079617343,0.4603174603174603,0.623015873015873,139,-3.3776978417266195,0.8483282183815216,0.5755395683453237,0.16546762589928057
p_hist_gb,0.039999999999999994,0.5,0.8,90,394,-5.9238578680203045,0.7087414987209084,0.6878172588832487,0.6852791878172588,396,-4.28030303030303,0.7555523507355062,0.7474747474747475,0.3484848484848485
p_btc_signal,0.049999999999999996,0.0,1.0,99,1439,-6.54864489228631,0.7087116048604221,0.3822098679638638,0.6198749131341209,639,-4.127386541471049,0.8083688757456641,0.6463223787167449,0.297339593114241
p_logit,0.10999999999999999,0.0,1.0,90,195,-6.82102564102564,0.7086053542479077,0.4358974358974359,0.6923076923076923,87,-10.672413793103448,0.5323596071518509,0.5977011494252874,0.19540229885057472
p_hist_gb,0.02,0.0,1.0,99,2015,-6.603473945409429,0.7083079405304208,0.43424317617866004,0.6178660049627791,778,-4.576349614395887,0.7812403996215147,0.6529562982005142,0.3380462724935733
p_lightgbm,0.07999999999999999,0.3,0.6,80,410,-6.475609756097561,0.7079529204707953,0.5170731707317073,0.6829268292682927,106,-4.669811320754717,0.7584776774823128,0.6509433962264151,0.1509433962264151
p_xgboost,0.02,0.3,0.6,90,844,-7.355450236966824,0.7079481570343189,0.4727488151658768,0.6362559241706162,226,-3.336283185840708,0.8497259591429995,0.588495575221239,0.19911504424778761
p_xgboost,0.11999999999999998,0.0,1.0,99,125,-7.7632,0.7076580104838224,0.368,0.8,82,-0.2073170731707317,0.9891095451633568,0.7317073170731707,0.3170731707317073
p_hist_gb,0.09,0.3,0.6,80,357,-6.502801120448179,0.7075091344336651,0.5182072829131653,0.6834733893557423,94,-4.553191489361703,0.7690232056125202,0.6382978723404256,0.13829787234042554
p_hist_gb,0.15999999999999998,0.0,1.0,80,102,-6.745098039215686,0.7074207952370827,0.4411764705882353,0.7352941176470589,37,-3.1756756756756763,0.7645290581162325,0.6756756756756757,0.24324324324324326
p_btc_signal,0.11999999999999998,0.3,0.6,100,168,-8.226190476190476,0.7072654098707901,0.40476190476190477,0.8154761904761905,108,-0.7037037037037039,0.9708085269829076,0.5648148148148148,0.2037037037037037
p_dual_stack,0.03,0.6,0.9,99,286,-5.479020979020979,0.7071849014295057,0.7587412587412588,0.9335664335664335,472,-4.790254237288136,0.7399954001839927,0.7627118644067796,0.3305084745762712
p_logit,0.10999999999999999,0.0,1.0,99,195,-7.467179487179487,0.706969068845465,0.38974358974358975,0.6923076923076923,87,-7.568965517241379,0.6903362332471197,0.5747126436781609,0.19540229885057472
p_xgboost,0.07999999999999999,0.0,1.0,90,434,-6.495622119815669,0.7068049214256743,0.4700460829493088,0.7350230414746544,304,-5.355263157894737,0.6765027322404371,0.7006578947368421,0.26973684210526316
p_btc_signal,0.02,0.0,1.0,99,2160,-6.529305555555555,0.7067725919395884,0.4027777777777778,0.5902777777777778,818,-4.38520782396088,0.7930921109553722,0.6344743276283619,0.33496332518337407
p_hist_gb,0.09999999999999999,0.0,1.0,80,450,-6.058666666666667,0.7065041875686267,0.47555555555555556,0.7044444444444444,197,-3.972081218274112,0.6979930528753377,0.6040609137055838,0.20812182741116753
p_btc_signal,0.039999999999999994,0.0,1.0,99,1645,-6.575075987841945,0.7063239722289348,0.3860182370820669,0.6115501519756839,705,-4.353191489361702,0.7976768102948156,0.6439716312056738,0.30638297872340425
p_kalshi_signal,0.09999999999999999,0.0,1.0,99,336,-7.440476190476191,0.706296992481203,0.375,0.6964285714285714,153,-7.911764705882353,0.6716842961757526,0.6209150326797386,0.24183006535947713
p_lightgbm,0.03,0.0,1.0,99,1738,-6.804085155350978,0.7060943391068132,0.4332566168009206,0.6415420023014959,704,-5.370312500000001,0.7492072968490879,0.6605113636363636,0.3224431818181818
p_hist_gb,0.049999999999999996,0.0,1.0,90,1222,-6.262193126022914,0.7060838838531264,0.44189852700491,0.6505728314238952,548,-5.812773722627737,0.6688050406013787,0.6368613138686131,0.2864963503649635
p_kalshi_signal,0.10999999999999999,0.0,1.0,90,257,-6.976653696498055,0.7060414788097386,0.40077821011673154,0.7003891050583657,97,-6.623711340206185,0.6812205408087323,0.6804123711340206,0.29896907216494845
p_kalshi_signal,0.06999999999999999,0.3,0.6,90,437,-7.520594965675057,0.706011271133375,0.4462242562929062,0.631578947368421,110,-7.4363636363636365,0.7014598540145985,0.5454545454545454,0.15454545454545454
p_btc_signal,0.07999999999999999,0.0,1.0,100,867,-6.796885813148789,0.7060076629881662,0.35986159169550175,0.6839677047289504,485,-5.000824742268041,0.7794268772906265,0.6371134020618556,0.27628865979381445
p_xgboost,0.06999999999999999,0.4,0.7,90,214,-7.144859813084112,0.7058766952005386,0.5747663551401869,0.7242990654205608,203,-1.8054187192118232,0.9013193322563274,0.7142857142857143,0.26108374384236455
p_logit,0.09,0.4,0.7,100,147,-8.241496598639456,0.7056965869063525,0.5034013605442177,0.673469387755102,112,-2.830357142857143,0.8802191573776686,0.6160714285714286,0.16071428571428573
p_kalshi_signal,0.039999999999999994,0.5,0.8,90,382,-5.87434554973822,0.705685618729097,0.693717277486911,0.6492146596858639,380,-4.7631578947368425,0.7323079198402721,0.7447368421052631,0.37105263157894736
p_logit,0.09,0.3,0.6,99,195,-8.382051282051282,0.7056811020077428,0.4,0.6256410256410256,70,-7.414285714285715,0.7282722513089005,0.4857142857142857,0.12857142857142856
p_kalshi_signal,0.12999999999999998,0.3,0.6,100,114,-8.429824561403509,0.7056210752029407,0.35964912280701755,0.7719298245614035,22,-5.954545454545454,0.7847165160230074,0.5,0.045454545454545456
p_dual_stack,0.03,0.4,0.7,100,253,-8.124505928853756,0.7052835328697398,0.5454545454545454,0.8142292490118577,260,-5.076923076923077,0.7968918295122327,0.6230769230769231,0.11153846153846154
p_logit,0.039999999999999994,0.3,0.6,99,628,-8.343949044585987,0.7051458796387474,0.4124203821656051,0.6194267515923567,164,-6.573170731707317,0.7591599642537981,0.4878048780487805,0.17682926829268292
p_logit,0.06999999999999999,0.3,0.6,99,337,-8.32492581602374,0.7051342687477009,0.4035608308605341,0.6231454005934718,98,-6.989795918367348,0.7470457902511078,0.4897959183673469,0.12244897959183673
p_lightgbm,0.06,0.6,0.9,90,166,-3.819277108433735,0.7051162790697675,0.7228915662650602,0.7349397590361446,337,-5.870919881305638,0.5902878442741768,0.7032640949554896,0.33827893175074186
p_residual_lightgbm,0.07999999999999999,0.5,0.8,100,182,-7.554945054945055,0.7050938337801609,0.6098901098901099,0.554945054945055,44,-0.8636363636363636,0.95858310626703,0.7045454545454546,0.4318181818181818
p_logit,0.02,0.3,0.6,100,856,-8.38551401869159,0.7046394403867915,0.4147196261682243,0.610981308411215,234,-6.3247863247863245,0.7676061867001649,0.4829059829059829,0.21367521367521367
p_lightgbm,0.09999999999999999,0.4,0.7,80,175,-5.797142857142857,0.7042274052478135,0.6457142857142857,0.6971428571428572,136,-1.7426470588235299,0.8611599297012302,0.7941176470588235,0.2426470588235294
p_logit,0.06,0.0,1.0,99,732,-7.420901639344262,0.7041903776513192,0.4207650273224044,0.6775956284153005,371,-7.287601078167115,0.6898786446743593,0.6388140161725068,0.18328840970350405
p_logit,0.039999999999999994,0.0,1.0,100,1198,-7.180968280467445,0.7041830717122569,0.44407345575959933,0.666110183639399,534,-7.152621722846442,0.6932596631839317,0.6348314606741573,0.24344569288389514
p_logit,0.02,0.0,1.0,100,1831,-6.794156198798471,0.7041051512405363,0.4571272528672856,0.6444565811032222,719,-6.795271210013907,0.7005938118554016,0.627260083449235,0.28929068150208626
p_logit,0.03,0.0,1.0,99,1495,-6.941939799331104,0.7040077119649539,0.4561872909698997,0.6548494983277592,634,-7.10993690851735,0.6872476236730729,0.6293375394321766,0.27287066246056785
p_logit,0.06,0.3,0.6,99,403,-8.373449131513647,0.7038613426941641,0.4044665012406948,0.6129032258064516,120,-8.45,0.7033786748573936,0.475,0.14166666666666666
p_residual_lightgbm,0.06999999999999999,0.4,0.7,90,288,-7.038194444444445,0.7037848896682741,0.5972222222222222,0.53125,64,1.828125,1.1152141802067947,0.734375,0.3125
p_hist_gb,0.11999999999999998,0.0,1.0,90,278,-7.355755395683453,0.7035904274594501,0.4028776978417266,0.7158273381294964,117,-4.02991452991453,0.7808505693702068,0.6837606837606838,0.23076923076923078
p_logit,0.06999999999999999,0.3,0.6,90,337,-7.683976261127596,0.7028515692237076,0.45103857566765576,0.6231454005934718,98,-3.1326530612244903,0.8589478520560533,0.5816326530612245,0.12244897959183673
p_logit,0.049999999999999996,0.0,1.0,100,937,-7.445570971184631,0.7028330216768116,0.4247598719316969,0.6766275346851655,459,-6.8880174291939005,0.7048681446907817,0.6405228758169934,0.23093681917211328
p_logit,0.06,0.4,0.7,99,306,-8.30718954248366,0.702794341166842,0.5098039215686274,0.6405228758169934,203,-5.766009852216749,0.7741219606329602,0.5960591133004927,0.17733990147783252
p_lightgbm,0.11999999999999998,0.3,0.6,80,199,-6.766331658291457,0.7026937513799956,0.49748743718592964,0.7788944723618091,47,-5.968085106382978,0.7023872679045093,0.6382978723404256,0.14893617021276595
p_kalshi_signal,0.049999999999999996,0.0,1.0,100,1100,-7.335545454545455,0.7021472154856427,0.4172727272727273,0.6445454545454545,507,-6.197830374753452,0.7221146278265638,0.6587771203155819,0.3214990138067061
p_xgboost,0.11999999999999998,0.0,1.0,90,125,-7.4752,0.7015554632853173,0.408,0.8,82,-4.597560975609756,0.7348804500703235,0.7560975609756098,0.3170731707317073
p_kalshi_signal,0.07999999999999999,0.5,0.8,99,128,-8.078125,0.701544234377255,0.5859375,0.6484375,203,-6.564039408866995,0.7216128695288834,0.6600985221674877,0.35960591133004927
p_btc_signal,0.11999999999999998,0.4,0.7,90,124,-7.298387096774194,0.7014679201715323,0.5725806451612904,0.8467741935483871,196,-2.188775510204082,0.8836610169491526,0.6989795918367347,0.24489795918367346
p_ensemble,0.02,0.3,0.6,99,903,-8.377076411960132,0.7013679161485166,0.4141749723145072,0.6533776301218162,221,-1.418552036199096,0.9422492401215805,0.5520361990950227,0.167420814479638
p_logit,0.09,0.3,0.6,90,195,-7.828205128205128,0.7013304637057327,0.4461538461538462,0.6256410256410256,70,-6.642857142857143,0.7243627741553053,0.5428571428571428,0.12857142857142856
p_xgboost,0.06,0.0,1.0,99,785,-6.978471337579618,0.7013243336077595,0.43821656050955415,0.6828025477707006,474,-5.1776371308016875,0.7526930479559035,0.6983122362869199,0.30168776371308015
p_residual_lightgbm,0.02,0.5,0.8,90,752,-5.644946808510638,0.7009088987529064,0.723404255319149,0.5305851063829787,330,-3.5575757575757576,0.7912332177469548,0.7545454545454545,0.45454545454545453
p_btc_signal,0.03,0.0,1.0,99,1905,-6.751706036745407,0.7005487533729591,0.3921259842519685,0.5921259842519685,762,-3.807217847769028,0.8185054271325346,0.6443569553805775,0.32020997375328086
p_residual_lightgbm,0.09,0.5,0.8,90,135,-6.137037037037037,0.6999275624773633,0.6888888888888889,0.5777777777777777,23,0.760869565217391,1.0482758620689656,0.782608695652174,0.391304347826087
p_kalshi_signal,0.02,0.0,1.0,90,1962,-5.870336391437308,0.6990837385140732,0.45565749235474007,0.6085626911314985,749,-6.304005340453938,0.6353955923460641,0.5994659546061415,0.35246995994659547
p_residual_lightgbm,0.07999999999999999,0.5,0.8,99,182,-7.6208791208791204,0.6988710377768128,0.6153846153846154,0.554945054945055,44,-1.5681818181818181,0.9247956403269755,0.7045454545454546,0.4318181818181818
p_hist_gb,0.14999999999999997,0.0,1.0,90,133,-7.7556390977443606,0.698656149576395,0.38345864661654133,0.7142857142857143,47,-5.5212765957446805,0.7303896103896104,0.6382978723404256,0.23404255319148937
p_ensemble,0.02,0.0,1.0,99,1833,-6.912438625204583,0.6979661792679962,0.43753409710856517,0.6541189307146754,749,-4.680774365821095,0.772769107124339,0.6728971962616822,0.32176234979973295
p_ensemble,0.02,0.3,0.6,90,903,-7.719269102990033,0.6979525511862203,0.4629014396456257,0.6533776301218162,221,-1.500000000000001,0.9297892618871122,0.6063348416289592,0.167420814479638
p_xgboost,0.10999999999999999,0.3,0.6,90,109,-7.793577981651376,0.6975792096831612,0.41284403669724773,0.8073394495412844,28,1.5357142857142836,1.0798514391829153,0.6785714285714286,0.07142857142857142
p_logit,0.06999999999999999,0.4,0.7,99,250,-8.496,0.6973496722713024,0.504,0.664,168,-5.791666666666667,0.7732991612301957,0.5952380952380952,0.16071428571428573
p_ensemble,0.09999999999999999,0.3,0.6,80,163,-7.039877300613497,0.6971496437054632,0.48466257668711654,0.7607361963190185,45,-3.0333333333333345,0.8258928571428571,0.6888888888888889,0.1111111111111111
p_hist_gb,0.14999999999999997,0.0,1.0,100,133,-8.43233082706767,0.6970556455969746,0.3383458646616541,0.7142857142857143,47,-3.393617021276596,0.8551974580118021,0.5957446808510638,0.23404255319148937
