rule,side,target_c,trades,avg_entry_c,median_entry_minute,hit_rate,breakeven_hit_rate,avg_pnl_c,min_quartile_ev_c,quartile_ev_c,positive_weeks,weeks,min_week_ev_c,avg_signed_btc_ret_window,avg_signed_dist_ema21_15m,avg_signed_ema21_slope_15m,avg_early_low_c
m5_low20-30_close50-70_green,YES,80,499,58.450901803607216,7.0,0.7074148296593187,0.7306362725450902,-1.8577154308617234,-3.185483870967742,"-3.12,-0.74,-3.19,-0.40",5,10,-11.76595744680851,5.439539078156477,11.6059009176096,3.452960999314228,26.024048096192384
m5_low20-30_close50-70_green,YES,85,499,58.450901803607216,7.0,0.6813627254509018,0.687657668277732,-0.5350701402805611,-1.7741935483870968,"-1.68,1.50,-1.77,-0.20",5,10,-9.82857142857143,5.439539078156477,11.6059009176096,3.452960999314228,26.024048096192384
m5_low25-35_close35-55_green,NO,65,434,44.66820276497696,6.0,0.6105990783410138,0.6872031194611841,-4.97926267281106,-10.247706422018348,"-4.10,-2.18,-3.35,-10.25",3,10,-13.371428571428572,-16.465875576036904,-1.3234126684562528,4.071808839926302,29.96082949308756
m5_low25-35_close35-55_green,NO,70,434,44.66820276497696,6.0,0.5806451612903226,0.6381171823568137,-4.023041474654378,-9.605504587155963,"-3.46,0.46,-3.44,-9.61",3,10,-12.014285714285714,-16.465875576036904,-1.3234126684562528,4.071808839926302,29.96082949308756
m5_low25-35_close35-55_green,NO,75,434,44.66820276497696,6.0,0.5276497695852534,0.5955760368663595,-5.094470046082949,-9.238532110091743,"-4.56,0.23,-6.78,-9.24",3,10,-14.340425531914894,-16.465875576036904,-1.3234126684562528,4.071808839926302,29.96082949308756
m5_low25-35_close35-55_green,NO,80,434,44.66820276497696,6.0,0.4838709677419355,0.558352534562212,-5.95852534562212,-9.880733944954128,"-6.21,0.28,-7.98,-9.88",3,10,-17.425531914893618,-16.465875576036904,-1.3234126684562528,4.071808839926302,29.96082949308756
m5_low25-35_close35-55_green,NO,85,434,44.66820276497696,6.0,0.4631336405529954,0.5255082678232583,-5.3018433179723505,-8.86111111111111,"-6.07,2.31,-8.86,-8.55",3,10,-21.148936170212767,-16.465875576036904,-1.3234126684562528,4.071808839926302,29.96082949308756
m5_low25-35_close35-55_green,YES,65,414,45.30434782608695,6.0,0.6256038647342995,0.6969899665551839,-4.640096618357488,-8.262135922330097,"-3.46,-1.76,-8.26,-5.09",2,10,-11.073170731707316,-13.186570048308946,17.83634045709981,7.230285913516655,30.08695652173913
m5_low25-35_close35-55_green,YES,70,414,45.30434782608695,6.0,0.5821256038647343,0.6472049689440993,-4.555555555555555,-10.155339805825243,"-2.26,-3.17,-10.16,-2.68",2,10,-13.652173913043478,-13.186570048308946,17.83634045709981,7.230285913516655,30.08695652173913
m5_low25-35_close35-55_green,YES,75,414,45.30434782608695,6.0,0.538647342995169,0.6040579710144928,-4.905797101449275,-10.54368932038835,"-0.62,-5.25,-10.54,-3.26",3,10,-14.04,-13.186570048308946,17.83634045709981,7.230285913516655,30.08695652173913
m5_low25-35_close35-55_green,YES,80,414,45.30434782608695,6.0,0.5048309178743962,0.566304347826087,-4.917874396135265,-9.766990291262136,"-1.49,-5.69,-9.77,-2.78",3,10,-15.14,-13.186570048308946,17.83634045709981,7.230285913516655,30.08695652173913
m5_low25-35_close35-55_green,YES,85,414,45.30434782608695,6.0,0.48792270531400966,0.5329923273657289,-3.8309178743961354,-10.009708737864077,"0.43,-4.04,-10.01,-1.77",3,10,-14.195652173913043,-13.186570048308946,17.83634045709981,7.230285913516655,30.08695652173913
m5_low25-35_close40-60_green,NO,65,473,49.293868921775896,6.0,0.7209302325581395,0.7583672141811676,-2.43340380549683,-4.949152542372883,"0.38,-2.74,-2.45,-4.95",4,10,-9.188405797101451,-8.256976744186067,0.6915665082417985,1.5232280279754398,30.209302325581394
m5_low25-35_close40-60_green,NO,70,473,49.293868921775896,6.0,0.6807610993657506,0.7041981274539414,-1.640591966173362,-3.93220338983051,"0.17,-0.36,-2.45,-3.93",4,10,-7.690909090909093,-8.256976744186067,0.6915665082417985,1.5232280279754398,30.209302325581394
m5_low25-35_close40-60_green,NO,75,473,49.293868921775896,6.0,0.6363636363636364,0.6572515856236786,-1.5665961945031721,-4.2288135593220355,"1.26,-0.70,-4.23,-2.62",4,10,-10.145454545454548,-8.256976744186067,0.6915665082417985,1.5232280279754398,30.209302325581394
m5_low25-35_close40-60_green,NO,80,473,49.293868921775896,6.0,0.5835095137420718,0.6161733615221987,-2.6131078224101483,-6.008474576271189,"-0.00,-0.87,-6.01,-3.59",3,10,-13.32727272727273,-8.256976744186067,0.6915665082417985,1.5232280279754398,30.209302325581394
m5_low25-35_close40-60_green,NO,85,473,49.293868921775896,6.0,0.5623678646934461,0.5799278696679517,-1.4926004228329814,-6.2203389830508495,"1.72,-0.03,-6.22,-1.47",4,10,-15.690909090909093,-8.256976744186067,0.6915665082417985,1.5232280279754398,30.209302325581394
m5_low25-35_close40-60_green,YES,65,477,49.534591194968556,6.0,0.6918238993710691,0.7620706337687471,-4.566037735849057,-7.966386554621849,"-3.82,-1.86,-7.97,-4.63",2,10,-13.166666666666666,-9.367966457022796,18.19720762910481,7.182473754578177,30.255765199161427
m5_low25-35_close40-60_green,YES,70,477,49.534591194968556,6.0,0.6519916142557652,0.7076370170709794,-3.8951781970649897,-9.478991596638656,"-2.65,-1.10,-9.48,-2.36",4,10,-11.8125,-9.367966457022796,18.19720762910481,7.182473754578177,30.255765199161427
m5_low25-35_close40-60_green,YES,75,477,49.534591194968556,6.0,0.5974842767295597,0.6604612159329141,-4.723270440251572,-9.77310924369748,"-2.44,-3.92,-9.77,-2.78",2,10,-12.9,-9.367966457022796,18.19720762910481,7.182473754578177,30.255765199161427
m5_low25-35_close40-60_green,YES,80,477,49.534591194968556,6.0,0.559748427672956,0.619182389937107,-4.754716981132075,-8.470588235294118,"-4.65,-4.21,-8.47,-1.69",1,10,-13.7,-9.367966457022796,18.19720762910481,7.182473754578177,30.255765199161427
m5_low25-35_close40-60_green,YES,85,477,49.534591194968556,6.0,0.5408805031446541,0.5827598964113948,-3.559748427672956,-8.764705882352942,"-2.57,-2.07,-8.76,-0.85",4,10,-12.541666666666666,-9.367966457022796,18.19720762910481,7.182473754578177,30.255765199161427
m5_low25-35_close45-65_green,NO,65,486,55.02469135802469,7.0,0.8106995884773662,0.8465337132003798,-2.329218106995887,-2.745901639344264,"-1.77,-2.26,-2.54,-2.75",4,10,-6.698113207547171,-1.040246913580377,-4.245435467960242,-1.4728250658156086,30.35185185185185
m5_low25-35_close45-65_green,NO,70,486,55.02469135802469,7.0,0.757201646090535,0.7860670194003527,-2.0205761316872444,-3.3606557377049198,"-2.26,-0.53,-1.92,-3.36",4,10,-7.256410256410259,-1.040246913580377,-4.245435467960242,-1.4728250658156086,30.35185185185185
m5_low25-35_close45-65_green,NO,75,486,55.02469135802469,7.0,0.7057613168724279,0.7336625514403292,-2.092592592592594,-3.033057851239671,"-1.57,-0.98,-3.03,-2.79",4,10,-7.872727272727275,-1.040246913580377,-4.245435467960242,-1.4728250658156086,30.35185185185185
m5_low25-35_close45-65_green,NO,80,486,55.02469135802469,7.0,0.654320987654321,0.6878086419753087,-2.6790123456790127,-4.148760330578514,"-1.93,-1.36,-4.15,-3.28",3,10,-10.509090909090911,-1.040246913580377,-4.245435467960242,-1.4728250658156086,30.35185185185185
m5_low25-35_close45-65_green,NO,85,486,55.02469135802469,7.0,0.6255144032921811,0.6473493100944081,-1.855967078189301,-4.438016528925622,"-0.70,-0.82,-4.44,-1.48",4,10,-12.32727272727273,-1.040246913580377,-4.245435467960242,-1.4728250658156086,30.35185185185185
m5_low25-35_close45-65_green,YES,65,523,54.09369024856596,7.0,0.7915869980879541,0.8322106192087071,-2.6405353728489485,-9.876923076923077,"-2.24,1.41,-9.88,0.08",4,10,-10.64406779661017,-2.9004588910132356,19.90336726455885,6.114163818865748,30.38814531548757
m5_low25-35_close45-65_green,YES,70,523,54.09369024856596,7.0,0.739961759082218,0.7727670035509423,-2.2963671128107075,-10.184615384615384,"-2.01,1.41,-10.18,1.53",3,10,-8.745098039215685,-2.9004588910132356,19.90336726455885,6.114163818865748,30.38814531548757
m5_low25-35_close45-65_green,YES,75,523,54.09369024856596,7.0,0.6826003824091779,0.7212492033142128,-2.898661567877629,-9.876923076923077,"-2.31,-1.49,-9.88,2.03",3,10,-11.0,-2.9004588910132356,19.90336726455885,6.114163818865748,30.38814531548757
m5_low25-35_close45-65_green,YES,80,523,54.09369024856596,7.0,0.6443594646271511,0.6761711281070746,-2.5449330783938815,-8.107692307692307,"-3.76,-1.64,-8.11,3.29",3,10,-11.090909090909092,-2.9004588910132356,19.90336726455885,6.114163818865748,30.38814531548757
m5_low25-35_close45-65_green,YES,85,523,54.09369024856596,7.0,0.6137667304015296,0.6363963558654819,-1.9235181644359465,-9.107692307692307,"-1.93,-0.31,-9.11,3.60",3,10,-8.454545454545455,-2.9004588910132356,19.90336726455885,6.114163818865748,30.38814531548757
m5_low25-35_close50-70_green,NO,65,543,59.1767955801105,7.0,0.8747697974217311,0.9104122396940078,-2.316758747697975,-3.5441176470588247,"-2.05,-3.54,-3.01,-0.67",3,10,-5.911111111111113,4.446003683241172,-11.687202190794155,-5.233282838591188,30.4548802946593
m5_low25-35_close50-70_green,NO,70,543,59.1767955801105,7.0,0.8029465930018416,0.8453827940015786,-2.970534069981585,-4.330882352941178,"-4.33,-2.88,-3.30,-1.37",4,10,-9.577777777777781,4.446003683241172,-11.687202190794155,-5.233282838591188,30.4548802946593
m5_low25-35_close50-70_green,NO,75,543,59.1767955801105,7.0,0.7366482504604052,0.78902394106814,-3.9281767955801103,-4.808823529411766,"-4.81,-4.39,-4.27,-2.25",4,10,-14.355555555555558,4.446003683241172,-11.687202190794155,-5.233282838591188,30.4548802946593
m5_low25-35_close50-70_green,NO,80,543,59.1767955801105,7.0,0.7016574585635359,0.7397099447513813,-3.0441988950276246,-4.118518518518519,"-4.11,-3.10,-4.12,-0.85",3,10,-13.133333333333336,4.446003683241172,-11.687202190794155,-5.233282838591188,30.4548802946593
m5_low25-35_close50-70_green,NO,85,543,59.1767955801105,7.0,0.6795580110497238,0.6961975950601236,-1.414364640883978,-2.525925925925926,"-1.90,-2.11,-2.53,0.87",5,10,-12.133333333333336,4.446003683241172,-11.687202190794155,-5.233282838591188,30.4548802946593
m5_low25-35_close50-70_green,YES,65,577,59.08665511265165,7.0,0.8665511265164645,0.9090254632715639,-2.7608318890814556,-9.5625,"-2.06,1.31,-9.56,-0.74",3,10,-10.897058823529411,4.87355285961887,24.524770861362928,5.894120333615028,30.481802426343155
m5_low25-35_close50-70_green,YES,70,577,59.08665511265165,7.0,0.8024263431542461,0.8440950730378807,-2.9168110918544192,-8.625,"-1.50,-0.36,-8.62,-1.19",4,10,-9.122448979591836,4.87355285961887,24.524770861362928,5.894120333615028,30.481802426343155
m5_low25-35_close50-70_green,YES,75,577,59.08665511265165,7.0,0.7400346620450606,0.7878220681686886,-3.584055459272097,-8.104166666666666,"-1.50,-2.93,-8.10,-1.81",3,10,-12.936507936507937,4.87355285961887,24.524770861362928,5.894120333615028,30.481802426343155
m5_low25-35_close50-70_green,YES,80,577,59.08665511265165,7.0,0.7001733102253033,0.7385831889081456,-3.072790294627383,-5.777777777777778,"-2.06,-3.62,-5.78,-0.84",3,10,-13.65079365079365,4.87355285961887,24.524770861362928,5.894120333615028,30.481802426343155
m5_low25-35_close50-70_green,YES,85,577,59.08665511265165,7.0,0.6707105719237435,0.6951371189723723,-2.0762564991334487,-5.951388888888889,"0.36,-1.33,-5.95,-1.40",4,10,-10.793650793650794,4.87355285961887,24.524770861362928,5.894120333615028,30.481802426343155
m5_low30-40_close35-55_green,NO,65,339,46.15339233038348,6.0,0.6519174041297935,0.7100521896982074,-3.7787610619469025,-9.8,"0.00,-4.09,-1.19,-9.80",4,10,-12.415094339622641,-16.40492625368735,-10.472826729467071,2.6839221106641653,33.71091445427729
m5_low30-40_close35-55_green,NO,70,339,46.15339233038348,6.0,0.616519174041298,0.6593341761483354,-2.9970501474926254,-9.564705882352941,"2.00,-2.45,-1.96,-9.56",3,10,-11.18867924528302,-16.40492625368735,-10.472826729467071,2.6839221106641653,33.71091445427729
m5_low30-40_close35-55_green,NO,75,339,46.15339233038348,6.0,0.584070796460177,0.6153785644051131,-2.3480825958702063,-9.68235294117647,"5.53,-1.04,-4.23,-9.68",4,10,-10.35483870967742,-16.40492625368735,-10.472826729467071,2.6839221106641653,33.71091445427729
m5_low30-40_close35-55_green,NO,80,339,46.15339233038348,6.0,0.5457227138643068,0.5769174041297935,-2.495575221238938,-10.152941176470588,"5.29,-1.74,-3.39,-10.15",4,10,-10.58695652173913,-16.40492625368735,-10.472826729467071,2.6839221106641653,33.71091445427729
m5_low30-40_close35-55_green,NO,85,339,46.15339233038348,6.0,0.5162241887905604,0.5429810862398057,-2.274336283185841,-8.976470588235294,"4.59,-1.92,-2.80,-8.98",4,10,-10.26086956521739,-16.40492625368735,-10.472826729467071,2.6839221106641653,33.71091445427729
m5_low30-40_close35-55_green,YES,65,296,46.479729729729726,6.0,0.6148648648648649,0.7150727650727651,-6.513513513513513,-9.243243243243244,"-6.93,-8.62,-9.24,-1.26",1,10,-16.136363636363637,-16.3767567567565,23.934811465614715,10.576740905923568,34.70945945945946
m5_low30-40_close35-55_green,YES,70,296,46.479729729729726,6.0,0.5743243243243243,0.663996138996139,-6.277027027027027,-11.067567567567568,"-5.78,-9.50,-11.07,1.24",2,10,-15.076923076923077,-16.3767567567565,23.934811465614715,10.576740905923568,34.70945945945946
m5_low30-40_close35-55_green,YES,75,296,46.479729729729726,6.0,0.5304054054054054,0.6197297297297297,-6.699324324324325,-12.945945945945946,"-4.91,-12.95,-10.53,1.58",3,10,-16.789473684210527,-16.3767567567565,23.934811465614715,10.576740905923568,34.70945945945946
m5_low30-40_close35-55_green,YES,80,296,46.479729729729726,6.0,0.48986486486486486,0.5809966216216216,-7.29054054054054,-13.95945945945946,"-5.38,-13.96,-10.26,0.43",4,10,-20.227272727272727,-16.3767567567565,23.934811465614715,10.576740905923568,34.70945945945946
m5_low30-40_close35-55_green,YES,85,296,46.479729729729726,6.0,0.4831081081081081,0.5468203497615262,-5.41554054054054,-11.932432432432432,"-2.81,-11.93,-10.26,3.34",4,10,-18.636363636363637,-16.3767567567565,23.934811465614715,10.576740905923568,34.70945945945946
m5_low30-40_close40-60_green,NO,65,439,50.134396355353076,6.0,0.7494305239179955,0.7712984054669704,-1.4214123006833725,-5.81818181818182,"0.85,-0.77,0.07,-5.82",4,10,-9.292307692307695,-11.902938496583275,-9.404778173171474,1.0679412720666468,34.20956719817767
m5_low30-40_close40-60_green,NO,70,439,50.134396355353076,6.0,0.7061503416856492,0.7162056622193297,-0.7038724373576322,-5.6363636363636385,"2.25,-0.09,0.67,-5.64",4,10,-8.047619047619051,-11.902938496583275,-9.404778173171474,1.0679412720666468,34.20956719817767
m5_low30-40_close40-60_green,NO,75,439,50.134396355353076,6.0,0.6765375854214123,0.6684586180713743,0.6059225512528458,-5.227272727272729,"5.35,1.50,0.81,-5.23",4,10,-6.738095238095241,-11.902938496583275,-9.404778173171474,1.0679412720666468,34.20956719817767
m5_low30-40_close40-60_green,NO,80,439,50.134396355353076,6.0,0.6378132118451025,0.6266799544419135,0.8906605922551243,-4.454545454545457,"6.16,2.09,-0.25,-4.45",5,10,-4.964285714285716,-11.902938496583275,-9.404778173171474,1.0679412720666468,34.20956719817767
m5_low30-40_close40-60_green,NO,85,439,50.134396355353076,6.0,0.6036446469248291,0.5898164277100362,1.1753986332574022,-2.409090909090911,"5.07,2.32,-0.29,-2.41",5,10,-4.833333333333336,-11.902938496583275,-9.404778173171474,1.0679412720666468,34.20956719817767
m5_low30-40_close40-60_green,YES,65,380,50.01315789473684,6.0,0.6657894736842105,0.7694331983805668,-6.7368421052631575,-9.852631578947369,"-9.85,-6.22,-8.97,-1.91",1,10,-14.852941176470589,-11.985552631578818,23.480349631460502,9.118231438534043,34.944736842105264
m5_low30-40_close40-60_green,YES,70,380,50.01315789473684,6.0,0.6289473684210526,0.7144736842105264,-5.9868421052631575,-10.91578947368421,"-7.54,-7.27,-10.92,1.78",1,10,-16.176470588235293,-11.985552631578818,23.480349631460502,9.118231438534043,34.944736842105264
m5_low30-40_close40-60_green,YES,75,380,50.01315789473684,6.0,0.5789473684210527,0.6668421052631579,-6.592105263157895,-12.810526315789474,"-6.12,-8.96,-12.81,1.52",2,10,-15.882352941176471,-11.985552631578818,23.480349631460502,9.118231438534043,34.944736842105264
m5_low30-40_close40-60_green,YES,80,380,50.01315789473684,6.0,0.531578947368421,0.6251644736842106,-7.4868421052631575,-14.494736842105263,"-5.75,-9.59,-14.49,-0.12",3,10,-20.58823529411765,-11.985552631578818,23.480349631460502,9.118231438534043,34.944736842105264
m5_low30-40_close40-60_green,YES,85,380,50.01315789473684,6.0,0.5184210526315789,0.5883900928792569,-5.947368421052632,-14.91578947368421,"-3.91,-7.96,-14.92,2.99",4,10,-23.676470588235293,-11.985552631578818,23.480349631460502,9.118231438534043,34.944736842105264
m5_low30-40_close45-65_green,NO,65,503,55.50497017892644,6.0,0.831013916500994,0.8539226181373298,-1.4890656063618308,-4.825396825396827,"1.47,-1.38,-1.22,-4.83",4,10,-6.043478260869567,-5.1155268389664785,-16.384311255462226,-2.4517047591506858,34.52882703777336
m5_low30-40_close45-65_green,NO,70,503,55.50497017892644,6.0,0.7693836978131213,0.7929281454132349,-1.6481113320079537,-5.976190476190478,"1.39,-1.66,-0.34,-5.98",3,10,-6.405797101449277,-5.1155268389664785,-16.384311255462226,-2.4517047591506858,34.52882703777336
m5_low30-40_close45-65_green,NO,75,503,55.50497017892644,6.0,0.731610337972167,0.7400662690523525,-0.6341948310139183,-6.055555555555557,"3.06,-0.19,0.66,-6.06",4,10,-5.603773584905663,-5.1155268389664785,-16.384311255462226,-2.4517047591506858,34.52882703777336
m5_low30-40_close45-65_green,NO,80,503,55.50497017892644,6.0,0.6898608349900597,0.6938121272365805,-0.31610337972167135,-4.706349206349208,"5.04,-1.58,-0.02,-4.71",5,10,-5.475409836065576,-5.1155268389664785,-16.384311255462226,-2.4517047591506858,34.52882703777336
m5_low30-40_close45-65_green,NO,85,503,55.50497017892644,6.0,0.6461232604373758,0.6529996491638405,-0.5844930417495042,-2.928571428571431,"3.41,-2.93,-0.58,-2.25",6,10,-6.8301886792452855,-5.1155268389664785,-16.384311255462226,-2.4517047591506858,34.52882703777336
m5_low30-40_close45-65_green,YES,65,460,55.208695652173915,6.0,0.7695652173913043,0.8493645484949833,-5.1869565217391305,-7.973913043478261,"-7.25,-3.89,-7.97,-1.63",1,10,-10.888888888888891,-4.374652173913067,29.717033551513715,9.636612018589,35.16304347826087
m5_low30-40_close45-65_green,YES,70,460,55.208695652173915,6.0,0.717391304347826,0.7886956521739131,-4.991304347826087,-8.539130434782608,"-5.99,-6.02,-8.54,0.58",2,10,-9.95,-4.374652173913067,29.717033551513715,9.636612018589,35.16304347826087
m5_low30-40_close45-65_green,YES,75,460,55.208695652173915,6.0,0.6695652173913044,0.7361159420289856,-4.991304347826087,-9.060869565217391,"-4.43,-5.76,-9.06,-0.72",2,10,-14.325,-4.374652173913067,29.717033551513715,9.636612018589,35.16304347826087
m5_low30-40_close45-65_green,YES,80,460,55.208695652173915,6.0,0.6239130434782608,0.6901086956521739,-5.2956521739130435,-9.408695652173913,"-3.12,-6.63,-9.41,-2.03",2,10,-15.7,-4.374652173913067,29.717033551513715,9.636612018589,35.16304347826087
m5_low30-40_close45-65_green,YES,85,460,55.208695652173915,6.0,0.5956521739130435,0.6495140664961637,-4.578260869565217,-10.191304347826087,"-2.08,-5.80,-10.19,-0.24",2,10,-15.638297872340425,-4.374652173913067,29.717033551513715,9.636612018589,35.16304347826087
m5_low30-40_close50-70_green,NO,65,588,59.61904761904762,6.0,0.8996598639455783,0.9172161172161173,-1.1411564625850352,-2.1156462585034026,"0.29,-2.12,-1.52,-1.22",4,10,-4.746031746031748,0.24744897959147788,-23.1160380047446,-5.9187648720815895,34.79421768707483
m5_low30-40_close50-70_green,NO,70,588,59.61904761904762,6.0,0.8282312925170068,0.8517006802721089,-1.6428571428571441,-2.9591836734693895,"-0.83,-2.46,-0.33,-2.96",4,10,-6.095238095238097,0.24744897959147788,-23.1160380047446,-5.9187648720815895,34.79421768707483
m5_low30-40_close50-70_green,NO,75,588,59.61904761904762,6.0,0.7857142857142857,0.7949206349206349,-0.6904761904761911,-2.455782312925171,"1.82,-2.46,-0.12,-2.01",4,10,-7.047619047619048,0.24744897959147788,-23.1160380047446,-5.9187648720815895,34.79421768707483
m5_low30-40_close50-70_green,NO,80,588,59.61904761904762,6.0,0.7534013605442177,0.7452380952380953,0.6530612244897952,-2.455782312925171,"4.82,-2.46,-0.46,0.71",7,10,-4.9142857142857155,0.24744897959147788,-23.1160380047446,-5.9187648720815895,34.79421768707483
m5_low30-40_close50-70_green,NO,85,588,59.61904761904762,6.0,0.7159863945578231,0.7014005602240897,1.2397959183673466,-2.931972789115647,"5.36,-2.93,-0.77,3.30",8,10,-6.80952380952381,0.24744897959147788,-23.1160380047446,-5.9187648720815895,34.79421768707483
m5_low30-40_close50-70_green,YES,65,533,59.95497185741088,6.0,0.8592870544090057,0.9223841824217058,-4.101313320825516,-6.646616541353383,"-5.71,-1.53,-6.65,-2.50",0,10,-8.222222222222221,2.613470919324625,28.92279836628571,7.334614007827626,35.25515947467167
m5_low30-40_close50-70_green,YES,70,533,59.95497185741088,6.0,0.7917448405253283,0.8564995979630126,-4.532833020637899,-7.2481203007518795,"-5.19,-4.92,-7.25,-0.77",2,10,-9.088888888888889,2.613470919324625,28.92279836628571,7.334614007827626,35.25515947467167
m5_low30-40_close50-70_green,YES,75,533,59.95497185741088,6.0,0.7410881801125704,0.7993996247654784,-4.373358348968105,-7.962406015037594,"-2.95,-4.35,-7.96,-2.24",3,10,-12.2,2.613470919324625,28.92279836628571,7.334614007827626,35.25515947467167
m5_low30-40_close50-70_green,YES,80,533,59.95497185741088,6.0,0.6904315196998124,0.7494371482176361,-4.720450281425891,-8.676691729323307,"-1.53,-5.44,-8.68,-3.26",2,10,-12.574074074074074,2.613470919324625,28.92279836628571,7.334614007827626,35.25515947467167
m5_low30-40_close50-70_green,YES,85,533,59.95497185741088,6.0,0.6547842401500938,0.7053526100871869,-4.298311444652908,-11.19548872180451,"0.22,-4.58,-11.20,-1.68",3,10,-17.48148148148148,2.613470919324625,28.92279836628571,7.334614007827626,35.25515947467167
m6_low0-20_close35-55_green,NO,65,306,42.950980392156865,8.0,0.6013071895424836,0.6607843137254902,-3.866013071895425,-7.363636363636363,"-3.08,-3.08,-1.91,-7.36",2,10,-12.0,-15.273300653594738,-54.815111364332644,-8.551098038058424,14.71862745098039
m6_low0-20_close35-55_green,NO,70,306,42.950980392156865,8.0,0.5686274509803921,0.6135854341736695,-3.1470588235294117,-6.51948051948052,"-0.81,-3.67,-1.58,-6.52",3,10,-9.758620689655173,-15.273300653594738,-54.815111364332644,-8.551098038058424,14.71862745098039
m6_low0-20_close35-55_green,NO,75,306,42.950980392156865,8.0,0.5228758169934641,0.5726797385620915,-3.735294117647059,-6.909090909090909,"-0.61,-2.82,-4.61,-6.91",4,10,-12.689655172413794,-15.273300653594738,-54.815111364332644,-8.551098038058424,14.71862745098039
m6_low0-20_close35-55_green,NO,80,306,42.950980392156865,8.0,0.49019607843137253,0.5368872549019608,-3.735294117647059,-6.64935064935065,"-0.81,-3.28,-4.21,-6.65",5,10,-11.636363636363637,-15.273300653594738,-54.815111364332644,-8.551098038058424,14.71862745098039
m6_low0-20_close35-55_green,NO,85,306,42.950980392156865,8.0,0.45098039215686275,0.5053056516724337,-4.617647058823529,-6.368421052631579,"-3.60,-6.37,-2.96,-5.55",3,10,-14.8,-15.273300653594738,-54.815111364332644,-8.551098038058424,14.71862745098039
m6_low0-20_close35-55_green,YES,65,279,42.992831541218635,8.0,0.6666666666666666,0.6614281775572097,0.34050179211469533,-4.142857142857143,"-4.14,2.39,1.70,1.44",5,10,-8.481481481481481,-15.622831541218261,-45.88926016912485,-5.461175366882014,14.849103942652329
m6_low0-20_close35-55_green,YES,70,279,42.992831541218635,8.0,0.6487455197132617,0.6141833077316948,2.4193548387096775,-3.142857142857143,"-3.14,3.81,4.16,4.87",6,10,-11.074074074074074,-15.622831541218261,-45.88926016912485,-5.461175366882014,14.849103942652329
m6_low0-20_close35-55_green,YES,75,279,42.992831541218635,8.0,0.6057347670250897,0.5732377538829151,2.4372759856630823,-3.5,"-3.50,3.89,4.30,5.09",6,10,-11.62962962962963,-15.622831541218261,-45.88926016912485,-5.461175366882014,14.849103942652329
m6_low0-20_close35-55_green,YES,80,279,42.992831541218635,8.0,0.5770609318996416,0.537410394265233,3.172043010752688,-2.0,"-2.00,4.67,6.33,3.73",7,10,-12.555555555555555,-15.622831541218261,-45.88926016912485,-5.461175366882014,14.849103942652329
m6_low0-20_close35-55_green,YES,85,279,42.992831541218635,8.0,0.5340501792114696,0.505798018131984,2.401433691756272,-3.0714285714285716,"-3.07,2.74,5.75,4.23",8,10,-17.0,-15.622831541218261,-45.88926016912485,-5.461175366882014,14.849103942652329
m6_low0-20_close40-60_green,NO,65,260,47.792307692307695,8.0,0.6923076923076923,0.7352662721893491,-2.792307692307693,-8.123076923076923,"1.28,-5.63,1.31,-8.12",4,10,-20.25,-11.732615384615341,-58.61673092329242,-10.176206512526328,14.580769230769231
m6_low0-20_close40-60_green,NO,70,260,47.792307692307695,8.0,0.6576923076923077,0.6827472527472528,-1.7538461538461552,-7.353846153846154,"4.05,-3.48,-0.23,-7.35",6,10,-18.25,-11.732615384615341,-58.61673092329242,-10.176206512526328,14.580769230769231
m6_low0-20_close40-60_green,NO,75,260,47.792307692307695,8.0,0.6115384615384616,0.6372307692307693,-1.9269230769230774,-9.2,"6.66,-3.78,-1.38,-9.20",6,10,-23.75,-11.732615384615341,-58.61673092329242,-10.176206512526328,14.580769230769231
m6_low0-20_close40-60_green,NO,80,260,47.792307692307695,8.0,0.5807692307692308,0.5974038461538462,-1.3307692307692316,-10.430769230769231,"9.12,-3.32,-0.69,-10.43",5,10,-22.25,-11.732615384615341,-58.61673092329242,-10.176206512526328,14.580769230769231
m6_low0-20_close40-60_green,NO,85,260,47.792307692307695,8.0,0.5384615384615384,0.5622624434389141,-2.023076923076923,-8.2,"6.20,-7.09,1.00,-8.20",4,10,-20.75,-11.732615384615341,-58.61673092329242,-10.176206512526328,14.580769230769231
m6_low0-20_close40-60_green,YES,65,248,47.95564516129032,8.0,0.7096774193548387,0.7377791563275434,-1.8266129032258065,-4.032258064516129,"-1.84,-4.03,-0.11,-1.32",3,10,-8.52,-3.0898387096770628,-33.06617063140279,-6.544626833838646,15.138306451612904
m6_low0-20_close40-60_green,YES,70,248,47.95564516129032,8.0,0.6895161290322581,0.6850806451612903,0.31048387096774194,-2.983870967741935,"0.58,-2.98,2.47,1.18",3,10,-11.12,-3.0898387096770628,-33.06617063140279,-6.544626833838646,15.138306451612904
m6_low0-20_close40-60_green,YES,75,248,47.95564516129032,8.0,0.6370967741935484,0.6394086021505376,-0.17338709677419367,-3.4677419354838706,"-0.79,-3.47,2.47,1.10",4,10,-11.52,-3.0898387096770628,-33.06617063140279,-6.544626833838646,15.138306451612904
m6_low0-20_close40-60_green,YES,80,248,47.95564516129032,8.0,0.6048387096774194,0.599445564516129,0.4314516129032258,-4.435483870967741,"1.06,-4.44,4.56,0.53",7,10,-12.32,-3.0898387096770628,-33.06617063140279,-6.544626833838646,15.138306451612904
